     226.000  2.5936547E-01  5.9067166E-03  1.3263609E-01
     228.000  2.5686022E-01  4.9238516E-03  1.3089203E-01
     230.000  2.5518712E-01  4.5971906E-03  1.2989216E-01
     232.000  2.5438575E-01  5.9394369E-03  1.3016260E-01
     234.000  2.5284621E-01  5.3886171E-03  1.2911742E-01
     236.000  2.5336641E-01  6.5947697E-03  1.2998059E-01
     238.000  2.5021514E-01  5.3837276E-03  1.2779943E-01
     240.000  2.5082025E-01  6.6471805E-03  1.2873372E-01
     242.000  2.4955670E-01  7.2781141E-04  1.2514226E-01
     244.000  2.4947512E-01  5.4832800E-03  1.2747920E-01
     246.000  2.4715491E-01  4.8435555E-03  1.2599923E-01
     248.000  2.4793454E-01  5.6101352E-03  1.2677234E-01
     250.000  2.4513750E-01  5.2349422E-03  1.2518622E-01
     252.000  2.4541960E-01  6.9857329E-03  1.2620267E-01
     254.000  2.4424233E-01  3.8142966E-03  1.2402831E-01
     256.000  2.4405274E-01  3.9037603E-03  1.2397825E-01
     258.000  2.4240557E-01  4.5625614E-03  1.2348406E-01
     260.000  2.4099128E-01  5.3596794E-03  1.2317548E-01
     262.000  2.4145283E-01  4.0471508E-03  1.2274999E-01
     264.000  2.4045155E-01  5.7640082E-03  1.2310778E-01
     266.000  2.4116940E-01  6.7405122E-03  1.2395496E-01
     268.000  2.4118718E-01  5.4449060E-03  1.2331605E-01
     270.000  2.3911874E-01  3.9151810E-03  1.2151696E-01
     272.000  2.3881885E-01  3.8435707E-03  1.2133121E-01
     274.000  2.3844601E-01  8.7915822E-04  1.1966258E-01
     276.000  2.3624148E-01  2.8659833E-03  1.1955373E-01
     278.000  2.3645958E-01  2.0509384E-03  1.1925526E-01
     280.000  2.3652311E-01  3.3673083E-03  1.1994521E-01
     282.000  2.3517227E-01  3.5381127E-03  1.1935519E-01
     284.000  2.3443307E-01  3.4662601E-03  1.1894967E-01
     286.000  2.3291168E-01  2.7689259E-03  1.1784031E-01
     288.000  2.3372542E-01  6.7642390E-03  1.2024483E-01
     290.000  2.3284345E-01  4.7846018E-03  1.1881403E-01
     292.000  2.3160662E-01  5.8976211E-03  1.1875212E-01
     294.000  2.3111514E-01  6.7109125E-03  1.1891303E-01
     296.000  2.2873348E-01  4.7458465E-03  1.1673966E-01
     298.000  2.2752950E-01  5.0571448E-03  1.1629332E-01
     300.000  2.2795048E-01  3.8360663E-03  1.1589327E-01
     302.000  2.2677924E-01  4.0899069E-03  1.1543457E-01
     304.000  2.2606766E-01  3.3406927E-03  1.1470418E-01
     306.000  2.2649292E-01  5.4731273E-03  1.1598302E-01
     308.000  2.2349235E-01  2.6162095E-03  1.1305428E-01
     310.000  2.2411099E-01  2.8358833E-03  1.1347344E-01
     312.000  2.2225333E-01  5.7959629E-03  1.1402465E-01
     314.000  2.2132581E-01  5.2161051E-03  1.1327096E-01
     316.000  2.2164237E-01  3.4486410E-03  1.1254550E-01
     318.000  2.2015056E-01  3.6215125E-03  1.1188604E-01
     320.000  2.2054584E-01  5.6213114E-03  1.1308357E-01
     322.000  2.2029321E-01  3.9630083E-03  1.1212811E-01
     324.000  2.1822002E-01  4.4713092E-03  1.1134566E-01
     326.000  2.1880113E-01  2.4291856E-03  1.1061516E-01
     328.000  2.1808654E-01  2.7365658E-03  1.1041155E-01
     330.000  2.1758398E-01  4.2162992E-03  1.1090014E-01
     332.000  2.1720650E-01  3.5402346E-03  1.1037337E-01
     334.000  2.1649123E-01  1.5785656E-03  1.0903490E-01
     336.000  2.1511355E-01  5.5520856E-03  1.1033282E-01
     338.000  2.1574731E-01  2.5167817E-03  1.0913204E-01
     340.000  2.1329456E-01  4.1739214E-03  1.0873424E-01
     342.000  2.1429247E-01  2.5868308E-03  1.0843965E-01
     344.000  2.1479755E-01  5.0889963E-03  1.0994327E-01
     346.000  2.1321154E-01  3.0590413E-03  1.0813529E-01
     348.000  2.1213756E-01  3.6802562E-03  1.0790891E-01
     350.000  2.1235756E-01  4.5476734E-03  1.0845262E-01
     352.000  2.1104089E-01  1.1669938E-03  1.0610394E-01
     354.000  2.1105687E-01  3.5087580E-03  1.0728281E-01
     356.000  2.0947069E-01  2.6880042E-03  1.0607935E-01
     358.000  2.0861076E-01  4.9111798E-03  1.0676097E-01
     360.000  2.0957566E-01  2.4500703E-03  1.0601287E-01
     362.000  2.0820330E-01  3.1241000E-03  1.0566370E-01
     364.000  2.0935436E-01  5.4365528E-03  1.0739546E-01
     366.000  2.0661263E-01  4.4594305E-03  1.0553603E-01
     368.000  2.0552439E-01  5.1907931E-03  1.0535759E-01
     370.000  2.0571297E-01  3.6314319E-03  1.0467220E-01
     372.000  2.0342894E-01  2.4085908E-03  1.0291876E-01
     374.000  2.0447397E-01  3.3709144E-03  1.0392244E-01
     376.000  2.0401839E-01  6.3278314E-03  1.0517311E-01
     378.000  2.0300902E-01  4.1641288E-03  1.0358657E-01
     380.000  2.0238226E-01  2.3129090E-03  1.0234759E-01
     382.000  2.0350991E-01  3.4418774E-03  1.0347589E-01
     384.000  1.9973742E-01  3.8237065E-03  1.0178056E-01
     386.000  1.9754914E-01  3.8132953E-03  1.0068122E-01
     388.000  2.0078830E-01  4.4173505E-03  1.0260282E-01
     390.000  2.0014916E-01  5.2405801E-03  1.0269487E-01
     392.000  1.9754783E-01  4.3499628E-03  1.0094890E-01
     394.000  1.9722495E-01  6.1512128E-03  1.0168808E-01
     396.000  1.9862842E-01  3.9399898E-03  1.0128421E-01
     398.000  1.9656718E-01  4.2113018E-03  1.0038924E-01
     400.000  1.9595698E-01  3.9668218E-03  9.9961899E-02
     402.000  1.9521644E-01  3.8779209E-03  9.9547179E-02
     404.000  1.9394359E-01  2.7036190E-03  9.8323604E-02
     406.000  1.9288536E-01  4.9277130E-03  9.8906535E-02
     408.000  1.9164239E-01  4.4674001E-03  9.8054893E-02
     410.000  1.9262737E-01  4.3538866E-03  9.8490629E-02
     412.000  1.9206633E-01  2.9078994E-03  9.7487115E-02
     414.000  1.9151052E-01  2.7839932E-03  9.7147259E-02
     416.000  1.9069761E-01  4.9967148E-03  9.7847163E-02
     418.000  1.8958090E-01  4.7771194E-03  9.7179012E-02
     420.000  1.8904840E-01  5.8977977E-03  9.7473099E-02
     422.000  1.8919913E-01  3.7884735E-03  9.6493801E-02
     424.000  1.9005716E-01  4.0128265E-03  9.7034993E-02
     426.000  1.8903352E-01  2.7630047E-03  9.5898262E-02
     428.000  1.8784352E-01  1.4996534E-03  9.4671589E-02
     430.000  1.8643864E-01  2.1538173E-03  9.4296231E-02
     432.000  1.8587394E-01  1.3719890E-03  9.3622965E-02
     434.000  1.8573531E-01  2.6694552E-03  9.4202384E-02
     436.000  1.8771313E-01  5.5599261E-03  9.6636529E-02
     438.000  1.8758789E-01  3.0127837E-03  9.5300337E-02
     440.000  1.8577167E-01  3.9461779E-03  9.4858925E-02
     442.000  1.8480104E-01  3.3373476E-03  9.4069194E-02
     444.000  1.8406593E-01  5.8562993E-04  9.2325780E-02
     446.000  1.8482171E-01  2.0721862E-03  9.3446946E-02
     448.000  1.8335579E-01  2.3186019E-03  9.2837195E-02
     450.000  1.8314445E-01  3.0786784E-03  9.3111563E-02
     452.000  1.8270283E-01  3.7001080E-03  9.3201470E-02
     454.000  1.8240793E-01  5.0651612E-03  9.3736545E-02
     456.000  1.8241950E-01  3.4690596E-03  9.2944278E-02
     458.000  1.8164203E-01  3.8760570E-03  9.2759043E-02
     460.000  1.8152575E-01  2.8720165E-03  9.2198885E-02
     462.000  1.7975754E-01  3.9231366E-03  9.1840339E-02
     464.000  1.8082753E-01  2.8447244E-03  9.1836125E-02
     466.000  1.8129443E-01  3.3903748E-03  9.2342402E-02
     468.000  1.7945415E-01  3.6583793E-03  9.1556264E-02
     470.000  1.7806879E-01  2.6378717E-03  9.0353332E-02
     472.000  1.7801454E-01  4.4705624E-03  9.1242549E-02
     474.000  1.7897885E-01  4.1791893E-03  9.1579022E-02
     476.000  1.7569705E-01  2.0476556E-03  8.8872355E-02
     478.000  1.7617932E-01  2.2105738E-03  8.9194944E-02
     480.000  1.7625702E-01  2.7907707E-03  8.9523897E-02
     482.000  1.7393878E-01  3.9548529E-03  8.8946818E-02
     484.000  1.7474119E-01  2.0238127E-03  8.8382503E-02
     486.000  1.7359160E-01  2.1290158E-03  8.7860308E-02
     488.000  1.7150892E-01  2.3964551E-03  8.6952689E-02
     490.000  1.7332594E-01  2.2393057E-03  8.7782625E-02
     492.000  1.7273009E-01  3.5925790E-03  8.8161334E-02
     494.000  1.7268729E-01  2.4419043E-03  8.7564599E-02
     496.000  1.7085869E-01  2.4712210E-03  8.6664955E-02
     498.000  1.6984558E-01  2.9339463E-03  8.6389763E-02
     500.000  1.6974029E-01  3.3298308E-03  8.6535062E-02
     502.000  1.7140601E-01  4.5182793E-03  8.7962144E-02
     504.000  1.7117378E-01  2.4842887E-03  8.6829036E-02
     506.000  1.6984744E-01  3.2211258E-03  8.6534281E-02
     508.000  1.7052613E-01  2.9071152E-03  8.6716624E-02
     510.000  1.6915665E-01  1.2695312E-03  8.5213092E-02
     512.000  1.6796705E-01  3.4918605E-03  8.5729456E-02
     514.000  1.6715314E-01  2.7176369E-03  8.4935388E-02
     516.000  1.6733408E-01  2.9860381E-03  8.5160060E-02
     518.000  1.6688458E-01  3.8826356E-03  8.5383606E-02
     520.000  1.6709093E-01  1.7592846E-03  8.4425108E-02
     522.000  1.6714090E-01  2.6742901E-03  8.4907596E-02
     524.000  1.6642597E-01  2.0398513E-03  8.4232912E-02
     526.000  1.6657428E-01  1.1317867E-03  8.3853033E-02
     528.000  1.6474336E-01  3.0619022E-03  8.3902629E-02
     530.000  1.6695896E-01  1.0118760E-03  8.3985418E-02
     532.000  1.6487603E-01  3.7504098E-03  8.4313219E-02
     534.000  1.6436615E-01  2.8154185E-03  8.3590785E-02
     536.000  1.6440715E-01  5.8541917E-03  8.5130669E-02
     538.000  1.6481583E-01  5.5089162E-03  8.5162373E-02
     540.000  1.6491291E-01  6.1018737E-03  8.5507394E-02
     542.000  1.6425664E-01  1.9872424E-03  8.3121941E-02
     544.000  1.6344227E-01  2.3691171E-03  8.2905692E-02
     546.000  1.6312554E-01  1.5503946E-03  8.2337969E-02
     548.000  1.6130046E-01  2.5480599E-03  8.1924259E-02
     550.000  1.6064974E-01  3.0265492E-03  8.1838143E-02
     552.000  1.5975667E-01  4.0911418E-03  8.1923905E-02
     554.000  1.5952448E-01  1.4556841E-03  8.0490082E-02
     556.000  1.5817701E-01  3.9853445E-03  8.1081177E-02
     558.000  1.5876125E-01  3.5759005E-03  8.1168577E-02
     560.000  1.5975500E-01  5.4809860E-04  8.0151550E-02
     562.000  1.5950218E-01  1.0926406E-03  8.0297412E-02
     564.000  1.5991136E-01  4.0343624E-03  8.1972860E-02
     566.000  1.6135652E-01  4.3316941E-03  8.2844105E-02
     568.000  1.5886858E-01  3.0270521E-03  8.0947817E-02
     570.000  1.6002329E-01  2.6469756E-03  8.1335133E-02
     572.000  1.5729099E-01  5.0651827E-03  8.1178084E-02
     574.000  1.5593118E-01  2.4823011E-03  7.9206740E-02
     576.000  1.5476199E-01  4.1400054E-03  7.9450996E-02
     578.000  1.5578432E-01  2.4458510E-03  7.9115086E-02
     580.000  1.5552593E-01  1.8635659E-03  7.8694749E-02
     582.000  1.5545162E-01  1.7790883E-03  7.8615352E-02
     584.000  1.5458362E-01  2.6257342E-03  7.8604676E-02
     586.000  1.5400954E-01  3.4158132E-03  7.8712674E-02
     588.000  1.5464916E-01  2.8384430E-04  7.7466503E-02
     590.000  1.5333050E-01 -5.8257807E-04  7.6373959E-02
     592.000  1.5353348E-01  1.3645612E-03  7.7449018E-02
     594.000  1.5409433E-01  2.9510494E-03  7.8522692E-02
     596.000  1.5347836E-01  1.0323090E-03  7.7255334E-02
     598.000  1.5204668E-01  3.2886535E-03  7.7667665E-02
     600.000  1.5322404E-01  2.8770151E-03  7.8050529E-02
     602.000  1.5110407E-01  4.0704595E-03  7.7587263E-02
     604.000  1.5129228E-01  4.2393341E-03  7.7765807E-02
     606.000  1.5135118E-01  4.0026834E-03  7.7676932E-02
     608.000  1.4968615E-01  4.3358429E-03  7.7010996E-02
     610.000  1.4992023E-01  2.8449680E-03  7.6382598E-02
     612.000  1.5083184E-01  3.9875908E-04  7.5615298E-02
     614.000  1.4853008E-01  3.8372792E-03  7.6183680E-02
     616.000  1.4867074E-01  4.8775826E-03  7.6774164E-02
     618.000  1.4955491E-01  1.4718800E-03  7.5513397E-02
     620.000  1.4749745E-01  4.2590110E-03  7.5878232E-02
     622.000  1.4858913E-01  1.7353791E-03  7.5162253E-02
     624.000  1.4694367E-01  2.2051267E-03  7.4574398E-02
     626.000  1.4770474E-01  1.6114145E-03  7.4658075E-02
     628.000  1.4889203E-01  4.2454509E-03  7.6568743E-02
     630.000  1.4572678E-01  3.5070670E-03  7.4616924E-02
     632.000  1.4606967E-01  3.5324121E-03  7.4801041E-02
     634.000  1.4636126E-01  3.3262637E-03  7.4843760E-02
     636.000  1.4583310E-01  2.7532655E-03  7.4293185E-02
     638.000  1.4602168E-01  3.4556104E-03  7.4738646E-02
     640.000  1.4477871E-01  1.9990737E-03  7.3388893E-02
     642.000  1.4385823E-01  2.7372630E-03  7.3297749E-02
     644.000  1.4548040E-01  5.5180673E-03  7.5499235E-02
     646.000  1.4437602E-01  2.7752123E-03  7.3575616E-02
     648.000  1.4504897E-01  1.3343741E-03  7.3191671E-02
     650.000  1.4399441E-01  3.1112318E-03  7.3552822E-02
     652.000  1.4430996E-01  2.3050049E-03  7.3307481E-02
     654.000  1.4363464E-01  3.6455172E-03  7.3640078E-02
     656.000  1.4390939E-01  4.2312416E-03  7.4070318E-02
     658.000  1.4249938E-01  4.9749845E-03  7.3737184E-02
     660.000  1.4320752E-01  3.6304713E-03  7.3418997E-02
     662.000  1.4350919E-01  4.8922068E-03  7.4200700E-02
     664.000  1.4502428E-01  4.5852342E-03  7.4804757E-02
     666.000  1.4262691E-01  4.9015183E-03  7.3764214E-02
     668.000  1.4264825E-01  3.7666155E-03  7.3207434E-02
     670.000  1.4073711E-01  3.8939270E-03  7.2315518E-02
     672.000  1.4091055E-01  5.3749400E-03  7.3142746E-02
     674.000  1.3998547E-01  3.2075563E-03  7.1596511E-02
     676.000  1.3943287E-01  5.1204080E-03  7.2276637E-02
     678.000  1.4024908E-01  1.6701159E-03  7.0959596E-02
     680.000  1.4069757E-01  5.4206749E-03  7.3059122E-02
     682.000  1.3889908E-01  3.6306357E-03  7.1264857E-02
     684.000  1.3841220E-01  4.3499295E-03  7.1381062E-02
     686.000  1.3795798E-01  7.4503549E-03  7.2704168E-02
     688.000  1.3972437E-01  3.8556235E-03  7.1789998E-02
     690.000  1.3908139E-01  3.1728209E-03  7.1127105E-02
     692.000  1.3696259E-01  5.6037635E-03  7.1283175E-02
     694.000  1.3889429E-01  4.3491289E-03  7.1621709E-02
     696.000  1.3577054E-01  2.8907001E-03  6.9330621E-02
     698.000  1.3465547E-01  3.2192238E-03  6.8937349E-02
     700.000  1.3603147E-01  2.9896496E-03  6.9510560E-02
     702.000  1.3345323E-01  5.2923489E-03  6.9372791E-02
     704.000  1.3403673E-01  3.3933473E-03  6.8715040E-02
     706.000  1.3687249E-01  1.9989604E-03  6.9435723E-02
     708.000  1.3574888E-01  3.7937363E-03  6.9771308E-02
     710.000  1.3484681E-01  3.3939215E-03  6.9120365E-02
     712.000  1.3445930E-01  2.4332330E-03  6.8446268E-02
     714.000  1.3490544E-01  2.4366408E-03  6.8671040E-02
     716.000  1.3365269E-01  1.2093397E-03  6.7431017E-02
     718.000  1.3284163E-01  8.0257849E-04  6.6822102E-02
     720.000  1.3321158E-01  2.6651221E-03  6.7938353E-02
     722.000  1.3302040E-01  3.5602734E-03  6.8290338E-02
     724.000  1.3310496E-01  4.6105856E-03  6.8857772E-02
     726.000  1.3367826E-01  3.2538296E-03  6.8466045E-02
     728.000  1.3192895E-01  3.7946044E-03  6.7861777E-02
     730.000  1.3248950E-01  5.0225081E-03  6.8756002E-02
     732.000  1.3168163E-01  2.4925440E-03  6.7087088E-02
     734.000  1.3017979E-01  1.7825469E-03  6.5981166E-02
     736.000  1.3212602E-01  1.3688344E-03  6.6747426E-02
     738.000  1.3149516E-01  6.4963496E-04  6.6072399E-02
     740.000  1.2926870E-01  2.3833645E-03  6.5826032E-02
     742.000  1.3147070E-01  1.9443730E-03  6.6707536E-02
     744.000  1.2955857E-01  2.7989174E-03  6.6178741E-02
     746.000  1.2860898E-01  2.5857184E-03  6.5597347E-02
     748.000  1.2954666E-01  5.2231667E-03  6.7384911E-02
     750.000  1.3054603E-01  4.2804634E-03  6.7413244E-02
     752.000  1.2850970E-01  3.8285562E-03  6.6169126E-02
     754.000  1.2827316E-01  3.2391863E-03  6.5756171E-02
     756.000  1.2752819E-01  3.1527542E-03  6.5340472E-02
     758.000  1.2855336E-01  4.6280249E-03  6.6590692E-02
     760.000  1.2844502E-01  4.5704672E-03  6.6507744E-02
     762.000  1.2639393E-01  3.2103665E-03  6.4802149E-02
     764.000  1.2740180E-01  1.4491773E-03  6.4425489E-02
     766.000  1.2718717E-01  2.2448293E-03  6.4715998E-02
     768.000  1.2807093E-01  4.8652040E-03  6.6468068E-02
     770.000  1.2754052E-01  3.5633128E-03  6.5551915E-02
     772.000  1.2777461E-01  1.6511046E-03  6.4712856E-02
     774.000  1.2588410E-01  6.0479525E-03  6.5966028E-02
     776.000  1.2645557E-01  2.5344779E-03  6.4495022E-02
     778.000  1.2640049E-01  2.4740897E-03  6.4437290E-02
     780.000  1.2657150E-01  3.5021828E-03  6.5036841E-02
     782.000  1.2695274E-01  5.1025139E-03  6.6027625E-02
     784.000  1.2523979E-01  2.0021203E-03  6.3620955E-02
     786.000  1.2318526E-01  4.7434044E-03  6.3964332E-02
     788.000  1.2320311E-01  3.4974260E-03  6.3350269E-02
     790.000  1.2303006E-01  4.9335577E-03  6.3981810E-02
     792.000  1.2359326E-01  4.5828108E-03  6.4088035E-02
     794.000  1.2283111E-01  3.5608070E-03  6.3195958E-02
     796.000  1.2253808E-01  2.6637247E-03  6.2600904E-02
     798.000  1.2154762E-01  3.0749284E-03  6.2311272E-02
     800.000  1.2171846E-01  2.9285420E-03  6.2323500E-02
     802.000  1.2252179E-01  2.8684522E-03  6.2695123E-02
     804.000  1.2148668E-01  3.4893332E-03  6.2488004E-02
     806.000  1.2146448E-01  4.1000629E-03  6.2782269E-02
     808.000  1.2102322E-01  1.5116027E-03  6.1267412E-02
     810.000  1.2282916E-01  4.2733248E-04  6.1628244E-02
     812.000  1.2202760E-01  2.6082752E-03  6.2317937E-02
     814.000  1.2126381E-01  4.4606835E-03  6.2862245E-02
     816.000  1.1966699E-01  6.6827127E-04  6.0167630E-02
     818.000  1.2021122E-01  3.1673950E-03  6.1689308E-02
     820.000  1.2078435E-01  4.9496015E-03  6.2866974E-02
     822.000  1.2043779E-01  2.2152192E-03  6.1326504E-02
     824.000  1.2110944E-01  3.1730895E-03  6.2141264E-02
     826.000  1.1888372E-01  8.3878503E-04  5.9861250E-02
     828.000  1.1950139E-01  4.5986822E-04  5.9980628E-02
     830.000  1.1772427E-01  1.9037911E-03  5.9814031E-02
     832.000  1.1822345E-01  1.9050338E-03  6.0064244E-02
     834.000  1.1827789E-01  1.5894725E-03  5.9933680E-02
     836.000  1.1818800E-01  4.4390047E-03  6.1313504E-02
     838.000  1.1731489E-01  2.2210089E-03  5.9767949E-02
     840.000  1.1621485E-01  1.3192746E-03  5.8767063E-02
     842.000  1.1715545E-01  2.1141001E-03  5.9634777E-02
     844.000  1.1884292E-01  5.1168566E-03  6.1979890E-02
     846.000  1.1713644E-01  3.3828904E-03  6.0259666E-02
     848.000  1.1715750E-01  2.1096036E-03  5.9633552E-02
     850.000  1.1566728E-01  3.7550144E-03  5.9711148E-02
     852.000  1.1562061E-01  1.7626719E-03  5.8691639E-02
     854.000  1.1708285E-01  3.8822450E-03  6.0482547E-02
     856.000  1.1609117E-01  4.8531669E-03  6.0472168E-02
     858.000  1.1600652E-01  2.6640548E-03  5.9335289E-02
     860.000  1.1611041E-01  3.5595119E-03  5.9834961E-02
     862.000  1.1738443E-01  3.5229753E-03  6.0453701E-02
     864.000  1.1751779E-01  4.5308147E-03  6.1024305E-02
     866.000  1.1549585E-01  2.1577382E-03  5.8826795E-02
     868.000  1.1657827E-01  3.7201119E-03  6.0149188E-02
     870.000  1.1563061E-01  3.9308906E-03  5.9780749E-02
     872.000  1.1435895E-01  2.5580781E-03  5.8458512E-02
