 # k       S(k)       S(k)_form^2       S(k)_Lorch          S(k)_Lorch_form^2
      64.000  1.0671174E-01  1.0133972E-01  1.0607358E-01  1.0073369E-01
      64.200  1.0020444E-01  9.5193426E-02  9.8924110E-02  9.3977118E-02
      64.400  9.3387213E-02  8.8748131E-02  9.1748530E-02  8.7190851E-02
      64.600  8.6153784E-02  8.1902534E-02  8.4551974E-02  8.0379764E-02
      64.800  7.8518379E-02  7.4669770E-02  7.7337846E-02  7.3547101E-02
      65.000  7.0610880E-02  6.7173028E-02  7.0107907E-02  6.6694544E-02
      65.200  6.2637253E-02  5.9608077E-02  6.2862856E-02  5.9822770E-02
      65.400  5.4817244E-02  5.2184075E-02  5.5602997E-02  5.2932084E-02
      65.600  4.7318007E-02  4.5060384E-02  4.8328567E-02  4.6022728E-02
      65.800  4.0204631E-02  3.8299350E-02  4.1040585E-02  3.9095688E-02
      66.000  3.3421291E-02  3.1848183E-02  3.3741044E-02  3.2152885E-02
      66.200  2.6809644E-02  2.5556290E-02  2.6433604E-02  2.5197830E-02
      66.400  2.0157749E-02  1.9221767E-02  1.9123607E-02  1.8235642E-02
      66.600  1.3265494E-02  1.2653725E-02  1.1818319E-02  1.1273289E-02
      66.800  6.0065869E-03  5.7314642E-03  4.5270247E-03  4.3196711E-03
      67.000 -1.6317034E-03 -1.5574748E-03 -2.7394101E-03 -2.6147904E-03
      67.200 -9.5419902E-03 -9.1108721E-03 -9.9685798E-03 -9.5181879E-03
      67.400 -1.7526207E-02 -1.6739759E-02 -1.7147281E-02 -1.6377837E-02
      67.600 -2.5350988E-02 -2.4221194E-02 -2.4261755E-02 -2.3180504E-02
      67.800 -3.2813516E-02 -3.1361147E-02 -3.1298468E-02 -2.9913157E-02
      68.000 -3.9797384E-02 -3.8047952E-02 -3.8244485E-02 -3.6563316E-02
      68.200 -4.6302435E-02 -4.4280985E-02 -4.5087711E-02 -4.3119292E-02
      68.400 -5.2440310E-02 -5.0166573E-02 -5.1817328E-02 -4.9570603E-02
      68.600 -5.8396616E-02 -5.5881967E-02 -5.8423544E-02 -5.5907735E-02
      68.800 -6.4372242E-02 -6.1619264E-02 -6.4897748E-02 -6.2122295E-02
      69.000 -7.0520511E-02 -6.7525255E-02 -7.1232045E-02 -6.8206568E-02
      69.200 -7.6899772E-02 -7.3655941E-02 -7.7419272E-02 -7.4153527E-02
      69.400 -8.3454651E-02 -7.9958430E-02 -8.3452705E-02 -7.9956565E-02
      69.600 -9.0031514E-02 -8.6285587E-02 -8.9325863E-02 -8.5609296E-02
      69.800 -9.6423503E-02 -9.2439082E-02 -9.5032666E-02 -9.1105718E-02
      70.000 -1.0243072E-01 -9.8227021E-02 -1.0056719E-01 -9.6439969E-02
      70.200 -1.0791838E-01 -1.0351974E-01 -1.0592385E-01 -1.0160651E-01
      70.400 -1.1285482E-01 -1.0828640E-01 -1.1109721E-01 -1.0659994E-01
      70.600 -1.1731861E-01 -1.1260189E-01 -1.1608179E-01 -1.1141480E-01
      70.800 -1.2147284E-01 -1.1662239E-01 -1.2087198E-01 -1.1604553E-01
      71.000 -1.2551410E-01 -1.2053641E-01 -1.2546166E-01 -1.2048605E-01
      71.200 -1.2961193E-01 -1.2450668E-01 -1.2984422E-01 -1.2472982E-01
      71.400 -1.3385622E-01 -1.2861960E-01 -1.3401241E-01 -1.2876968E-01
      71.600 -1.3822882E-01 -1.3285780E-01 -1.3795881E-01 -1.3259828E-01
      71.800 -1.4260710E-01 -1.3710347E-01 -1.4167616E-01 -1.3620846E-01
      72.000 -1.4679866E-01 -1.4117156E-01 -1.4515813E-01 -1.3959391E-01
      72.200 -1.5059702E-01 -1.4486325E-01 -1.4840005E-01 -1.4274993E-01
      72.400 -1.5384126E-01 -1.4802341E-01 -1.5139953E-01 -1.4567402E-01
      72.600 -1.5646293E-01 -1.5058569E-01 -1.5415685E-01 -1.4836623E-01
      72.800 -1.5850568E-01 -1.5259162E-01 -1.5667483E-01 -1.5082908E-01
      73.000 -1.6011268E-01 -1.5417862E-01 -1.5895840E-01 -1.5306711E-01
      73.200 -1.6148523E-01 -1.5554023E-01 -1.6101367E-01 -1.5508603E-01
      73.400 -1.6282488E-01 -1.5687045E-01 -1.6284680E-01 -1.5689157E-01
      73.600 -1.6427602E-01 -1.5830840E-01 -1.6446296E-01 -1.5848855E-01
      73.800 -1.6588540E-01 -1.5989920E-01 -1.6586542E-01 -1.5987994E-01
      74.000 -1.6759028E-01 -1.6158247E-01 -1.6705527E-01 -1.6106663E-01
      74.200 -1.6923813E-01 -1.6321116E-01 -1.6803159E-01 -1.6204759E-01
      74.400 -1.7063202E-01 -1.6459526E-01 -1.6879228E-01 -1.6282060E-01
      74.600 -1.7158816E-01 -1.6555725E-01 -1.6933521E-01 -1.6338349E-01
      74.800 -1.7198893E-01 -1.6598333E-01 -1.6965957E-01 -1.6373531E-01
      75.000 -1.7181636E-01 -1.6585573E-01 -1.6976699E-01 -1.6387746E-01
      75.200 -1.7115652E-01 -1.6525719E-01 -1.6966221E-01 -1.6381439E-01
      75.400 -1.7017443E-01 -1.6434675E-01 -1.6935312E-01 -1.6355357E-01
      75.600 -1.6906696E-01 -1.6331437E-01 -1.6885011E-01 -1.6310490E-01
      75.800 -1.6800789E-01 -1.6232788E-01 -1.6816489E-01 -1.6247958E-01
      76.000 -1.6710084E-01 -1.6148747E-01 -1.6730902E-01 -1.6168866E-01
      76.200 -1.6635354E-01 -1.6080070E-01 -1.6629252E-01 -1.6074173E-01
      76.400 -1.6568005E-01 -1.6018461E-01 -1.6512282E-01 -1.5964586E-01
      76.600 -1.6492977E-01 -1.5949359E-01 -1.6380444E-01 -1.5840535E-01
      76.800 -1.6393393E-01 -1.5856437E-01 -1.6233930E-01 -1.5702197E-01
      77.000 -1.6255592E-01 -1.5726464E-01 -1.6072781E-01 -1.5549604E-01
      77.200 -1.6073081E-01 -1.5553135E-01 -1.5897027E-01 -1.5382776E-01
      77.400 -1.5848295E-01 -1.5338780E-01 -1.5706837E-01 -1.5201870E-01
      77.600 -1.5591759E-01 -1.5093565E-01 -1.5502644E-01 -1.5007298E-01
      77.800 -1.5318948E-01 -1.4832457E-01 -1.5285198E-01 -1.4799779E-01
      78.000 -1.5045872E-01 -1.4570952E-01 -1.5055558E-01 -1.4580332E-01
      78.200 -1.4784662E-01 -1.4320802E-01 -1.4814986E-01 -1.4350174E-01
      78.400 -1.4540490E-01 -1.4087027E-01 -1.4564807E-01 -1.4110586E-01
      78.600 -1.4310598E-01 -1.3866966E-01 -1.4306227E-01 -1.3862731E-01
      78.800 -1.4085684E-01 -1.3651613E-01 -1.4040171E-01 -1.3607503E-01
      79.000 -1.3853098E-01 -1.3428709E-01 -1.3767177E-01 -1.3345421E-01
      79.200 -1.3600831E-01 -1.3186610E-01 -1.3487352E-01 -1.3076588E-01
      79.400 -1.3321107E-01 -1.2917767E-01 -1.3200426E-01 -1.2800739E-01
      79.600 -1.3012492E-01 -1.2620773E-01 -1.2905866E-01 -1.2517356E-01
      79.800 -1.2679979E-01 -1.2300461E-01 -1.2603045E-01 -1.2225830E-01
      80.000 -1.2333127E-01 -1.1966096E-01 -1.2291431E-01 -1.1925640E-01
      80.200 -1.1982874E-01 -1.1628286E-01 -1.1970730E-01 -1.1616502E-01
      80.400 -1.1638104E-01 -1.1295654E-01 -1.1641003E-01 -1.1298468E-01
      80.600 -1.1302986E-01 -1.0972254E-01 -1.1302675E-01 -1.0971952E-01
      80.800 -1.0975951E-01 -1.0656568E-01 -1.0956502E-01 -1.0637685E-01
      81.000 -1.0650503E-01 -1.0342295E-01 -1.0603447E-01 -1.0296600E-01
      81.200 -1.0317613E-01 -1.0020667E-01 -1.0244530E-01 -9.9496880E-02
      81.400 -9.9688715E-02 -9.6835163E-02 -9.8806833E-02 -9.5978525E-02
      81.600 -9.5993696E-02 -9.3260672E-02 -9.5125990E-02 -9.2417671E-02
      81.800 -9.2094273E-02 -8.9486240E-02 -9.1406653E-02 -8.8818092E-02
      82.000 -8.8045774E-02 -8.5565566E-02 -8.7649273E-02 -8.5180234E-02
      82.200 -8.3938691E-02 -8.1586566E-02 -8.3851421E-02 -8.1501741E-02
      82.400 -7.9869776E-02 -7.7643295E-02 -8.0008549E-02 -7.7778200E-02
      82.600 -7.5910806E-02 -7.3805583E-02 -7.6115243E-02 -7.4004350E-02
      82.800 -7.2084739E-02 -7.0095824E-02 -7.2166543E-02 -7.0175371E-02
      83.000 -6.8356701E-02 -6.6480184E-02 -6.8158921E-02 -6.6287834E-02
      83.200 -6.4643332E-02 -6.2877644E-02 -6.4091231E-02 -6.2340624E-02
      83.400 -6.0837303E-02 -5.9183820E-02 -5.9964933E-02 -5.8335160E-02
      83.600 -5.6840249E-02 -5.5302993E-02 -5.5784229E-02 -5.4275534E-02
      83.800 -5.2593608E-02 -5.1178126E-02 -5.1555542E-02 -5.0167999E-02
      84.000 -4.8098374E-02 -4.6810112E-02 -4.7286976E-02 -4.6020446E-02
      84.200 -4.3417479E-02 -4.2260136E-02 -4.2987663E-02 -4.1841778E-02
      84.400 -3.8659676E-02 -3.7634023E-02 -3.8666943E-02 -3.7641097E-02
      84.600 -3.3950099E-02 -3.3053599E-02 -3.4333964E-02 -3.3427328E-02
      84.800 -2.9395530E-02 -2.8622887E-02 -2.9997132E-02 -2.9208676E-02
      85.000 -2.5055364E-02 -2.4399810E-02 -2.5664091E-02 -2.4992610E-02
      85.200 -2.0926219E-02 -2.0381176E-02 -2.1341555E-02 -2.0785694E-02
      85.400 -1.6945284E-02 -1.6505901E-02 -1.7035478E-02 -1.6593757E-02
      85.600 -1.3011124E-02 -1.2675243E-02 -1.2751314E-02 -1.2422139E-02
      85.800 -9.0155753E-03 -8.7838551E-03 -8.4940716E-03 -8.2757551E-03
      86.000 -4.8776401E-03 -4.7528150E-03 -4.2686890E-03 -4.1594477E-03
      86.200 -5.6876642E-04 -5.5427301E-04 -8.0015948E-05 -7.7976967E-05
      86.400  3.8773659E-03  3.7789783E-03  4.0669136E-03  3.9637162E-03
      86.600  8.3739453E-03  8.1623413E-03  8.1669764E-03  7.9606024E-03
      86.800  1.2805698E-02  1.2483436E-02  1.2214882E-02  1.1907487E-02
      87.000  1.7061860E-02  1.6634230E-02  1.6205119E-02  1.5798961E-02
      87.200  2.1067761E-02  2.0541841E-02  2.0132110E-02  1.9629546E-02
      87.400  2.4805103E-02  2.4188330E-02  2.3990048E-02  2.3393541E-02
      87.600  2.8315518E-02  2.7614201E-02  2.7773023E-02  2.7085143E-02
      87.800  3.1685971E-02  3.0904188E-02  3.1474922E-02  3.0698346E-02
      88.000  3.5020639E-02  3.4159851E-02  3.5089328E-02  3.4226852E-02
      88.200  3.8407893E-02  3.7467372E-02  3.8609603E-02  3.7664142E-02
      88.400  4.1891855E-02  4.0869792E-02  4.2028717E-02  4.1003315E-02
      88.600  4.5457480E-02  4.4352443E-02  4.5339394E-02  4.4237227E-02
      88.800  4.9033047E-02  4.7845344E-02  4.8534030E-02  4.7358414E-02
      89.000  5.2509704E-02  5.1242257E-02  5.1604923E-02  5.0359316E-02
      89.200  5.5771773E-02  5.4430246E-02  5.4544391E-02  5.3232387E-02
      89.400  5.8728913E-02  5.7321065E-02  5.7344952E-02  5.5970280E-02
      89.600  6.1340712E-02  5.9875180E-02  5.9999690E-02  5.8566197E-02
      89.800  6.3626146E-02  6.2111019E-02  6.2502440E-02  6.1014072E-02
      90.000  6.5655655E-02  6.4097265E-02  6.4848185E-02  6.3308961E-02
      90.200  6.7528021E-02  6.5930293E-02  6.7033245E-02  6.5447223E-02
      90.400  6.9339476E-02  6.7704023E-02  6.9055602E-02  6.7426844E-02
      90.600  7.1154154E-02  6.9481059E-02  7.0915041E-02  6.9247568E-02
      90.800  7.2984902E-02  7.1273940E-02  7.2613210E-02  7.0910962E-02
      91.000  7.4790240E-02  7.3042153E-02  7.4153647E-02  7.2420438E-02
      91.200  7.6488122E-02  7.4705549E-02  7.5541528E-02  7.3781016E-02
      91.400  7.7982489E-02  7.6170274E-02  7.6783401E-02  7.4999052E-02
      91.600  7.9194267E-02  7.7359041E-02  7.7886647E-02  7.6081723E-02
      91.800  8.0087597E-02  7.8236759E-02  7.8858933E-02  7.7036490E-02
      92.000  8.0683061E-02  7.8823473E-02  7.9707555E-02  7.7870450E-02
      92.200  8.1053882E-02  7.9190664E-02  8.0438814E-02  7.8589734E-02
      92.400  8.1306046E-02  7.9441847E-02  8.1057568E-02  7.9199067E-02
      92.600  8.1548106E-02  7.9683073E-02  8.1566954E-02  7.9701489E-02
      92.800  8.1859679E-02  7.9992137E-02  8.1968448E-02  8.0098425E-02
      93.000  8.2267972E-02  8.0395642E-02  8.2262220E-02  8.0390021E-02
      93.200  8.2739511E-02  8.0860888E-02  8.2447801E-02  8.0575801E-02
      93.400  8.3189667E-02  8.1305170E-02  8.2524948E-02  8.0655509E-02
      93.600  8.3507424E-02  8.1619980E-02  8.2494566E-02  8.0630014E-02
      93.800  8.3588347E-02  8.1703216E-02  8.2359534E-02  8.0502115E-02
      93.999  8.3366170E-02  8.1490070E-02  8.2125254E-02  8.0277079E-02
      94.199  8.2833886E-02  8.0973647E-02  8.1799797E-02  7.9962782E-02
      94.399  8.2048165E-02  8.0209312E-02  8.1393601E-02  7.9569417E-02
      94.599  8.1115745E-02  7.9301379E-02  8.0918729E-02  7.9108769E-02
      94.799  8.0165658E-02  7.8375988E-02  8.0387830E-02  7.8593200E-02
      94.999  7.9315234E-02  7.7547855E-02  7.9812990E-02  7.8034520E-02
      95.199  7.8639477E-02  7.6890334E-02  7.9204658E-02  7.7442944E-02
      95.399  7.8152591E-02  7.6417336E-02  7.8570926E-02  7.6826383E-02
      95.599  7.7806651E-02  7.6082025E-02  7.7917226E-02  7.6190150E-02
      95.799  7.7507693E-02  7.5792535E-02  7.7246580E-02  7.5537200E-02
      95.999  7.7144396E-02  7.5440008E-02  7.6560304E-02  7.4868821E-02
      96.199  7.6621031E-02  7.4930826E-02  7.5858996E-02  7.4185601E-02
      96.399  7.5885341E-02  7.4213867E-02  7.5143651E-02  7.3488513E-02
      96.599  7.4943484E-02  7.3295136E-02  7.4416561E-02  7.2779803E-02
      96.799  7.3858165E-02  7.2235946E-02  7.3681912E-02  7.2063564E-02
      96.999  7.2730780E-02  7.1135460E-02  7.2945818E-02  7.1345782E-02
      97.199  7.1673098E-02  7.0103000E-02  7.2215899E-02  7.0633910E-02
      97.399  7.0776764E-02  6.9228216E-02  7.1500436E-02  6.9936055E-02
      97.599  7.0089288E-02  6.8557596E-02  7.0807293E-02  6.9259910E-02
      97.799  6.9603269E-02  6.8083920E-02  7.0142901E-02  6.8611772E-02
      97.999  6.9261395E-02  6.7751143E-02  6.9511452E-02  6.7995747E-02
      98.199  6.8975375E-02  6.7472909E-02  6.8914567E-02  6.7413426E-02
      98.399  6.8652845E-02  6.7158871E-02  6.8351389E-02  6.6863976E-02
      98.599  6.8224293E-02  6.6741026E-02  6.7819148E-02  6.6344689E-02
      98.799  6.7662218E-02  6.6192465E-02  6.7313977E-02  6.5851789E-02
      98.999  6.6987249E-02  6.5533367E-02  6.6831766E-02  6.5381258E-02
      99.199  6.6259954E-02  6.4822980E-02  6.6368866E-02  6.4929530E-02
      99.399  6.5561134E-02  6.4140357E-02  6.5922394E-02  6.4493787E-02
      99.599  6.4966816E-02  6.3559880E-02  6.5490135E-02  6.4071866E-02
      99.799  6.4525294E-02  6.3128806E-02  6.5069999E-02  6.3661722E-02
      99.999  6.4242890E-02  6.2853330E-02  6.4659225E-02  6.3260660E-02
     100.199  6.4082179E-02  6.2696841E-02  6.4253530E-02  6.2864489E-02
     100.399  6.3972718E-02  6.2590426E-02  6.3846483E-02  6.2466919E-02
     100.599  6.3830619E-02  6.2452009E-02  6.3429184E-02  6.2059245E-02
     100.799  6.3580929E-02  6.2208256E-02  6.2990549E-02  6.1630623E-02
     100.999  6.3176133E-02  6.1812677E-02  6.2518063E-02  6.1168809E-02
     101.199  6.2605617E-02  6.1254883E-02  6.1998930E-02  6.0661286E-02
     101.399  6.1893785E-02  6.0558753E-02  6.1421373E-02  6.0096530E-02
     101.599  6.1088111E-02  5.9770735E-02  6.0775864E-02  5.9465222E-02
     101.799  6.0241237E-02  5.8942340E-02  6.0055974E-02  5.8761071E-02
     101.999  5.9393010E-02  5.8112556E-02  5.9258733E-02  5.7981174E-02
     102.199  5.8557889E-02  5.7295535E-02  5.8384354E-02  5.7125741E-02
     102.399  5.7721436E-02  5.6477153E-02  5.7435455E-02  5.6197336E-02
     102.599  5.6846486E-02  5.5621047E-02  5.6415932E-02  5.5199774E-02
     102.799  5.5886526E-02  5.4681712E-02  5.5329662E-02  5.4136853E-02
     102.999  5.4801755E-02  5.3620208E-02  5.4179451E-02  5.3011321E-02
     103.199  5.3572349E-02  5.2417142E-02  5.2966261E-02  5.1824123E-02
     103.399  5.2204808E-02  5.1078879E-02  5.1689055E-02  5.0574249E-02
     103.599  5.0729259E-02  4.9634903E-02  5.0345079E-02  4.9259010E-02
     103.799  4.9188893E-02  4.8127478E-02  4.8930643E-02  4.7874799E-02
     103.999  4.7625050E-02  4.6597057E-02  4.7442149E-02  4.6418103E-02
     104.199  4.6062869E-02  4.5068241E-02  4.5877062E-02  4.4886447E-02
     104.399  4.4502463E-02  4.3541148E-02  4.4234769E-02  4.3279237E-02
     104.599  4.2918403E-02  4.1990900E-02  4.2516930E-02  4.1598103E-02
     104.799  4.1268036E-02  4.0375771E-02  4.0727498E-02  3.9846920E-02
     104.999  3.9505869E-02  3.8651261E-02  3.8872177E-02  3.8031278E-02
     105.199  3.7599596E-02  3.6785771E-02  3.6957664E-02  3.6157733E-02
     105.399  3.5542517E-02  3.4772756E-02  3.4990767E-02  3.4232955E-02
     105.599  3.3358102E-02  3.2635188E-02  3.2977522E-02  3.2262856E-02
     105.799  3.1095190E-02  3.0420861E-02  3.0922707E-02  3.0252118E-02
     105.999  2.8814760E-02  2.8189437E-02  2.8829578E-02  2.8203933E-02
     106.199  2.6572491E-02  2.5995394E-02  2.6700144E-02  2.6120274E-02
     106.399  2.4402178E-02  2.3871795E-02  2.4535624E-02  2.4002341E-02
     106.599  2.2305479E-02  2.1820266E-02  2.2337171E-02  2.1851268E-02
     106.799  2.0251307E-02  1.9810397E-02  2.0106619E-02  1.9668858E-02
     106.999  1.8185268E-02  1.7788981E-02  1.7846955E-02  1.7458040E-02
     107.199  1.6046788E-02  1.5696774E-02  1.5562672E-02  1.5223217E-02
     107.399  1.3788613E-02  1.3487560E-02  1.3259611E-02  1.2970108E-02
     107.599  1.1393076E-02  1.1144074E-02  1.0944665E-02  1.0705464E-02
     107.799  8.8797834E-03  8.6855073E-03  8.6251089E-03  8.4364048E-03
     107.999  6.3023930E-03  6.1643569E-03  6.3079649E-03  6.1698067E-03
     108.199  3.7350555E-03  3.6531581E-03  3.9994597E-03  3.9117648E-03
     108.399  1.2522171E-03  1.2247285E-03  1.7045773E-03  1.6671585E-03
     108.599 -1.0920343E-03 -1.0680335E-03 -5.7292010E-04 -5.6032844E-04
     108.799 -3.2792641E-03 -3.2071042E-03 -2.8303438E-03 -2.7680624E-03
     108.999 -5.3316536E-03 -5.2141839E-03 -5.0655754E-03 -4.9539681E-03
     109.199 -7.3050670E-03 -7.1439106E-03 -7.2764425E-03 -7.1159177E-03
     109.399 -9.2721183E-03 -9.0672967E-03 -9.4602256E-03 -9.2512487E-03
     109.599 -1.1299827E-02 -1.1049875E-02 -1.1613155E-02 -1.1356272E-02
     109.799 -1.3428654E-02 -1.3131201E-02 -1.3730341E-02 -1.3426206E-02
     109.999 -1.5658807E-02 -1.5311462E-02 -1.5805833E-02 -1.5455227E-02
     110.199 -1.7948259E-02 -1.7549553E-02 -1.7833105E-02 -1.7436956E-02
     110.399 -2.0222992E-02 -1.9773089E-02 -1.9805637E-02 -1.9365018E-02
     110.599 -2.2396729E-02 -2.1897712E-02 -2.1717553E-02 -2.1233669E-02
     110.799 -2.4394648E-02 -2.3850277E-02 -2.3564293E-02 -2.3038452E-02
     110.999 -2.6173987E-02 -2.5588991E-02 -2.5342938E-02 -2.4776516E-02
     111.199 -2.7735850E-02 -2.7114952E-02 -2.7052427E-02 -2.6446828E-02
     111.399 -2.9124487E-02 -2.8471438E-02 -2.8693337E-02 -2.8049955E-02
     111.599 -3.0414463E-02 -2.9731355E-02 -3.0267552E-02 -2.9587743E-02
     111.799 -3.1689215E-02 -3.0976272E-02 -3.1777692E-02 -3.1062758E-02
     111.999 -3.3017269E-02 -3.2273169E-02 -3.3226511E-02 -3.2477696E-02
     112.199 -3.4433019E-02 -3.3655655E-02 -3.4616443E-02 -3.3834938E-02
     112.399 -3.5927452E-02 -3.5114908E-02 -3.5949208E-02 -3.5136172E-02
     112.599 -3.7451613E-02 -3.6603069E-02 -3.7225748E-02 -3.6382321E-02
     112.799 -3.8931507E-02 -3.8047816E-02 -3.8446249E-02 -3.7573573E-02
     112.999 -4.0290221E-02 -3.9373988E-02 -3.9610424E-02 -3.8709650E-02
     113.199 -4.1470586E-02 -4.0525731E-02 -4.0717787E-02 -3.9790084E-02
     113.399 -4.2451841E-02 -4.1482778E-02 -4.1767913E-02 -4.0814463E-02
     113.599 -4.3255509E-02 -4.2266185E-02 -4.2760642E-02 -4.1782637E-02
     113.799 -4.3938729E-02 -4.2931802E-02 -4.3696066E-02 -4.2694700E-02
     113.999 -4.4577206E-02 -4.3553613E-02 -4.4574442E-02 -4.3550913E-02
     114.199 -4.5242738E-02 -4.4201767E-02 -4.5395943E-02 -4.4351447E-02
     114.399 -4.5982023E-02 -4.4921881E-02 -4.6160431E-02 -4.5096176E-02
     114.599 -4.6802884E-02 -4.5721586E-02 -4.6867252E-02 -4.5784466E-02
     114.799 -4.7671915E-02 -4.6568235E-02 -4.7515143E-02 -4.6415093E-02
     114.999 -4.8524207E-02 -4.7398418E-02 -4.8102343E-02 -4.6986341E-02
     115.199 -4.9282140E-02 -4.8136319E-02 -4.8626797E-02 -4.7496213E-02
     115.399 -4.9877810E-02 -4.8715629E-02 -4.9086529E-02 -4.7942786E-02
     115.599 -5.0272409E-02 -4.9098472E-02 -4.9479997E-02 -4.8324563E-02
     115.799 -5.0467060E-02 -4.9285972E-02 -4.9806441E-02 -4.8640814E-02
     115.999 -5.0501953E-02 -4.9317408E-02 -5.0066079E-02 -4.8891758E-02
     116.199 -5.0444236E-02 -4.9258376E-02 -5.0260130E-02 -4.9078598E-02
     116.399 -5.0368315E-02 -4.9181541E-02 -5.0390673E-02 -4.9203372E-02
     116.599 -5.0334400E-02 -4.9145696E-02 -5.0460338E-02 -4.9268660E-02
     116.799 -5.0371605E-02 -4.9179260E-02 -5.0471932E-02 -4.9277213E-02
     116.999 -5.0470452E-02 -4.9272967E-02 -5.0428066E-02 -4.9231586E-02
     117.199 -5.0586832E-02 -4.9383747E-02 -5.0330856E-02 -4.9133859E-02
     117.399 -5.0656063E-02 -4.9448456E-02 -5.0181775E-02 -4.8985475E-02
     117.599 -5.0612748E-02 -4.9403270E-02 -4.9981658E-02 -4.8787260E-02
     117.799 -5.0410490E-02 -4.9202921E-02 -4.9730839E-02 -4.8539550E-02
     117.999 -5.0035637E-02 -4.8834113E-02 -4.9429402E-02 -4.8242436E-02
     118.199 -4.9511082E-02 -4.8319220E-02 -4.9077426E-02 -4.7896003E-02
     118.399 -4.8889149E-02 -4.7709332E-02 -4.8675204E-02 -4.7500549E-02
     118.599 -4.8235843E-02 -4.7068874E-02 -4.8223370E-02 -4.7056702E-02
     118.799 -4.7611205E-02 -4.6456438E-02 -4.7722889E-02 -4.6565413E-02
     118.999 -4.7051744E-02 -4.5907641E-02 -4.7174984E-02 -4.6027885E-02
     119.199 -4.6560046E-02 -4.5424997E-02 -4.6580952E-02 -4.5445394E-02
     119.399 -4.6104650E-02 -4.4977801E-02 -4.5942033E-02 -4.4819158E-02
     119.599 -4.5630026E-02 -4.4511877E-02 -4.5259270E-02 -4.4150206E-02
     119.799 -4.5073624E-02 -4.3966217E-02 -4.4533490E-02 -4.3439353E-02
     119.999 -4.4384848E-02 -4.3291489E-02 -4.3765380E-02 -4.2687281E-02
     120.199 -4.3540247E-02 -4.2464848E-02 -4.2955603E-02 -4.1894644E-02
     120.399 -4.2550548E-02 -4.1496786E-02 -4.2104994E-02 -4.1062266E-02
     120.599 -4.1457435E-02 -4.0427984E-02 -4.1214680E-02 -4.0191257E-02
     120.799 -4.0321274E-02 -3.9317329E-02 -4.0286184E-02 -3.9283112E-02
     120.999 -3.9203407E-02 -3.8224639E-02 -3.9321373E-02 -3.8339660E-02
     121.199 -3.8148435E-02 -3.7193398E-02 -3.8322338E-02 -3.7362948E-02
     121.399 -3.7171703E-02 -3.6238556E-02 -3.7291210E-02 -3.6355063E-02
     121.599 -3.6255570E-02 -3.5342901E-02 -3.6229902E-02 -3.5317879E-02
     121.799 -3.5355553E-02 -3.4463061E-02 -3.5139973E-02 -3.4252923E-02
     121.999 -3.4414242E-02 -3.3543079E-02 -3.4022505E-02 -3.3161258E-02
     122.199 -3.3378879E-02 -3.2531546E-02 -3.2878201E-02 -3.2043578E-02
     122.399 -3.2217204E-02 -3.1397046E-02 -3.1707538E-02 -3.0900354E-02
     122.599 -3.0926999E-02 -3.0137445E-02 -3.0511076E-02 -2.9732140E-02
     122.799 -2.9536596E-02 -2.8780382E-02 -2.9289816E-02 -2.8539921E-02
     122.999 -2.8096309E-02 -2.7374903E-02 -2.8045474E-02 -2.7325372E-02
     123.199 -2.6663682E-02 -2.5977082E-02 -2.6780731E-02 -2.6091117E-02
     123.399 -2.5286900E-02 -2.4633863E-02 -2.5499244E-02 -2.4840723E-02
     123.599 -2.3991599E-02 -2.3370206E-02 -2.4205575E-02 -2.3578640E-02
     123.799 -2.2774754E-02 -2.2183150E-02 -2.2904858E-02 -2.2309875E-02
     123.999 -2.1607516E-02 -2.1044581E-02 -2.1602427E-02 -2.1039625E-02
     124.199 -2.0445872E-02 -1.9911626E-02 -2.0303392E-02 -1.9772870E-02
     124.399 -1.9245685E-02 -1.8741306E-02 -1.9012191E-02 -1.8513932E-02
     124.599 -1.7977535E-02 -1.7504987E-02 -1.7732348E-02 -1.7266244E-02
     124.799 -1.6636631E-02 -1.6198020E-02 -1.6466280E-02 -1.6032160E-02
     124.999 -1.5244940E-02 -1.4841811E-02 -1.5215392E-02 -1.4813044E-02
     125.199 -1.3844765E-02 -1.3477556E-02 -1.3980228E-02 -1.3609426E-02
     125.399 -1.2485950E-02 -1.2153777E-02 -1.2760825E-02 -1.2421341E-02
     125.599 -1.1210649E-02 -1.0911497E-02 -1.1557121E-02 -1.1248724E-02
     125.799 -1.0040337E-02 -9.7715960E-03 -1.0369314E-02 -1.0091767E-02
     125.999 -8.9692647E-03 -8.7284565E-03 -9.1982553E-03 -8.9512992E-03
     126.199 -7.9662720E-03 -7.7517343E-03 -8.0456664E-03 -7.8289905E-03
     126.399 -6.9846281E-03 -6.7959460E-03 -6.9142839E-03 -6.7275021E-03
     126.599 -5.9769170E-03 -5.8149568E-03 -5.8078857E-03 -5.6505059E-03
     126.799 -4.9104435E-03 -4.7769685E-03 -4.7311417E-03 -4.6025405E-03
     126.999 -3.7786037E-03 -3.6755738E-03 -3.6894524E-03 -3.5888534E-03
     127.199 -2.6045881E-03 -2.5333475E-03 -2.6886290E-03 -2.6150896E-03
     127.399 -1.4363772E-03 -1.3969661E-03 -1.7346162E-03 -1.6870220E-03
     127.599 -3.3427336E-04 -3.2507271E-04 -8.3311978E-04 -8.1018873E-04
     127.799  6.4526029E-04  6.2744383E-04  1.0703658E-05  1.0408117E-05
     127.999  1.4647736E-03  1.4242012E-03  7.9252926E-04  7.7057716E-04
