 # k       S(k)       S(k)_form^2       S(k)_Lorch          S(k)_Lorch_form^2
      18.200  2.5752173E-02  2.4631436E-02  3.7786840E-02  3.6142354E-02
      18.400 -2.9687601E-02 -2.8384624E-02 -1.5175512E-02 -1.4509464E-02
      18.600 -7.9406531E-02 -7.5891832E-02 -6.3156057E-02 -6.0360638E-02
      18.800 -1.2267484E-01 -1.1719895E-01 -1.0636450E-01 -1.0161666E-01
      19.000 -1.5952701E-01 -1.5234583E-01 -1.4504281E-01 -1.3851364E-01
      19.200 -1.9084414E-01 -1.8218054E-01 -1.7946676E-01 -1.7131965E-01
      19.400 -2.1806156E-01 -2.0807881E-01 -2.0994534E-01 -2.0033414E-01
      19.600 -2.4264093E-01 -2.3143934E-01 -2.3681040E-01 -2.2587798E-01
      19.800 -2.6555526E-01 -2.5319274E-01 -2.6040201E-01 -2.4827939E-01
      20.000 -2.8701310E-01 -2.7353958E-01 -2.8104902E-01 -2.6785548E-01
      20.200 -3.0653610E-01 -2.9202574E-01 -2.9905237E-01 -2.8489626E-01
      20.400 -3.2333895E-01 -3.0790556E-01 -3.1467608E-01 -2.9965619E-01
      20.600 -3.3682283E-01 -3.2061222E-01 -3.2814576E-01 -3.1235276E-01
      20.800 -3.4695409E-01 -3.3011759E-01 -3.3965597E-01 -3.2317363E-01
      21.000 -3.5435684E-01 -3.3701924E-01 -3.4938052E-01 -3.3228640E-01
      21.200 -3.6008899E-01 -3.4232617E-01 -3.5748187E-01 -3.3984766E-01
      21.400 -3.6521668E-01 -3.4705353E-01 -3.6411661E-01 -3.4600817E-01
      21.600 -3.7039039E-01 -3.5181991E-01 -3.6943475E-01 -3.5091219E-01
      21.800 -3.7561982E-01 -3.5663452E-01 -3.7357556E-01 -3.5469359E-01
      22.000 -3.8034566E-01 -3.6096648E-01 -3.7666232E-01 -3.5747082E-01
      22.200 -3.8376691E-01 -3.6405658E-01 -3.7879937E-01 -3.5934418E-01
      22.400 -3.8526603E-01 -3.6532089E-01 -3.8007335E-01 -3.6039703E-01
      22.600 -3.8473279E-01 -3.6465731E-01 -3.8055797E-01 -3.6070034E-01
      22.800 -3.8264073E-01 -3.6251705E-01 -3.8032040E-01 -3.6031875E-01
      23.000 -3.7984793E-01 -3.5971467E-01 -3.7942650E-01 -3.5931558E-01
      23.200 -3.7722176E-01 -3.5707213E-01 -3.7794285E-01 -3.5775470E-01
      23.400 -3.7526570E-01 -3.5506565E-01 -3.7593513E-01 -3.5569904E-01
      23.600 -3.7392132E-01 -3.5363918E-01 -3.7346428E-01 -3.5320693E-01
      23.800 -3.7263230E-01 -3.5226609E-01 -3.7058240E-01 -3.5032824E-01
      24.000 -3.7063510E-01 -3.5022490E-01 -3.6733094E-01 -3.4710269E-01
      24.200 -3.6733666E-01 -3.4695633E-01 -3.6374211E-01 -3.4356121E-01
      24.400 -3.6260250E-01 -3.4233511E-01 -3.5984276E-01 -3.3972962E-01
      24.600 -3.5682501E-01 -3.3673334E-01 -3.5565958E-01 -3.3563353E-01
      24.800 -3.5074508E-01 -3.3085121E-01 -3.5122280E-01 -3.3130184E-01
      25.000 -3.4511598E-01 -3.2539938E-01 -3.4656738E-01 -3.2676786E-01
      25.200 -3.4036866E-01 -3.2078347E-01 -3.4173131E-01 -3.2206771E-01
      25.400 -3.3643286E-01 -3.1693623E-01 -3.3675173E-01 -3.1723662E-01
      25.600 -3.3279436E-01 -3.1337249E-01 -3.3166126E-01 -3.1230552E-01
      25.800 -3.2875576E-01 -3.0943551E-01 -3.2648537E-01 -3.0729855E-01
      26.000 -3.2377649E-01 -3.0461721E-01 -3.2124251E-01 -3.0223318E-01
      26.200 -3.1773177E-01 -2.9880142E-01 -3.1594564E-01 -2.9712171E-01
      26.400 -3.1097238E-01 -2.9231920E-01 -3.1060487E-01 -2.9197373E-01
      26.600 -3.0416074E-01 -2.8579383E-01 -3.0522935E-01 -2.8679791E-01
      26.800 -2.9796270E-01 -2.7985074E-01 -2.9982756E-01 -2.8160224E-01
      27.000 -2.9274108E-01 -2.7482984E-01 -2.9440668E-01 -2.7639353E-01
      27.200 -2.8839234E-01 -2.7063281E-01 -2.8897129E-01 -2.7117610E-01
      27.400 -2.8440094E-01 -2.6677501E-01 -2.8352323E-01 -2.6595170E-01
      27.600 -2.8008333E-01 -2.6261512E-01 -2.7806304E-01 -2.6072083E-01
      27.800 -2.7490692E-01 -2.5765436E-01 -2.7259237E-01 -2.5548507E-01
      28.000 -2.6873675E-01 -2.5176730E-01 -2.6711688E-01 -2.5024971E-01
      28.200 -2.6189715E-01 -2.4525879E-01 -2.6164699E-01 -2.4502453E-01
      28.400 -2.5502269E-01 -2.3872362E-01 -2.5619595E-01 -2.3982190E-01
      28.600 -2.4876897E-01 -2.3277524E-01 -2.5077482E-01 -2.3465212E-01
      28.800 -2.4351581E-01 -2.2776816E-01 -2.4538538E-01 -2.2951683E-01
      29.000 -2.3919750E-01 -2.2363982E-01 -2.4001426E-01 -2.2440346E-01
      29.200 -2.3533305E-01 -2.1993963E-01 -2.3462981E-01 -2.1928239E-01
      29.400 -2.3123865E-01 -2.1602824E-01 -2.2918436E-01 -2.1410907E-01
      29.600 -2.2632220E-01 -2.1135295E-01 -2.2362157E-01 -2.0883095E-01
      29.800 -2.2032580E-01 -2.0567389E-01 -2.1788674E-01 -2.0339703E-01
      30.000 -2.1341093E-01 -1.9914286E-01 -2.1193769E-01 -1.9776812E-01
      30.200 -2.0605401E-01 -1.9220520E-01 -2.0575218E-01 -1.9192365E-01
      30.400 -1.9880878E-01 -1.8537762E-01 -1.9933008E-01 -1.8586371E-01
      30.600 -1.9204879E-01 -1.7900816E-01 -1.9268980E-01 -1.7960564E-01
      30.800 -1.8580780E-01 -1.7312769E-01 -1.8585982E-01 -1.7317617E-01
      31.000 -1.7978695E-01 -1.6745727E-01 -1.7886930E-01 -1.6660256E-01
      31.200 -1.7351656E-01 -1.6155931E-01 -1.7173959E-01 -1.5990480E-01
      31.400 -1.6659074E-01 -1.5505620E-01 -1.6448015E-01 -1.5309174E-01
      31.600 -1.5886149E-01 -1.4781080E-01 -1.5708900E-01 -1.4616160E-01
      31.800 -1.5050214E-01 -1.3998502E-01 -1.4955681E-01 -1.3910575E-01
      32.000 -1.4191545E-01 -1.3195385E-01 -1.4187318E-01 -1.3191455E-01
      32.200 -1.3353406E-01 -1.2411954E-01 -1.3403199E-01 -1.2458237E-01
      32.400 -1.2561222E-01 -1.1671803E-01 -1.2603495E-01 -1.1711083E-01
      32.600 -1.1810821E-01 -1.0971004E-01 -1.1789237E-01 -1.0950955E-01
      32.800 -1.1071146E-01 -1.0280672E-01 -1.0962153E-01 -1.0179461E-01
      33.000 -1.0300014E-01 -9.5616241E-02 -1.0124472E-01 -9.3986667E-02
      33.200 -9.4651116E-02 -8.7838922E-02 -9.2787081E-02 -8.6109045E-02
      33.400 -8.5603459E-02 -7.9418638E-02 -8.4276408E-02 -7.8187466E-02
      33.600 -7.6097495E-02 -7.0578734E-02 -7.5743447E-02 -7.0250362E-02
      33.800 -6.6573754E-02 -6.1727896E-02 -6.7223123E-02 -6.2329998E-02
      34.000 -5.7480903E-02 -5.3281879E-02 -5.8755273E-02 -5.4463155E-02
      34.200 -4.9083766E-02 -4.5485606E-02 -5.0383718E-02 -4.6690262E-02
      34.400 -4.1362334E-02 -3.8319865E-02 -4.2154565E-02 -3.9053823E-02
      34.600 -3.4046167E-02 -3.1533537E-02 -3.4112903E-02 -3.1595348E-02
      34.800 -2.6766184E-02 -2.4784446E-02 -2.6299798E-02 -2.4352590E-02
      35.000 -1.9249429E-02 -1.7819752E-02 -1.8750073E-02 -1.7357484E-02
      35.200 -1.1463394E-02 -1.0609402E-02 -1.1491101E-02 -1.0635045E-02
      35.400 -3.6427520E-03 -3.3705751E-03 -4.5437452E-03 -4.2042485E-03
      35.600  3.8138671E-03  3.5280893E-03  2.0759502E-03  1.9203967E-03
      35.800  1.0525816E-02  9.7349181E-03  8.3538731E-03  7.7261725E-03
      36.000  1.6304045E-02  1.5075695E-02  1.4274707E-02  1.3199248E-02
      36.200  2.1233608E-02  1.9629724E-02  1.9819247E-02  1.8322197E-02
      36.400  2.5624707E-02  2.3684310E-02  2.4961742E-02  2.3071548E-02
      36.600  2.9855439E-02  2.7589241E-02  2.9668473E-02  2.7416467E-02
      36.800  3.4178978E-02  3.1578599E-02  3.3897197E-02  3.1318257E-02
      37.000  3.8585458E-02  3.5643310E-02  3.7598205E-02  3.4731335E-02
      37.200  4.2783339E-02  3.9514156E-02  4.0717412E-02  3.7606092E-02
      37.400  4.6309130E-02  4.2763324E-02  4.3200960E-02  3.9893140E-02
      37.600  4.8716385E-02  4.4979002E-02  4.5001242E-02  4.1548874E-02
      37.800  4.9757999E-02  4.5933629E-02  4.6082774E-02  4.2540879E-02
      38.000  4.9480605E-02  4.5670853E-02  4.6426637E-02  4.2852025E-02
      38.200  4.8190480E-02  4.4473861E-02  4.6032093E-02  4.2481936E-02
      38.400  4.6309148E-02  4.2731983E-02  4.4914515E-02  4.1445078E-02
      38.600  4.4186024E-02  4.0767781E-02  4.3099924E-02  3.9765701E-02
      38.800  4.1952798E-02  3.8702785E-02  4.0617422E-02  3.7470857E-02
      39.000  3.9482461E-02  3.6419827E-02  3.7491691E-02  3.4583480E-02
      39.200  3.6466107E-02  3.3634013E-02  3.3737639E-02  3.1117448E-02
      39.400  3.2567189E-02  3.0035058E-02  2.9359311E-02  2.7076596E-02
      39.600  2.7578965E-02  2.5432458E-02  2.4353251E-02  2.2457806E-02
      39.800  2.1513689E-02  1.9837673E-02  1.8715935E-02  1.7257877E-02
      40.000  1.4587055E-02  1.3449689E-02  1.2453240E-02  1.1482249E-02
      40.200  7.1117721E-03  6.5568382E-03  5.5889479E-03  5.1528405E-03
      40.400 -6.4259588E-04 -5.9242027E-04 -1.8294044E-03 -1.6865596E-03
      40.600 -8.5546817E-03 -7.8863211E-03 -9.7299307E-03 -8.9697502E-03
      40.800 -1.6670560E-02 -1.5367482E-02 -1.8020243E-02 -1.6611665E-02
      41.000 -2.5132444E-02 -2.3167142E-02 -2.6595798E-02 -2.4516065E-02
      41.200 -3.4055305E-02 -3.1391424E-02 -3.5349688E-02 -3.2584558E-02
      41.400 -4.3416327E-02 -4.0019450E-02 -4.4181760E-02 -4.0724996E-02
      41.600 -5.3015265E-02 -4.8866817E-02 -5.3005355E-02 -4.8857682E-02
      41.800 -6.2526792E-02 -5.7633847E-02 -6.1749299E-02 -5.6917197E-02
      42.000 -7.1622110E-02 -6.6017670E-02 -7.0356342E-02 -6.4850948E-02
      42.200 -8.0099779E-02 -7.3832788E-02 -7.8777947E-02 -7.2614376E-02
      42.400 -8.7961193E-02 -8.1080643E-02 -8.6967680E-02 -8.0164845E-02
      42.600 -9.5391552E-02 -8.7932079E-02 -9.4875608E-02 -8.7456481E-02
      42.800 -1.0265095E-01 -9.4626978E-02 -1.0244442E-01 -9.4436592E-02
      43.000 -1.0992584E-01 -1.0133736E-01 -1.0960951E-01 -1.0104575E-01
      43.200 -1.1720969E-01 -1.0805734E-01 -1.1630213E-01 -1.0722065E-01
      43.400 -1.2427095E-01 -1.1457360E-01 -1.2245510E-01 -1.1289945E-01
      43.600 -1.3072679E-01 -1.2053324E-01 -1.2801013E-01 -1.1802841E-01
      43.800 -1.3619111E-01 -1.2558028E-01 -1.3292384E-01 -1.2256757E-01
      44.000 -1.4043208E-01 -1.2950084E-01 -1.3717222E-01 -1.2649473E-01
      44.200 -1.4346726E-01 -1.3231093E-01 -1.4075139E-01 -1.2980625E-01
      44.400 -1.4555331E-01 -1.3424704E-01 -1.4367509E-01 -1.3251472E-01
      44.600 -1.4707425E-01 -1.3566321E-01 -1.4596940E-01 -1.3464409E-01
      44.800 -1.4837776E-01 -1.3688002E-01 -1.4766567E-01 -1.3622312E-01
      45.000 -1.4963232E-01 -1.3805289E-01 -1.4879358E-01 -1.3727905E-01
      45.200 -1.5076747E-01 -1.3911678E-01 -1.4937556E-01 -1.3783244E-01
      45.400 -1.5152110E-01 -1.3982980E-01 -1.4942375E-01 -1.3789429E-01
      45.600 -1.5156938E-01 -1.3989293E-01 -1.4893985E-01 -1.3746597E-01
      45.800 -1.5067771E-01 -1.3908934E-01 -1.4791750E-01 -1.3654142E-01
      46.000 -1.4880388E-01 -1.3737968E-01 -1.4634642E-01 -1.3511088E-01
      46.200 -1.4610814E-01 -1.3491148E-01 -1.4421708E-01 -1.3316533E-01
      46.400 -1.4286937E-01 -1.3194187E-01 -1.4152503E-01 -1.3070035E-01
      46.600 -1.3934943E-01 -1.2871243E-01 -1.3827375E-01 -1.2771886E-01
      46.800 -1.3567178E-01 -1.2533701E-01 -1.3447609E-01 -1.2423240E-01
      47.000 -1.3177101E-01 -1.2175503E-01 -1.3015386E-01 -1.2026080E-01
      47.200 -1.2743635E-01 -1.1777150E-01 -1.2533628E-01 -1.1583070E-01
      47.400 -1.2242681E-01 -1.1316337E-01 -1.2005759E-01 -1.1097342E-01
      47.600 -1.1660185E-01 -1.0780027E-01 -1.1435413E-01 -1.0572221E-01
      47.800 -1.1000527E-01 -1.0172214E-01 -1.0826172E-01 -1.0010987E-01
      48.000 -1.0286120E-01 -9.5135737E-02 -1.0181310E-01 -9.4166350E-02
      48.200 -9.5484497E-02 -8.8331891E-02 -9.5036435E-02 -8.7917392E-02
      48.400 -8.8146236E-02 -8.1561165E-02 -8.7954212E-02 -8.1383487E-02
      48.600 -8.0957945E-02 -7.4926681E-02 -8.0583368E-02 -7.4580010E-02
      48.800 -7.3828214E-02 -6.8343797E-02 -7.2936383E-02 -6.7518216E-02
      49.000 -6.6511647E-02 -6.1585214E-02 -6.5022693E-02 -6.0206545E-02
      49.200 -5.8728235E-02 -5.4391367E-02 -5.6851040E-02 -5.2652796E-02
      49.400 -5.0297045E-02 -4.6594214E-02 -4.8431157E-02 -4.4865691E-02
      49.600 -4.1223556E-02 -3.8198264E-02 -3.9775379E-02 -3.6856365E-02
      49.800 -3.1700861E-02 -2.9381909E-02 -3.0899529E-02 -2.8639196E-02
      50.000 -2.2024873E-02 -2.0419036E-02 -2.1822608E-02 -2.0231519E-02
      50.200 -1.2464953E-02 -1.1559190E-02 -1.2566686E-02 -1.1653530E-02
      50.400 -3.1484769E-03 -2.9204795E-03 -3.1553041E-03 -2.9268122E-03
      50.600  5.9852027E-03  5.5533029E-03  6.3868260E-03  5.9259446E-03
      50.800  1.5142707E-02  1.4053897E-02  1.6034433E-02  1.4881506E-02
      51.000  2.4566987E-02  2.2806979E-02  2.5762423E-02  2.3916773E-02
      51.200  3.4411190E-02  3.1955087E-02  3.5545783E-02  3.3008697E-02
      51.400  4.4656429E-02  4.1481122E-02  4.5360310E-02  4.2134954E-02
      51.600  5.5110246E-02  5.1206698E-02  5.5182649E-02  5.1273972E-02
      51.800  6.5487348E-02  6.0866933E-02  6.4991040E-02  6.0405642E-02
      52.000  7.5533370E-02  7.0225381E-02  7.4765341E-02  6.9511323E-02
      52.200  8.5134140E-02  7.9175678E-02  8.4486548E-02  7.8573410E-02
      52.400  9.4359823E-02  8.7782814E-02  9.4136242E-02  8.7574816E-02
      52.600  1.0342235E-01  9.6243769E-02  1.0369492E-01  9.6497413E-02
      52.800  1.1256722E-01  1.0478700E-01  1.1314113E-01  1.0532125E-01
      53.000  1.2194852E-01  1.1355616E-01  1.2245048E-01  1.1402357E-01
      53.200  1.3154645E-01  1.2253307E-01  1.3159628E-01  1.2257948E-01
      53.400  1.4116453E-01  1.3153491E-01  1.4055085E-01  1.3096310E-01
      53.600  1.5050835E-01  1.4028739E-01  1.4928742E-01  1.3914938E-01
      53.800  1.5931039E-01  1.4854086E-01  1.5778247E-01  1.4711623E-01
      54.000  1.6744254E-01  1.5617538E-01  1.6601634E-01  1.5484515E-01
      54.200  1.7496608E-01  1.6324756E-01  1.7397302E-01  1.6232101E-01
      54.400  1.8209523E-01  1.6995681E-01  1.8163798E-01  1.6953004E-01
      54.600  1.8909106E-01  1.7654652E-01  1.8899506E-01  1.7645689E-01
      54.800  1.9613398E-01  1.8318511E-01  1.9602399E-01  1.8308238E-01
      55.000  2.0323170E-01  1.8987984E-01  2.0269885E-01  1.8938200E-01
      55.200  2.1020488E-01  1.9646320E-01  2.0898929E-01  1.9532707E-01
      55.400  2.1675598E-01  2.0265687E-01  2.1486355E-01  2.0088753E-01
      55.600  2.2259120E-01  2.0818569E-01  2.2029334E-01  2.0603654E-01
      55.800  2.2754091E-01  2.1289026E-01  2.2525827E-01  2.1075459E-01
      56.000  2.3162578E-01  2.1678904E-01  2.2974862E-01  2.1503212E-01
      56.200  2.3504084E-01  2.2006378E-01  2.3376536E-01  2.1886957E-01
      56.400  2.3806529E-01  2.2297529E-01  2.3731690E-01  2.2227434E-01
      56.600  2.4093929E-01  2.2574821E-01  2.4041402E-01  2.2525606E-01
      56.800  2.4376148E-01  2.2847481E-01  2.4306420E-01  2.2782127E-01
      57.000  2.4645092E-01  2.3107917E-01  2.4526792E-01  2.2996995E-01
      57.200  2.4878760E-01  2.3335475E-01  2.4701786E-01  2.3169479E-01
      57.400  2.5051102E-01  2.3505675E-01  2.4830170E-01  2.3298373E-01
      57.600  2.5143236E-01  2.3600730E-01  2.4910758E-01  2.3382514E-01
      57.800  2.5151154E-01  2.3616792E-01  2.4943019E-01  2.3421354E-01
      58.000  2.5086816E-01  2.3565006E-01  2.4927556E-01  2.3415407E-01
      58.200  2.4972551E-01  2.3466279E-01  2.4866254E-01  2.3366394E-01
      58.400  2.4831574E-01  2.3342378E-01  2.4762055E-01  2.3277029E-01
      58.600  2.4678920E-01  2.3207414E-01  2.4618409E-01  2.3150511E-01
      58.800  2.4516656E-01  2.3063315E-01  2.4438595E-01  2.2989881E-01
      59.000  2.4335038E-01  2.2900899E-01  2.4225109E-01  2.2797449E-01
      59.200  2.4118606E-01  2.2705592E-01  2.3979342E-01  2.2574487E-01
      59.400  2.3854079E-01  2.2464846E-01  2.3701597E-01  2.2321244E-01
      59.600  2.3536393E-01  2.2173839E-01  2.3391463E-01  2.2037299E-01
      59.800  2.3170345E-01  2.1837034E-01  2.3048354E-01  2.1722063E-01
      60.000  2.2767555E-01  2.1465334E-01  2.2672058E-01  2.1375300E-01
      60.200  2.2340598E-01  2.1070561E-01  2.2263116E-01  2.0997484E-01
      60.400  2.1897309E-01  2.0660079E-01  2.1822905E-01  2.0589879E-01
      60.600  2.1437982E-01  2.0234148E-01  2.1353490E-01  2.0154401E-01
      60.800  2.0956545E-01  1.9787017E-01  2.0857277E-01  1.9693288E-01
      61.000  2.0444882E-01  1.9310994E-01  2.0336680E-01  1.9208794E-01
      61.200  1.9897935E-01  1.8801270E-01  1.9793875E-01  1.8702946E-01
      61.400  1.9317080E-01  1.8259108E-01  1.9230740E-01  1.8177497E-01
      61.600  1.8710187E-01  1.7691915E-01  1.8648961E-01  1.7634020E-01
      61.800  1.8088477E-01  1.7110275E-01  1.8050179E-01  1.7074049E-01
      62.000  1.7461904E-01  1.6523594E-01  1.7436134E-01  1.6499209E-01
      62.200  1.6835308E-01  1.5936449E-01  1.6808626E-01  1.5911191E-01
      62.400  1.6207192E-01  1.5347421E-01  1.6169359E-01  1.5311595E-01
      62.600  1.5571520E-01  1.4750793E-01  1.5519688E-01  1.4701694E-01
      62.800  1.4921423E-01  1.4140049E-01  1.4860348E-01  1.4082172E-01
      63.000  1.4252902E-01  1.3511382E-01  1.4191372E-01  1.3453052E-01
      63.200  1.3566588E-01  1.2865374E-01  1.3512178E-01  1.2813776E-01
      63.400  1.2866906E-01  1.2206206E-01  1.2821938E-01  1.2163546E-01
      63.600  1.2159176E-01  1.1538914E-01  1.2120024E-01  1.1501759E-01
      63.800  1.1446462E-01  1.0866400E-01  1.1406497E-01  1.0828461E-01
      64.000  1.0727949E-01  1.0187889E-01  1.0682414E-01  1.0144646E-01
      64.200  9.9998059E-02  9.4997361E-02  9.9498338E-02  9.4522630E-02
