 # k       S(k)       S(k)_form^2       S(k)_Lorch          S(k)_Lorch_form^2
    8.599997 -7.3105043E-01 -7.0887819E-01 -6.6987441E-01 -6.4955760E-01
    8.799996 -6.9499109E-01 -6.7379202E-01 -6.4752408E-01 -6.2777288E-01
    8.999996 -6.5569620E-01 -6.3557919E-01 -6.2229166E-01 -6.0319951E-01
    9.199996 -6.1548383E-01 -5.9648845E-01 -5.9406560E-01 -5.7573124E-01
    9.399995 -5.7623067E-01 -5.5833925E-01 -5.6276210E-01 -5.4528887E-01
    9.599995 -5.3912867E-01 -5.2228628E-01 -5.2828655E-01 -5.1178287E-01
    9.799995 -5.0455271E-01 -4.8869188E-01 -4.9049896E-01 -4.7507992E-01
    9.999994 -4.7204095E-01 -4.5710781E-01 -4.4918694E-01 -4.3497679E-01
   10.199994 -4.4038030E-01 -4.2635878E-01 -4.0405233E-01 -3.9118748E-01
   10.399994 -4.0777652E-01 -3.9470798E-01 -3.5471684E-01 -3.4334877E-01
   10.599993 -3.7207751E-01 -3.6007373E-01 -3.0074406E-01 -2.9104161E-01
   10.799993 -3.3101919E-01 -3.2026796E-01 -2.4167800E-01 -2.3382850E-01
   10.999992 -2.8246655E-01 -2.7322952E-01 -1.7709832E-01 -1.7130698E-01
   11.199992 -2.2462019E-01 -2.1722392E-01 -1.0668001E-01 -1.0316726E-01
   11.399992 -1.5617851E-01 -1.5099980E-01 -3.0260665E-02 -2.9257254E-02
   11.599991 -7.6441901E-02 -7.3889164E-02  5.2098845E-02  5.0359032E-02
   11.799991  1.4639448E-02  1.4147058E-02  1.4006400E-01  1.3535303E-01
   11.999991  1.1646272E-01  1.1251710E-01  2.3298775E-01  2.2509439E-01
   12.199990  2.2781116E-01  2.2003649E-01  3.2989473E-01  3.1863618E-01
   12.399990  3.4691968E-01  3.3499224E-01  4.2948815E-01  4.1472192E-01
   12.599990  4.7155032E-01  4.5521644E-01  5.3017493E-01  5.1181038E-01
   12.799990  5.9908026E-01  5.7817191E-01  6.3011762E-01  6.0812604E-01
   12.999991  7.2659052E-01  7.0103834E-01  7.2730308E-01  7.0172584E-01
   13.199991  8.5095425E-01  8.2079808E-01  8.1962391E-01  7.9057803E-01
   13.399991  9.6893634E-01  9.3433250E-01  9.0497381E-01  8.7265427E-01
   13.599992  1.0772954E+00  1.0385206E+00  9.8134154E-01  9.4602040E-01
   13.799992  1.1728980E+00  1.1303493E+00  1.0469024E+00  1.0089245E+00
   13.999993  1.2528503E+00  1.2070404E+00  1.1001046E+00  1.0598798E+00
   14.199993  1.3146323E+00  1.2661793E+00  1.1397361E+00  1.0977291E+00
   14.399993  1.3562414E+00  1.3058527E+00  1.1649786E+00  1.1216959E+00
   14.599994  1.3763228E+00  1.3247743E+00  1.1754378E+00  1.1314131E+00
   14.799994  1.3742811E+00  1.3223903E+00  1.1711525E+00  1.1269315E+00
   14.999995  1.3503557E+00  1.2989513E+00  1.1525830E+00  1.1087072E+00
   15.199995  1.3056471E+00  1.2555362E+00  1.1205788E+00  1.0775708E+00
   15.399995  1.2420847E+00  1.1940198E+00  1.0763287E+00  1.0346780E+00
   15.599996  1.1623329E+00  1.1169813E+00  1.0212974E+00  9.8144868E-01
   15.799996  1.0696401E+00  1.0275579E+00  9.5715470E-01  9.1949792E-01
   15.999997  9.6763459E-01  9.2924764E-01  8.8569572E-01  8.5055936E-01
   16.199997  8.6009442E-01  8.2568790E-01  8.0876643E-01  7.7641319E-01
   16.399997  7.5069903E-01  7.2041643E-01  7.2818799E-01  6.9881347E-01
   16.599998  6.4279797E-01  6.1664968E-01  6.4569231E-01  6.1942628E-01
   16.799998  5.3921483E-01  5.1709508E-01  5.6286867E-01  5.3977860E-01
   16.999999  4.4209976E-01  4.2381056E-01  4.8111879E-01  4.6121541E-01
   17.199999  3.5285750E-01  3.3813657E-01  4.0163186E-01  3.8487609E-01
   17.399999  2.7214093E-01  2.6069118E-01  3.2536721E-01  3.1167807E-01
   17.600000  1.9991999E-01  1.9143741E-01  2.5305412E-01  2.4231706E-01
   17.800000  1.3560934E-01  1.2980660E-01  1.8520285E-01  1.7727799E-01
   18.000001  7.8234514E-02  7.4858416E-02  1.2212150E-01  1.1685152E-01
   18.200001  2.6623184E-02  2.5464541E-02  6.3944863E-02  6.1161977E-02
   18.400002 -2.0411833E-02 -1.9515966E-02  1.0662305E-02  1.0194340E-02
   18.600002 -6.3910179E-02 -6.1081382E-02 -3.7847944E-02 -3.6172715E-02
   18.800002 -1.0464786E-01 -9.9976652E-02 -8.1789427E-02 -7.8138561E-02
   19.000003 -1.4307222E-01 -1.3663175E-01 -1.2141796E-01 -1.1595227E-01
   19.200003 -1.7929412E-01 -1.7115485E-01 -1.5701659E-01 -1.4988863E-01
   19.400004 -2.1313461E-01 -2.0337741E-01 -1.8887745E-01 -1.8023073E-01
   19.600004 -2.4421029E-01 -2.3293625E-01 -2.1728605E-01 -2.0725497E-01
   19.800004 -2.7204675E-01 -2.5938203E-01 -2.4251336E-01 -2.3122352E-01
   20.000005 -2.9619690E-01 -2.8229226E-01 -2.6481073E-01 -2.5237947E-01
   20.200005 -3.1634793E-01 -3.0137311E-01 -2.8440867E-01 -2.7094574E-01
   20.400006 -3.3240190E-01 -3.1653593E-01 -3.0151929E-01 -2.8712739E-01
   20.600006 -3.4451665E-01 -3.2793575E-01 -3.1633867E-01 -3.0111392E-01
   20.800006 -3.5310527E-01 -3.3597027E-01 -3.2905107E-01 -3.1308335E-01
   21.000007 -3.5879398E-01 -3.4123928E-01 -3.3983193E-01 -3.2320499E-01
   21.200007 -3.6234750E-01 -3.4447327E-01 -3.4885007E-01 -3.3164166E-01
   21.400008 -3.6457444E-01 -3.4644323E-01 -3.5626914E-01 -3.3855096E-01
   21.600008 -3.6622729E-01 -3.4786554E-01 -3.6224705E-01 -3.4408486E-01
   21.800008 -3.6791274E-01 -3.4931699E-01 -3.6693502E-01 -3.4838869E-01
   22.000009 -3.7002546E-01 -3.5117212E-01 -3.7047541E-01 -3.5159914E-01
   22.200009 -3.7271431E-01 -3.5357165E-01 -3.7299944E-01 -3.5384214E-01
   22.400010 -3.7588539E-01 -3.5642588E-01 -3.7462526E-01 -3.5523099E-01
   22.600010 -3.7923987E-01 -3.5945102E-01 -3.7545632E-01 -3.5586490E-01
   22.800010 -3.8234028E-01 -3.6223240E-01 -3.7558091E-01 -3.5582852E-01
   23.000011 -3.8469389E-01 -3.6430378E-01 -3.7507249E-01 -3.5519235E-01
   23.200011 -3.8584049E-01 -3.6523048E-01 -3.7399118E-01 -3.5401412E-01
   23.400012 -3.8543122E-01 -3.6468397E-01 -3.7238598E-01 -3.5234094E-01
   23.600012 -3.8328679E-01 -3.6249665E-01 -3.7029757E-01 -3.5021198E-01
   23.800012 -3.7942719E-01 -3.5868961E-01 -3.6776127E-01 -3.4766130E-01
   24.000013 -3.7406928E-01 -3.5346996E-01 -3.6480986E-01 -3.4472044E-01
   24.200013 -3.6759410E-01 -3.4719949E-01 -3.6147596E-01 -3.4142079E-01
   24.400014 -3.6048918E-01 -3.4033991E-01 -3.5779349E-01 -3.3779490E-01
   24.600014 -3.5327647E-01 -3.3338460E-01 -3.5379863E-01 -3.3387737E-01
   24.800014 -3.4643634E-01 -3.2678686E-01 -3.4952953E-01 -3.2970461E-01
   25.000015 -3.4034022E-01 -3.2089646E-01 -3.4502558E-01 -3.2531414E-01
   25.200015 -3.3520156E-01 -3.1591369E-01 -3.4032611E-01 -3.2074337E-01
   25.400016 -3.3105195E-01 -3.1186715E-01 -3.3546864E-01 -3.1602789E-01
   25.600016 -3.2774580E-01 -3.0861856E-01 -3.3048745E-01 -3.1120021E-01
   25.800017 -3.2499150E-01 -3.0589247E-01 -3.2541204E-01 -3.0628830E-01
   26.000017 -3.2240413E-01 -3.0332606E-01 -3.2026649E-01 -3.0131492E-01
   26.200017 -3.1957044E-01 -3.0053055E-01 -3.1506893E-01 -2.9629724E-01
   26.400018 -3.1611627E-01 -2.9715454E-01 -3.0983188E-01 -2.9124711E-01
   26.600018 -3.1176588E-01 -2.9293972E-01 -3.0456309E-01 -2.8617188E-01
   26.800019 -3.0638394E-01 -2.8776009E-01 -2.9926649E-01 -2.8107528E-01
   27.000019 -2.9999489E-01 -2.8163984E-01 -2.9394360E-01 -2.7595879E-01
   27.200019 -2.9277640E-01 -2.7474689E-01 -2.8859463E-01 -2.7082264E-01
   27.400020 -2.8502929E-01 -2.6736442E-01 -2.8321949E-01 -2.6566678E-01
   27.600020 -2.7712895E-01 -2.5984499E-01 -2.7781847E-01 -2.6049152E-01
   27.800021 -2.6946560E-01 -2.5255453E-01 -2.7239226E-01 -2.5529751E-01
   28.000021 -2.6238402E-01 -2.4581571E-01 -2.6694183E-01 -2.5008572E-01
   28.200021 -2.5613063E-01 -2.3985862E-01 -2.6146767E-01 -2.4485660E-01
   28.400022 -2.5081709E-01 -2.3478681E-01 -2.5596900E-01 -2.3960945E-01
   28.600022 -2.4640505E-01 -2.3056329E-01 -2.5044295E-01 -2.3434159E-01
   28.800023 -2.4271376E-01 -2.2701798E-01 -2.4488361E-01 -2.2904751E-01
   29.000023 -2.3944956E-01 -2.2387549E-01 -2.3928174E-01 -2.2371859E-01
   29.200023 -2.3625141E-01 -2.2079792E-01 -2.3362451E-01 -2.1834285E-01
   29.400024 -2.3274580E-01 -2.1743625E-01 -2.2789588E-01 -2.1290535E-01
   29.600024 -2.2860219E-01 -2.1348214E-01 -2.2207752E-01 -2.0738902E-01
   29.800025 -2.2358030E-01 -2.0871196E-01 -2.1614966E-01 -2.0177547E-01
   30.000025 -2.1756277E-01 -2.0301712E-01 -2.1009272E-01 -1.9604649E-01
   30.200025 -2.1056792E-01 -1.9641572E-01 -2.0388843E-01 -1.9018516E-01
   30.400026 -2.0274166E-01 -1.8904481E-01 -1.9752129E-01 -1.8417711E-01
   30.600026 -1.9433036E-01 -1.8113480E-01 -1.9097962E-01 -1.7801159E-01
   30.800027 -1.8563866E-01 -1.7297010E-01 -1.8425610E-01 -1.7168189E-01
   31.000027 -1.7698035E-01 -1.6484315E-01 -1.7734824E-01 -1.6518581E-01
   31.200027 -1.6862859E-01 -1.5700818E-01 -1.7025805E-01 -1.5852535E-01
   31.400028 -1.6077458E-01 -1.4964274E-01 -1.6299165E-01 -1.5170631E-01
   31.600028 -1.5350007E-01 -1.4282232E-01 -1.5555864E-01 -1.4473770E-01
   31.800029 -1.4676761E-01 -1.3651146E-01 -1.4797102E-01 -1.3763078E-01
   32.000029 -1.4043043E-01 -1.3057307E-01 -1.4024268E-01 -1.3039850E-01
   32.200029 -1.3425883E-01 -1.2479321E-01 -1.3238844E-01 -1.2305469E-01
   32.400030 -1.2797974E-01 -1.1891791E-01 -1.2442375E-01 -1.1561371E-01
   32.600030 -1.2132239E-01 -1.1269568E-01 -1.1636467E-01 -1.0809049E-01
   32.800031 -1.1406282E-01 -1.0591879E-01 -1.0822770E-01 -1.0050029E-01
   33.000031 -1.0606093E-01 -9.8457612E-02 -1.0003043E-01 -9.2859431E-02
   33.200032 -9.7283620E-02 -9.0281961E-02 -9.1791776E-02 -8.5185374E-02
   33.400032 -8.7811734E-02 -8.1467367E-02 -8.3532776E-02 -7.7497562E-02
   33.600032 -7.7828878E-02 -7.2184552E-02 -7.5276809E-02 -6.9817566E-02
   33.800033 -6.7595194E-02 -6.2674987E-02 -6.7049999E-02 -6.2169475E-02
   34.000033 -5.7410075E-02 -5.3216225E-02 -5.8881396E-02 -5.4580065E-02
   34.200034 -4.7569232E-02 -4.4082097E-02 -5.0802497E-02 -4.7078342E-02
   34.400034 -3.8324088E-02 -3.5505101E-02 -4.2847122E-02 -3.9695437E-02
   34.600034 -2.9848251E-02 -2.7645430E-02 -3.5050489E-02 -3.2463740E-02
   34.800035 -2.2217312E-02 -2.0572367E-02 -2.7448589E-02 -2.5416326E-02
   35.000035 -1.5404229E-02 -1.4260139E-02 -2.0077528E-02 -1.8586347E-02
   35.200036 -9.2904251E-03 -8.5983134E-03 -1.2972580E-02 -1.2006158E-02
   35.400036 -3.6913834E-03 -3.4155729E-03 -6.1679679E-03 -5.7071136E-03
   35.600036  1.6085100E-03  1.4879823E-03  3.0369275E-04  2.8093668E-04
   35.800037  6.8166916E-03  6.3044931E-03  6.4113404E-03  5.9295996E-03
   36.000037  1.2095229E-02  1.1183972E-02  1.2125234E-02  1.1211716E-02
   36.200038  1.7531662E-02  1.6207406E-02  1.7416853E-02  1.6101268E-02
   36.400038  2.3121637E-02  2.1370782E-02  2.2258288E-02  2.0572809E-02
   36.600038  2.8766571E-02  2.6583024E-02  2.6622072E-02  2.4601305E-02
   36.800039  3.4285802E-02  3.1677296E-02  3.0480839E-02  2.8161819E-02
   37.000039  3.9441354E-02  3.6433944E-02  3.3807225E-02  3.1229418E-02
   37.200040  4.3971520E-02  4.0611545E-02  3.6574187E-02  3.3779461E-02
   37.400040  4.7627322E-02  4.3980584E-02  3.8755317E-02  3.5787892E-02
   37.600040  5.0206921E-02  4.6355188E-02  4.0325637E-02  3.7231968E-02
   37.800041  5.1582151E-02  4.7617577E-02  4.1262417E-02  3.8091012E-02
   38.000041  5.1713630E-02  4.7731947E-02  4.1546158E-02  3.8347318E-02
   38.200042  5.0652351E-02  4.6745863E-02  4.1161619E-02  3.7987090E-02
   38.400042  4.8527772E-02  4.4779228E-02  4.0098723E-02  3.7001284E-02
   38.600042  4.5524647E-02  4.2002847E-02  3.8353327E-02  3.5386303E-02
   38.800043  4.1852491E-02  3.8610248E-02  3.5927763E-02  3.3144499E-02
   39.000043  3.7712729E-02  3.4787372E-02  3.2831203E-02  3.0284504E-02
   39.200044  3.3268438E-02  3.0684687E-02  2.9079642E-02  2.6821209E-02
   39.400044  2.8621892E-02  2.6396512E-02  2.4695877E-02  2.2775748E-02
   39.600044  2.3802705E-02  2.1950110E-02  1.9709084E-02  1.8175101E-02
   39.800045  1.8768738E-02  1.7306567E-02  1.4154456E-02  1.3051759E-02
   40.000045  1.3419228E-02  1.2372918E-02  8.0728449E-03  7.4433973E-03
   40.200046  7.6175925E-03  7.0231893E-03  1.5101140E-03  1.3922793E-03
   40.400046  1.2207886E-03  1.1254661E-03 -5.4830370E-03 -5.0549067E-03
   40.600047 -5.8903168E-03 -5.4301178E-03 -1.2851713E-02 -1.1847634E-02
   40.800047 -1.3783470E-02 -1.2706066E-02 -2.0536905E-02 -1.8931609E-02
   41.000047 -2.2455704E-02 -2.0699718E-02 -2.8476116E-02 -2.6249346E-02
   41.200048 -3.1824347E-02 -2.9334977E-02 -3.6603692E-02 -3.3740471E-02
   41.400048 -4.1729953E-02 -3.8465018E-02 -4.4851246E-02 -4.1342102E-02
   41.600049 -5.1951187E-02 -4.7886004E-02 -5.3148641E-02 -4.8989756E-02
   41.800049 -6.2228130E-02 -5.7358557E-02 -6.1424532E-02 -5.6617844E-02
   42.000049 -7.2291839E-02 -6.6634993E-02 -6.9607706E-02 -6.4160893E-02
   42.200050 -8.1894445E-02 -7.5487040E-02 -7.7628132E-02 -7.1554522E-02
   42.400050 -9.0835803E-02 -8.3730394E-02 -8.5418115E-02 -7.8736491E-02
   42.600051 -9.8983228E-02 -9.1242892E-02 -9.2913847E-02 -8.5648127E-02
   42.800051 -1.0628046E-01 -9.7972779E-02 -1.0005629E-01 -9.2235138E-02
   43.000051 -1.1274607E-01 -1.0393725E-01 -1.0679246E-01 -9.8448792E-02
   43.200052 -1.1846086E-01 -1.0921082E-01 -1.1307609E-01 -1.0424651E-01
   43.400052 -1.2354695E-01 -1.1390609E-01 -1.1886797E-01 -1.0959223E-01
   43.600053 -1.2814218E-01 -1.1815017E-01 -1.2413634E-01 -1.1445669E-01
   43.800053 -1.3237336E-01 -1.2205998E-01 -1.2885642E-01 -1.1881705E-01
   44.000053 -1.3633307E-01 -1.2572089E-01 -1.3301010E-01 -1.2265659E-01
   44.200054 -1.4006308E-01 -1.2917147E-01 -1.3658514E-01 -1.2596397E-01
   44.400054 -1.4354694E-01 -1.3239653E-01 -1.3957421E-01 -1.2873239E-01
   44.600055 -1.4671271E-01 -1.3532973E-01 -1.4197416E-01 -1.3095882E-01
   44.800055 -1.4944474E-01 -1.3786433E-01 -1.4378492E-01 -1.3264308E-01
   45.000055 -1.5160285E-01 -1.3987093E-01 -1.4500890E-01 -1.3378725E-01
   45.200056 -1.5304521E-01 -1.4121851E-01 -1.4565030E-01 -1.3439505E-01
   45.400056 -1.5365154E-01 -1.4179586E-01 -1.4571476E-01 -1.3447147E-01
   45.600057 -1.5334273E-01 -1.4152967E-01 -1.4520914E-01 -1.3402266E-01
   45.800057 -1.5209392E-01 -1.4039664E-01 -1.4414155E-01 -1.3305587E-01
   46.000057 -1.4993899E-01 -1.3842764E-01 -1.4252142E-01 -1.3157955E-01
   46.200058 -1.4696599E-01 -1.3570358E-01 -1.4035970E-01 -1.2960355E-01
   46.400058 -1.4330444E-01 -1.3234367E-01 -1.3766903E-01 -1.2713928E-01
   46.600059 -1.3910639E-01 -1.2848794E-01 -1.3446385E-01 -1.2419978E-01
   46.800059 -1.3452465E-01 -1.2427727E-01 -1.3076045E-01 -1.2079980E-01
   47.000059 -1.2969135E-01 -1.1983344E-01 -1.2657685E-01 -1.1695567E-01
   47.200060 -1.2470037E-01 -1.1524301E-01 -1.2193249E-01 -1.1268505E-01
   47.400060 -1.1959637E-01 -1.1054710E-01 -1.1684810E-01 -1.0800677E-01
   47.600061 -1.1437159E-01 -1.0573836E-01 -1.1134502E-01 -1.0294025E-01
   47.800061 -1.0897141E-01 -1.0076613E-01 -1.0544505E-01 -9.7505290E-02
   48.000062 -1.0330686E-01 -9.5547924E-02 -9.9169754E-02 -9.1721538E-02
   48.200062 -9.7272750E-02 -8.9986188E-02 -9.2540432E-02 -8.5608361E-02
   48.400062 -9.0767635E-02 -8.3986729E-02 -8.5577631E-02 -7.9184450E-02
   48.600063 -8.3713069E-02 -7.7476552E-02 -7.8301147E-02 -7.2467811E-02
   48.800063 -7.6068913E-02 -7.0418042E-02 -7.0730164E-02 -6.5475889E-02
   49.000064 -6.7841939E-02 -6.2816973E-02 -6.2883132E-02 -5.8225458E-02
   49.200064 -5.9087375E-02 -5.4723986E-02 -5.4778283E-02 -5.0733105E-02
   49.400064 -4.9902182E-02 -4.6228420E-02 -4.6433630E-02 -4.3015220E-02
   49.600065 -4.0412202E-02 -3.7446453E-02 -3.7867339E-02 -3.5088351E-02
   49.800065 -3.0754976E-02 -2.8505217E-02 -2.9098099E-02 -2.6969542E-02
   50.000066 -2.1060530E-02 -1.9525004E-02 -2.0144994E-02 -1.8676219E-02
   50.200063 -1.1434494E-02 -1.0603609E-02 -1.1028076E-02 -1.0226723E-02
   50.400060 -1.9441265E-03 -1.8033423E-03 -1.7676603E-03 -1.6396549E-03
   50.600058  7.3880733E-03  6.8549406E-03  7.6152137E-03  7.0656903E-03
   50.800055  1.6584096E-02  1.5391646E-02  1.7098889E-02  1.5869423E-02
   51.000053  2.5703377E-02  2.3861957E-02  2.6661574E-02  2.4751508E-02
   51.200050  3.4829228E-02  3.2343287E-02  3.6281120E-02  3.3691550E-02
   51.400048  4.4052337E-02  4.0919984E-02  4.5935533E-02  4.2669275E-02
   51.600045  5.3452587E-02  4.9666454E-02  5.5602678E-02  5.1664250E-02
   51.800042  6.3083440E-02  5.8632631E-02  6.5260656E-02  6.0656235E-02
   52.000040  7.2960228E-02  6.7833061E-02  7.4887644E-02  6.9625032E-02
   52.200037  8.3054557E-02  7.7241643E-02  8.4461696E-02  7.8550298E-02
   52.400035  9.3296122E-02  8.6793254E-02  9.3960991E-02  8.7411781E-02
   52.600032  1.0358036E-01  9.6390807E-02  1.0336337E-01  9.6188880E-02
   52.800030  1.1378214E-01  1.0591795E-01  1.1264664E-01  1.0486093E-01
   53.000027  1.2377173E-01  1.1525389E-01  1.2178814E-01  1.1340681E-01
   53.200024  1.3343198E-01  1.2428939E-01  1.3076511E-01  1.2180525E-01
   53.400022  1.4267282E-01  1.3294032E-01  1.3955456E-01  1.3003477E-01
   53.600019  1.5144135E-01  1.4115703E-01  1.4813329E-01  1.3807362E-01
   53.800017  1.5972634E-01  1.4892869E-01  1.5647831E-01  1.4590023E-01
   54.000014  1.6755558E-01  1.5628082E-01  1.6456669E-01  1.5349305E-01
   54.200011  1.7498771E-01  1.6326774E-01  1.7237602E-01  1.6083098E-01
   54.400009  1.8209897E-01  1.6996030E-01  1.7988452E-01  1.6789346E-01
   54.600006  1.8896749E-01  1.7643115E-01  1.8707107E-01  1.7466054E-01
   54.800004  1.9565782E-01  1.8274039E-01  1.9391564E-01  1.8111323E-01
   55.000001  2.0220743E-01  1.8892286E-01  2.0039920E-01  1.8723343E-01
   55.199999  2.0861827E-01  1.9498030E-01  2.0650406E-01  1.9300431E-01
   55.399996  2.1485372E-01  2.0087834E-01  2.1221379E-01  1.9841013E-01
   55.599993  2.2084221E-01  2.0654989E-01  2.1751357E-01  2.0343667E-01
   55.799991  2.2648627E-01  2.1190352E-01  2.2239018E-01  2.0807117E-01
   55.999988  2.3167582E-01  2.1683587E-01  2.2683214E-01  2.1230245E-01
   56.199986  2.3630380E-01  2.2124625E-01  2.3082998E-01  2.1612123E-01
   56.399983  2.4028116E-01  2.2505070E-01  2.3437621E-01  2.1952004E-01
   56.599981  2.4354957E-01  2.2819391E-01  2.3746561E-01  2.2249354E-01
   56.799978  2.4608925E-01  2.3065661E-01  2.4009520E-01  2.2503845E-01
   56.999975  2.4792131E-01  2.3245785E-01  2.4226436E-01  2.2715373E-01
   57.199973  2.4910394E-01  2.3365146E-01  2.4397479E-01  2.2884048E-01
   57.399970  2.4972325E-01  2.3431758E-01  2.4523037E-01  2.3010187E-01
   57.599968  2.4988030E-01  2.3455045E-01  2.4603708E-01  2.3094301E-01
   57.799965  2.4967618E-01  2.3444452E-01  2.4640267E-01  2.3137072E-01
   57.999963  2.4919759E-01  2.3408083E-01  2.4633646E-01  2.3139326E-01
   58.199960  2.4850510E-01  2.3351600E-01  2.4584896E-01  2.3102006E-01
   58.399957  2.4762576E-01  2.3277518E-01  2.4495157E-01  2.3026137E-01
   58.599955  2.4655114E-01  2.3185028E-01  2.4365627E-01  2.2912801E-01
   58.799952  2.4524112E-01  2.3070329E-01  2.4197538E-01  2.2763114E-01
   58.999950  2.4363243E-01  2.2927443E-01  2.3992134E-01  2.2578204E-01
   59.199947  2.4165091E-01  2.2749354E-01  2.3750667E-01  2.2359209E-01
   59.399945  2.3922509E-01  2.2529291E-01  2.3474382E-01  2.2107262E-01
   59.599942  2.3629940E-01  2.2261970E-01  2.3164536E-01  2.1823509E-01
   59.799939  2.3284450E-01  2.1944573E-01  2.2822396E-01  2.1509107E-01
   59.999937  2.2886356E-01  2.1577341E-01  2.2449250E-01  2.1165235E-01
   60.199934  2.2439345E-01  2.1163694E-01  2.2046431E-01  2.0793117E-01
   60.399932  2.1950047E-01  2.0709838E-01  2.1615310E-01  2.0394013E-01
   60.599929  2.1427203E-01  2.0223975E-01  2.1157313E-01  1.9969239E-01
   60.799927  2.0880474E-01  1.9715190E-01  2.0673902E-01  1.9520147E-01
   60.999924  2.0319176E-01  1.9192260E-01  2.0166587E-01  1.9048133E-01
   61.199921  1.9751052E-01  1.8662483E-01  1.9636883E-01  1.8554606E-01
   61.399919  1.9181336E-01  1.8130799E-01  1.9086304E-01  1.8040972E-01
   61.599916  1.8612215E-01  1.7599275E-01  1.8516343E-01  1.7508620E-01
   61.799914  1.8042752E-01  1.7067023E-01  1.7928426E-01  1.6958880E-01
   61.999911  1.7469317E-01  1.6530609E-01  1.7323920E-01  1.6393024E-01
   62.199908  1.6886396E-01  1.5984809E-01  1.6704089E-01  1.5812236E-01
   62.399906  1.6287676E-01  1.5423636E-01  1.6070103E-01  1.5217605E-01
   62.599903  1.5667244E-01  1.4841472E-01  1.5423042E-01  1.4610141E-01
