 # k       S(k)       S(k)_form^2       S(k)_Lorch          S(k)_Lorch_form^2
   61.799914  1.8079227E-01  1.7101526E-01  1.7328593E-01  1.6391485E-01
   61.999911  1.7399696E-01  1.6464729E-01  1.6756787E-01  1.5856366E-01
   62.199908  1.6710152E-01  1.5817975E-01  1.6168054E-01  1.5304821E-01
   62.399906  1.6014047E-01  1.5164522E-01  1.5563576E-01  1.4737949E-01
   62.599903  1.5314471E-01  1.4507293E-01  1.4944524E-01  1.4156845E-01
   62.799901  1.4614052E-01  1.3848773E-01  1.4312041E-01  1.3562577E-01
   62.999898  1.3914931E-01  1.3190994E-01  1.3667258E-01  1.2956206E-01
   63.199896  1.3218695E-01  1.2535462E-01  1.3011271E-01  1.2338759E-01
   63.399893  1.2526392E-01  1.1883177E-01  1.2345165E-01  1.1711255E-01
   63.599890  1.1838514E-01  1.1234609E-01  1.1669987E-01  1.1074679E-01
   63.799888  1.1155026E-01  1.0589733E-01  1.0986757E-01  1.0429991E-01
   63.999885  1.0475429E-01  9.9480810E-02  1.0296478E-01  9.7781386E-02
   64.199883  9.7987927E-02  9.3087752E-02  9.6001096E-02  9.1200279E-02
   64.399880  9.1238632E-02  8.6706283E-02  8.8985993E-02  8.4565545E-02
   64.599878  8.4491212E-02  8.0322001E-02  8.1928516E-02  7.7885761E-02
   64.799875  7.7729068E-02  7.3919147E-02  7.4837596E-02  7.1169401E-02
   64.999872  7.0934965E-02  6.7481334E-02  6.7721807E-02  6.4424616E-02
   65.199870  6.4092139E-02  6.0992604E-02  6.0589493E-02  5.7659348E-02
   65.399867  5.7185372E-02  5.4438449E-02  5.3448897E-02  5.0881457E-02
   65.599865  5.0201655E-02  4.7806448E-02  4.6307932E-02  4.4098501E-02
   65.799862  4.3131257E-02  4.1087284E-02  3.9174495E-02  3.7318031E-02
   65.999860  3.5968101E-02  3.4275117E-02  3.2056206E-02  3.0547351E-02
   66.199857  2.8710552E-02  2.7368330E-02  2.4960724E-02  2.3793807E-02
   66.399854  2.1361481E-02  2.0369606E-02  1.7895520E-02  1.7064579E-02
   66.599852  1.3928513E-02  1.3286167E-02  1.0868012E-02  1.0366808E-02
   66.799849  6.4240835E-03  6.1298379E-03  3.8856935E-03  3.7077151E-03
   66.999847 -1.1350599E-03 -1.0834244E-03 -3.0440894E-03 -2.9056094E-03
   67.199844 -8.7279685E-03 -8.3336288E-03 -9.9138454E-03 -9.4659265E-03
   67.399842 -1.6330360E-02 -1.5597573E-02 -1.6716200E-02 -1.5966099E-02
   67.599839 -2.3915010E-02 -2.2849212E-02 -2.3443611E-02 -2.2398822E-02
   67.799836 -3.1452815E-02 -3.0060672E-02 -3.0088609E-02 -2.8756847E-02
   67.999834 -3.8913545E-02 -3.7202965E-02 -3.6643689E-02 -3.5032889E-02
   68.199831 -4.6266629E-02 -4.4246742E-02 -4.3101229E-02 -4.1219536E-02
   68.399829 -5.3482319E-02 -5.1163402E-02 -4.9453724E-02 -4.7309482E-02
   68.599826 -6.0532253E-02 -5.7925640E-02 -5.5693551E-02 -5.3295300E-02
   68.799824 -6.7390545E-02 -6.4508485E-02 -6.1813244E-02 -5.9169706E-02
   68.999821 -7.4034192E-02 -7.0889698E-02 -6.7805273E-02 -6.4925343E-02
   69.199818 -8.0443892E-02 -7.7050561E-02 -7.3662289E-02 -7.0555024E-02
   69.399816 -8.6604360E-02 -8.2976185E-02 -7.9377066E-02 -7.6051670E-02
   69.599813 -9.2504513E-02 -8.8655693E-02 -8.4942455E-02 -8.1408268E-02
   69.799811 -9.8137781E-02 -9.4082522E-02 -9.0351618E-02 -8.6618100E-02
   69.999808 -1.0350181E-01 -9.9254149E-02 -9.5597847E-02 -9.1674564E-02
   70.199805 -1.0859842E-01 -1.0417207E-01 -1.0067479E-01 -9.6571397E-02
   70.399803 -1.1343318E-01 -1.0884134E-01 -1.0557642E-01 -1.0130263E-01
   70.599800 -1.1801478E-01 -1.1327007E-01 -1.1029698E-01 -1.0586256E-01
   70.799798 -1.2235461E-01 -1.1746896E-01 -1.1483118E-01 -1.1024594E-01
   70.999795 -1.2646589E-01 -1.2145046E-01 -1.1917408E-01 -1.1444783E-01
   71.199793 -1.3036306E-01 -1.2522823E-01 -1.2332126E-01 -1.1846379E-01
   71.399790 -1.3406086E-01 -1.2881623E-01 -1.2726868E-01 -1.2228977E-01
   71.599787 -1.3757371E-01 -1.3222815E-01 -1.3101285E-01 -1.2592221E-01
   71.799785 -1.4091491E-01 -1.3547659E-01 -1.3455076E-01 -1.2935805E-01
   71.999782 -1.4409598E-01 -1.3857248E-01 -1.3787989E-01 -1.3259466E-01
   72.199780 -1.4712618E-01 -1.4152456E-01 -1.4099825E-01 -1.3562995E-01
   72.399777 -1.5001196E-01 -1.4433892E-01 -1.4390434E-01 -1.3846228E-01
   72.599775 -1.5275680E-01 -1.4701877E-01 -1.4659721E-01 -1.4109056E-01
   72.799772 -1.5536090E-01 -1.4956418E-01 -1.4907635E-01 -1.4351411E-01
   72.999769 -1.5782133E-01 -1.5197218E-01 -1.5134177E-01 -1.4573277E-01
   73.199767 -1.6013204E-01 -1.5423685E-01 -1.5339397E-01 -1.4774684E-01
   73.399764 -1.6228420E-01 -1.5634954E-01 -1.5523386E-01 -1.4955703E-01
   73.599762 -1.6426664E-01 -1.5829935E-01 -1.5686281E-01 -1.5116448E-01
   73.799759 -1.6606629E-01 -1.6007355E-01 -1.5828258E-01 -1.5257073E-01
   73.999757 -1.6766887E-01 -1.6165824E-01 -1.5949535E-01 -1.5377772E-01
   74.199754 -1.6905953E-01 -1.6303891E-01 -1.6050363E-01 -1.5478771E-01
   74.399751 -1.7022353E-01 -1.6420122E-01 -1.6131029E-01 -1.5560332E-01
   74.599749 -1.7114701E-01 -1.6513161E-01 -1.6191849E-01 -1.5622746E-01
   74.799746 -1.7181761E-01 -1.6581799E-01 -1.6233171E-01 -1.5666332E-01
   74.999744 -1.7222515E-01 -1.6625034E-01 -1.6255365E-01 -1.5691436E-01
   75.199741 -1.7236217E-01 -1.6642128E-01 -1.6258829E-01 -1.5698428E-01
   75.399739 -1.7222437E-01 -1.6632649E-01 -1.6243977E-01 -1.5687697E-01
   75.599736 -1.7181097E-01 -1.6596501E-01 -1.6211247E-01 -1.5659651E-01
   75.799733 -1.7112489E-01 -1.6533951E-01 -1.6161090E-01 -1.5614716E-01
   75.999731 -1.7017281E-01 -1.6445625E-01 -1.6093970E-01 -1.5553330E-01
   76.199728 -1.6896511E-01 -1.6332511E-01 -1.6010366E-01 -1.5475945E-01
   76.399726 -1.6751561E-01 -1.6195928E-01 -1.5910764E-01 -1.5383019E-01
   76.599723 -1.6584124E-01 -1.6037502E-01 -1.5795656E-01 -1.5275022E-01
   76.799721 -1.6396154E-01 -1.5859107E-01 -1.5665541E-01 -1.5152425E-01
   76.999718 -1.6189812E-01 -1.5662825E-01 -1.5520918E-01 -1.5015704E-01
   77.199715 -1.5967398E-01 -1.5450870E-01 -1.5362289E-01 -1.4865336E-01
   77.399713 -1.5731278E-01 -1.5225525E-01 -1.5190150E-01 -1.4701794E-01
   77.599710 -1.5483821E-01 -1.4989076E-01 -1.5004997E-01 -1.4525551E-01
   77.799708 -1.5227313E-01 -1.4743732E-01 -1.4807315E-01 -1.4337072E-01
   77.999705 -1.4963900E-01 -1.4491567E-01 -1.4597588E-01 -1.4136817E-01
   78.199703 -1.4695513E-01 -1.4234450E-01 -1.4376281E-01 -1.3925233E-01
   78.399700 -1.4423822E-01 -1.3973997E-01 -1.4143855E-01 -1.3702762E-01
   78.599697 -1.4150183E-01 -1.3711524E-01 -1.3900753E-01 -1.3469827E-01
   78.799695 -1.3875608E-01 -1.3448010E-01 -1.3647405E-01 -1.3226840E-01
   78.999692 -1.3600746E-01 -1.3184088E-01 -1.3384226E-01 -1.2974202E-01
   79.199690 -1.3325870E-01 -1.2920023E-01 -1.3111612E-01 -1.2712291E-01
   79.399687 -1.3050892E-01 -1.2655733E-01 -1.2829947E-01 -1.2441477E-01
   79.599684 -1.2775378E-01 -1.2390797E-01 -1.2539591E-01 -1.2162108E-01
   79.799682 -1.2498578E-01 -1.2124490E-01 -1.2240891E-01 -1.1874516E-01
   79.999679 -1.2219483E-01 -1.1855834E-01 -1.1934179E-01 -1.1579020E-01
   80.199677 -1.1936863E-01 -1.1583636E-01 -1.1619766E-01 -1.1275922E-01
   80.399674 -1.1649341E-01 -1.1306561E-01 -1.1297954E-01 -1.0965513E-01
   80.599672 -1.1355450E-01 -1.1023183E-01 -1.0969026E-01 -1.0648066E-01
   80.799669 -1.1053710E-01 -1.0732064E-01 -1.0633261E-01 -1.0323850E-01
   80.999666 -1.0742684E-01 -1.0431808E-01 -1.0290923E-01 -9.9931197E-02
   81.199664 -1.0421055E-01 -1.0121132E-01 -9.9422682E-02 -9.6561250E-02
   81.399661 -1.0087683E-01 -9.7989271E-02 -9.5875558E-02 -9.3131156E-02
   81.599659 -9.7416503E-02 -9.4642971E-02 -9.2270350E-02 -8.9643334E-02
   81.799656 -9.3823162E-02 -9.1166168E-02 -8.8609636E-02 -8.6100285E-02
   81.999654 -9.0093366E-02 -8.7555479E-02 -8.4895962E-02 -8.2504482E-02
   82.199651 -8.6226981E-02 -8.3810733E-02 -8.1132015E-02 -7.8858539E-02
   82.399648 -8.2227121E-02 -7.9934926E-02 -7.7320526E-02 -7.5165109E-02
   82.599646 -7.8100163E-02 -7.5934222E-02 -7.3464342E-02 -7.1426966E-02
   82.799643 -7.3855631E-02 -7.1817855E-02 -6.9566516E-02 -6.7647082E-02
   82.999641 -6.9505769E-02 -6.7597708E-02 -6.5630190E-02 -6.3828521E-02
   83.199638 -6.5065323E-02 -6.3288109E-02 -6.1658770E-02 -5.9974603E-02
   83.399636 -6.0550899E-02 -5.8905201E-02 -5.7655782E-02 -5.6088769E-02
   83.599633 -5.5980604E-02 -5.4466598E-02 -5.3625046E-02 -5.2174746E-02
   83.799630 -5.1373315E-02 -4.9990675E-02 -4.9570538E-02 -4.8236418E-02
   83.999628 -4.6748147E-02 -4.5496050E-02 -4.5496461E-02 -4.4277889E-02
   84.199625 -4.2123941E-02 -4.1001079E-02 -4.1407297E-02 -4.0303539E-02
   84.399623 -3.7518533E-02 -3.6523155E-02 -3.7307668E-02 -3.6317884E-02
   84.599620 -3.2948433E-02 -3.2078383E-02 -3.3202486E-02 -3.2325728E-02
   84.799618 -2.8428194E-02 -2.7680977E-02 -2.9096776E-02 -2.8331986E-02
   84.999615 -2.3970246E-02 -2.3343083E-02 -2.4995831E-02 -2.4341835E-02
   85.199612 -1.9584472E-02 -1.9074376E-02 -2.0905043E-02 -2.0360551E-02
   85.399610 -1.5278135E-02 -1.4881980E-02 -1.6829946E-02 -1.6393554E-02
   85.599607 -1.1055897E-02 -1.0770490E-02 -1.2776255E-02 -1.2446436E-02
   85.799605 -6.9197484E-03 -6.7418955E-03 -8.7496943E-03 -8.5248077E-03
   85.999602 -2.8693519E-03 -2.7959215E-03 -4.7561380E-03 -4.6344222E-03
   86.199600  1.0978421E-03  1.0698667E-03 -8.0141695E-04 -7.8099510E-04
   86.399597  4.9860727E-03  4.8595518E-03  3.1085477E-03  3.0296687E-03
   86.599594  8.8009762E-03  8.5785814E-03  6.9679121E-03  6.7918376E-03
   86.799592  1.2549045E-02  1.2233241E-02  1.0770878E-02  1.0499822E-02
   86.999589  1.6237061E-02  1.5830103E-02  1.4511663E-02  1.4147949E-02
   87.199587  1.9871712E-02  1.9375648E-02  1.8184661E-02  1.7730712E-02
   87.399584  2.3458933E-02  2.2875632E-02  2.1784319E-02  2.1242657E-02
   87.599581  2.7003572E-02  2.6334749E-02  2.5305291E-02  2.4678530E-02
   87.799579  3.0508916E-02  2.9756174E-02  2.8742403E-02  2.8033246E-02
   87.999576  3.3976294E-02  3.3141176E-02  3.2090629E-02  3.1301860E-02
   88.199574  3.7404947E-02  3.6488985E-02  3.5345231E-02  3.4479707E-02
   88.399571  4.0791721E-02  3.9796499E-02  3.8501642E-02  3.7562292E-02
   88.599569  4.4131150E-02  4.3058354E-02  4.1555620E-02  4.0545434E-02
   88.799566  4.7415363E-02  4.6266844E-02  4.4503138E-02  4.3425161E-02
   88.999563  5.0634354E-02  4.9412174E-02  4.7340508E-02  4.6197833E-02
   89.199561  5.3776180E-02  5.2482654E-02  5.0064353E-02  4.8860112E-02
   89.399558  5.6827244E-02  5.5464983E-02  5.2671581E-02  5.1408939E-02
   89.599556  5.9772824E-02  5.8344751E-02  5.5159494E-02  5.3841641E-02
   89.799553  6.2597416E-02  6.1106786E-02  5.7525701E-02  5.6155844E-02
   89.999551  6.5285362E-02  6.3735762E-02  5.9768230E-02  5.8349582E-02
   90.199548  6.7821276E-02  6.6216609E-02  6.1885441E-02  6.0421218E-02
   90.399545  7.0190661E-02  6.8535132E-02  6.3876127E-02  6.2369533E-02
   90.599543  7.2380389E-02  7.0678461E-02  6.5739479E-02  6.4193702E-02
   90.799540  7.4379138E-02  7.2635491E-02  6.7475076E-02  6.5893279E-02
   90.999538  7.6177881E-02  7.4397360E-02  6.9082955E-02  6.7468265E-02
   91.199535  7.7770154E-02  7.5957703E-02  7.0563544E-02  6.8919045E-02
   91.399533  7.9152377E-02  7.7312976E-02  7.1917737E-02  7.0246460E-02
   91.599530  8.0323957E-02  7.8462552E-02  7.3146828E-02  7.1451744E-02
   91.799527  8.1287395E-02  7.9408830E-02  7.4252563E-02  7.2536574E-02
   91.999525  8.2048219E-02  8.0157167E-02  7.5237113E-02  7.3503044E-02
   92.199522  8.2614836E-02  8.0715735E-02  7.6103053E-02  7.4353641E-02
   92.399520  8.2998314E-02  8.1095315E-02  7.6853382E-02  7.5091275E-02
   92.599517  8.3212041E-02  8.1308953E-02  7.7491476E-02  7.5719219E-02
   92.799515  8.3271344E-02  8.1371597E-02  7.8021101E-02  7.6241133E-02
   92.999512  8.3193026E-02  8.1299643E-02  7.8446359E-02  7.6661005E-02
   93.199509  8.2994882E-02  8.1110460E-02  7.8771689E-02  7.6983156E-02
   93.399507  8.2695180E-02  8.0821885E-02  7.9001821E-02  7.7212191E-02
   93.599504  8.2312153E-02  8.0451725E-02  7.9141744E-02  7.7352974E-02
   93.799502  8.1863492E-02  8.0017261E-02  7.9196678E-02  7.7410590E-02
   93.999499  8.1365894E-02  7.9534808E-02  7.9172024E-02  7.7390310E-02
   94.199497  8.0834634E-02  7.9019294E-02  7.9073328E-02  7.7297543E-02
   94.399494  8.0283236E-02  7.8483937E-02  7.8906237E-02  7.7137800E-02
   94.599491  7.9723184E-02  7.7939967E-02  7.8676448E-02  7.6916643E-02
   94.799489  7.9163747E-02  7.7396444E-02  7.8389664E-02  7.6639642E-02
   94.999486  7.8611883E-02  7.6860177E-02  7.8051551E-02  7.6312330E-02
   95.199484  7.8072219E-02  7.6335693E-02  7.7667679E-02  7.5940151E-02
   95.399481  7.7547155E-02  7.5825343E-02  7.7243491E-02  7.5528422E-02
   95.599478  7.7037003E-02  7.5329437E-02  7.6784245E-02  7.5082282E-02
   95.799476  7.6540235E-02  7.4846485E-02  7.6294972E-02  7.4606650E-02
   95.999473  7.6053790E-02  7.4373498E-02  7.5780449E-02  7.4106196E-02
   96.199471  7.5573397E-02  7.3906302E-02  7.5245138E-02  7.3585284E-02
   96.399468  7.5093973E-02  7.3439930E-02  7.4693179E-02  7.3047964E-02
   96.599466  7.4609996E-02  7.2968983E-02  7.4128333E-02  7.2497914E-02
   96.799463  7.4115910E-02  7.2488030E-02  7.3553979E-02  7.1938441E-02
   96.999460  7.3606482E-02  7.1991954E-02  7.2973076E-02  7.1372441E-02
   97.199458  7.3077141E-02  7.1476286E-02  7.2388151E-02  7.0802389E-02
   97.399455  7.2524279E-02  7.0937496E-02  7.1801299E-02  7.0230334E-02
   97.599453  7.1945453E-02  7.0373197E-02  7.1214153E-02  6.9657878E-02
   97.799450  7.1339573E-02  6.9782323E-02  7.0627906E-02  6.9086191E-02
   97.999448  7.0706958E-02  6.9165186E-02  7.0043293E-02  6.8515992E-02
   98.199445  7.0049370E-02  6.8523510E-02  6.9460616E-02  6.7947581E-02
   98.399442  6.9369918E-02  6.7860339E-02  6.8879741E-02  6.7380829E-02
   98.599440  6.8672924E-02  6.7179903E-02  6.8300116E-02  6.6815200E-02
   98.799437  6.7963727E-02  6.6487426E-02  6.7720805E-02  6.6249780E-02
   98.999435  6.7248386E-02  6.5788835E-02  6.7140490E-02  6.5683281E-02
   99.199432  6.6533394E-02  6.5090490E-02  6.6557515E-02  6.5114088E-02
   99.399430  6.5825315E-02  6.4398813E-02  6.5969897E-02  6.4540261E-02
   99.599427  6.5130444E-02  6.3719964E-02  6.5375380E-02  6.3959596E-02
   99.799424  6.4454425E-02  6.3059472E-02  6.4771443E-02  6.3369629E-02
   99.999422  6.3801921E-02  6.2421899E-02  6.4155350E-02  6.2767684E-02
  100.199425  6.3176287E-02  6.1810534E-02  6.3524171E-02  6.2150897E-02
  100.399423  6.2579358E-02  6.1227173E-02  6.2874876E-02  6.1516305E-02
  100.599420  6.2011145E-02  6.0671832E-02  6.2204283E-02  6.0860798E-02
  100.799417  6.1469749E-02  6.0142656E-02  6.1509149E-02  6.0181205E-02
  100.999415  6.0951279E-02  5.9635839E-02  6.0786198E-02  5.9474321E-02
  101.199412  6.0449863E-02  5.9145640E-02  6.0032171E-02  5.8736961E-02
  101.399410  5.9957721E-02  5.8664450E-02  5.9243834E-02  5.7965961E-02
  101.599407  5.9465347E-02  5.8182966E-02  5.8418046E-02  5.7158251E-02
  101.799405  5.8961720E-02  5.7690411E-02  5.7551760E-02  5.6310852E-02
  101.999402  5.8434627E-02  5.7174835E-02  5.6642093E-02  5.5420946E-02
  102.199399  5.7870996E-02  5.6623450E-02  5.5686324E-02  5.4485873E-02
  102.399397  5.7257295E-02  5.6023017E-02  5.4681936E-02  5.3503174E-02
  102.599394  5.6579958E-02  5.5360264E-02  5.3626664E-02  5.2470635E-02
  102.799392  5.5825793E-02  5.4622289E-02  5.2518480E-02  5.1386275E-02
  102.999389  5.4982436E-02  5.3796993E-02  5.1355659E-02  5.0248411E-02
  103.199387  5.4038716E-02  5.2873452E-02  5.0136758E-02  4.9055634E-02
  103.399384  5.2985062E-02  5.1842305E-02  4.8860677E-02  4.7806873E-02
  103.599381  5.1813789E-02  5.0696036E-02  4.7526636E-02  4.6501368E-02
  103.799379  5.0519359E-02  4.9429234E-02  4.6134198E-02  4.5138697E-02
  103.999376  4.9098599E-02  4.8038799E-02  4.4683305E-02  4.3718810E-02
  104.199374  4.7550756E-02  4.6524001E-02  4.3174233E-02  4.2241979E-02
  104.399371  4.5877585E-02  4.4886566E-02  4.1607648E-02  4.0708864E-02
  104.599369  4.4083236E-02  4.3130560E-02  3.9984549E-02  3.9120449E-02
  104.799366  4.2174186E-02  4.1262330E-02  3.8306325E-02  3.7478096E-02
  104.999363  4.0158975E-02  3.9290239E-02  3.6574688E-02  3.5783489E-02
  105.199361  3.8047958E-02  3.7224428E-02  3.4791688E-02  3.4038639E-02
  105.399358  3.5853012E-02  3.5076526E-02  3.2959725E-02  3.2245901E-02
  105.599356  3.3587096E-02  3.2859220E-02  3.1081468E-02  3.0407892E-02
  105.799353  3.1263936E-02  3.0585948E-02  2.9159908E-02  2.8527547E-02
  105.999351  2.8897527E-02  2.8270408E-02  2.7198261E-02  2.6608018E-02
  106.199348  2.6501813E-02  2.5926251E-02  2.5200018E-02  2.4652727E-02
  106.399345  2.4090211E-02  2.3566609E-02  2.3168852E-02  2.2665276E-02
  106.599343  2.1675285E-02  2.1203780E-02  2.1108617E-02  2.0649439E-02
  106.799340  1.9268458E-02  1.8848946E-02  1.9023347E-02  1.8609172E-02
  106.999338  1.6879665E-02  1.6511830E-02  1.6917158E-02  1.6548505E-02
  107.199335  1.4517248E-02  1.4200596E-02  1.4794294E-02  1.4471599E-02
  107.399333  1.2187722E-02  1.1921623E-02  1.2659019E-02  1.2382629E-02
  107.599330  9.8958130E-03  9.6795346E-03  1.0515665E-02  1.0285839E-02
  107.799327  7.6443859E-03  7.4771385E-03  8.3685301E-03  8.1854395E-03
  107.999325  5.4345671E-03  5.3155382E-03  6.2218817E-03  6.0856089E-03
  108.199322  3.2659249E-03  3.1943140E-03  4.0799613E-03  3.9905013E-03
  108.399320  1.1366021E-03  1.1116515E-03  1.9468845E-03  1.9041465E-03
  108.599317 -9.5633984E-04 -9.3532136E-04 -1.7329686E-04 -1.6948814E-04
  108.799314 -3.0167005E-03 -2.9503183E-03 -2.2766900E-03 -2.2265917E-03
  108.999312 -5.0487880E-03 -4.9375505E-03 -4.3595473E-03 -4.2634956E-03
  109.199309 -7.0570581E-03 -6.9013730E-03 -6.4182508E-03 -6.2766584E-03
  109.399307 -9.0458567E-03 -8.8460332E-03 -8.4493975E-03 -8.2627498E-03
  109.599304 -1.1019027E-02 -1.0775286E-02 -1.0449728E-02 -1.0218580E-02
  109.799302 -1.2979706E-02 -1.2692197E-02 -1.2416213E-02 -1.2141186E-02
  109.999299 -1.4930000E-02 -1.4598822E-02 -1.4345981E-02 -1.4027758E-02
  110.199296 -1.6870865E-02 -1.6496092E-02 -1.6236388E-02 -1.5875710E-02
  110.399294 -1.8801932E-02 -1.8383643E-02 -1.8084988E-02 -1.7682649E-02
  110.599291 -2.0721412E-02 -2.0259722E-02 -1.9889502E-02 -1.9446348E-02
  110.799289 -2.2626146E-02 -2.2121240E-02 -2.1647881E-02 -2.1164805E-02
  110.999286 -2.4511589E-02 -2.3963748E-02 -2.3358226E-02 -2.2836163E-02
  111.199284 -2.6371997E-02 -2.5781630E-02 -2.5018853E-02 -2.4458778E-02
  111.399281 -2.8200525E-02 -2.7568193E-02 -2.6628216E-02 -2.6031139E-02
  111.599278 -2.9989515E-02 -2.9315951E-02 -2.8184955E-02 -2.7551921E-02
  111.799276 -3.1730724E-02 -3.1016847E-02 -2.9687865E-02 -2.9019948E-02
  111.999273 -3.3415589E-02 -3.2662512E-02 -3.1135859E-02 -3.0434160E-02
  112.199271 -3.5035588E-02 -3.4244620E-02 -3.2528017E-02 -3.1793661E-02
  112.399268 -3.6582486E-02 -3.5755127E-02 -3.3863513E-02 -3.3097647E-02
  112.599266 -3.8048693E-02 -3.7186621E-02 -3.5141662E-02 -3.4345455E-02
  112.799263 -3.9427483E-02 -3.8532535E-02 -3.6361861E-02 -3.5536498E-02
  112.999260 -4.0713290E-02 -3.9787436E-02 -3.7523625E-02 -3.6670306E-02
  113.199258 -4.1901883E-02 -4.0947201E-02 -3.8626555E-02 -3.7746497E-02
  113.399255 -4.2990505E-02 -4.2009146E-02 -3.9670322E-02 -3.8764754E-02
  113.599253 -4.3978008E-02 -4.2972159E-02 -4.0654694E-02 -3.9724855E-02
  113.799250 -4.4864839E-02 -4.3836689E-02 -4.1579492E-02 -4.0626631E-02
  113.999248 -4.5653057E-02 -4.4604760E-02 -4.2444621E-02 -4.1469997E-02
  114.199245 -4.6346203E-02 -4.5279842E-02 -4.3250032E-02 -4.2254910E-02
  114.399242 -4.6949188E-02 -4.5866747E-02 -4.3995748E-02 -4.2981400E-02
  114.599240 -4.7468079E-02 -4.6371412E-02 -4.4681847E-02 -4.3649551E-02
  114.799237 -4.7909856E-02 -4.6800667E-02 -4.5308450E-02 -4.4259488E-02
  114.999235 -4.8282153E-02 -4.7161979E-02 -4.5875744E-02 -4.4811400E-02
  115.199232 -4.8592943E-02 -4.7463146E-02 -4.6383950E-02 -4.5305512E-02
  115.399230 -4.8850251E-02 -4.7712014E-02 -4.6833349E-02 -4.5742106E-02
  115.599227 -4.9061830E-02 -4.7916162E-02 -4.7224259E-02 -4.6121501E-02
  115.799224 -4.9234881E-02 -4.8082630E-02 -4.7557049E-02 -4.6444064E-02
  115.999222 -4.9375779E-02 -4.8217649E-02 -4.7832128E-02 -4.6710205E-02
  116.199219 -4.9489840E-02 -4.8326416E-02 -4.8049944E-02 -4.6920369E-02
  116.399217 -4.9581139E-02 -4.8412913E-02 -4.8210991E-02 -4.7075048E-02
  116.599214 -4.9652368E-02 -4.8479771E-02 -4.8315798E-02 -4.7174766E-02
  116.799212 -4.9704756E-02 -4.8528196E-02 -4.8364935E-02 -4.7220089E-02
  116.999209 -4.9738053E-02 -4.8557945E-02 -4.8359006E-02 -4.7211618E-02
  117.199206 -4.9750565E-02 -4.8567368E-02 -4.8298655E-02 -4.7149988E-02
  117.399204 -4.9739255E-02 -4.8553505E-02 -4.8184560E-02 -4.7035872E-02
  117.599201 -4.9699894E-02 -4.8512230E-02 -4.8017436E-02 -4.6869977E-02
  117.799199 -4.9627260E-02 -4.8438453E-02 -4.7798032E-02 -4.6653043E-02
  117.999196 -4.9515380E-02 -4.8326349E-02 -4.7527135E-02 -4.6385849E-02
  118.199193 -4.9357796E-02 -4.8169624E-02 -4.7205567E-02 -4.6069205E-02
  118.399191 -4.9147855E-02 -4.7961795E-02 -4.6834186E-02 -4.5703960E-02
  118.599188 -4.8879011E-02 -4.7696482E-02 -4.6413893E-02 -4.5291002E-02
  118.799186 -4.8545108E-02 -4.7367689E-02 -4.5945624E-02 -4.4831254E-02
  118.999183 -4.8140667E-02 -4.6970086E-02 -4.5430367E-02 -4.4325689E-02
  119.199181 -4.7661126E-02 -4.6499235E-02 -4.4869142E-02 -4.3775314E-02
  119.399178 -4.7103074E-02 -4.5951822E-02 -4.4263029E-02 -4.3181191E-02
  119.599175 -4.6464398E-02 -4.5325803E-02 -4.3613153E-02 -4.2544427E-02
  119.799173 -4.5744420E-02 -4.4620533E-02 -4.2920689E-02 -4.1866177E-02
  119.999170 -4.4943965E-02 -4.3836833E-02 -4.2186879E-02 -4.1147664E-02
  120.199168 -4.4065351E-02 -4.2976982E-02 -4.1413013E-02 -4.0390154E-02
  120.399165 -4.3112366E-02 -4.2044691E-02 -4.0600458E-02 -3.9594990E-02
  120.599163 -4.2090134E-02 -4.1044973E-02 -3.9750632E-02 -3.8763564E-02
  120.799160 -4.1004997E-02 -3.9984027E-02 -3.8865038E-02 -3.7897351E-02
  120.999157 -3.9864282E-02 -3.8869014E-02 -3.7945239E-02 -3.6997882E-02
  121.199155 -3.8676083E-02 -3.7707836E-02 -3.6992868E-02 -3.6066761E-02
  121.399152 -3.7449017E-02 -3.6508908E-02 -3.6009651E-02 -3.5105676E-02
  121.599150 -3.6191909E-02 -3.5280842E-02 -3.4997368E-02 -3.4116372E-02
  121.799147 -3.4913561E-02 -3.4032227E-02 -3.3957896E-02 -3.3100686E-02
  121.999145 -3.3622424E-02 -3.2771305E-02 -3.2893168E-02 -3.2060510E-02
  122.199142 -3.2326396E-02 -3.1505780E-02 -3.1805216E-02 -3.0997831E-02
  122.399139 -3.1032543E-02 -3.0242543E-02 -3.0696127E-02 -2.9914691E-02
  122.599137 -2.9746930E-02 -2.8987503E-02 -2.9568064E-02 -2.8813203E-02
  122.799134 -2.8474487E-02 -2.7745466E-02 -2.8423275E-02 -2.7695565E-02
  122.999132 -2.7218865E-02 -2.6519988E-02 -2.7264052E-02 -2.6564014E-02
  123.199129 -2.5982439E-02 -2.5313381E-02 -2.6092775E-02 -2.5420876E-02
  123.399127 -2.4766263E-02 -2.4126672E-02 -2.4911859E-02 -2.4268508E-02
  123.599124 -2.3570185E-02 -2.2959707E-02 -2.3723798E-02 -2.3109342E-02
  123.799121 -2.2392911E-02 -2.1811226E-02 -2.2531117E-02 -2.1945842E-02
  123.999119 -2.1232185E-02 -2.0679028E-02 -2.1336384E-02 -2.0780513E-02
  124.199116 -2.0085002E-02 -1.9560186E-02 -2.0142224E-02 -1.9615913E-02
  124.399114 -1.8947797E-02 -1.8451226E-02 -1.8951268E-02 -1.8454606E-02
  124.599111 -1.7816744E-02 -1.7348422E-02 -1.7766195E-02 -1.7299202E-02
