0.2, 24.9996591043189
0.4, 24.9989424436622
0.6, 24.9977480971838
0.8, 24.9960761967836
1, 24.9939269270743
1.2, 24.9913005253339
1.4, 24.9881972814444
1.6, 24.9846175378178
1.8, 24.9805616893078
2, 24.976030183109
2.2, 24.9710235186419
2.4, 24.965542247425
2.6, 24.9595869729337
2.8, 24.9531583504456
3, 24.9462570868736
3.2, 24.9388839405846
3.4, 24.9310397212064
3.6, 24.9227252894213
3.8, 24.9139415567466
4, 24.9046894853032
4.2, 24.8949700875708
4.4, 24.8847844261312
4.6, 24.8741336133989
4.8, 24.8630188113398
5, 24.8514412311776
5.2, 24.8394021330879
5.400001, 24.8269027622367
5.600001, 24.8139446007391
5.800001, 24.8005289923298
6.000001, 24.7866573897037
6.200001, 24.7723312928055
6.4, 24.7575523234807
6.6, 24.742321927243
6.8, 24.7266418162614
6.999999, 24.7105137573868
7.199999, 24.6939393196946
7.399999, 24.6769203579145
7.599998, 24.6594587800731
7.799998, 24.6415562751202
7.999998, 24.6232148363367
8.199997, 24.6044365088185
8.399997, 24.5852230974502
8.599997, 24.5655767297878
8.799996, 24.5454995836308
8.999996, 24.5249935756204
9.199996, 24.504060963063
9.399995, 24.4827040518514
9.599995, 24.4609248659853
9.799995, 24.4387257877642
9.999994, 24.4161092463385
10.199994, 24.3930773684634
10.399994, 24.3696326564607
10.599993, 24.3457776576945
10.799993, 24.3215145968871
10.999992, 24.2968462155673
11.199992, 24.2717748010248
11.399992, 24.2463030440481
11.599991, 24.2204336773116
11.799991, 24.1941690777268
11.999991, 24.1675120419438
12.19999, 24.1404654065291
12.39999, 24.1130316328216
12.59999, 24.0852136177383
12.79999, 24.0570141541501
12.999991, 24.0284359206847
13.199991, 23.9994820545554
13.399991, 23.9701552935631
13.599992, 23.940458395742
13.799992, 23.9103945925611
13.999993, 23.8799665443134
14.199993, 23.8491775419545
14.399993, 23.818030446035
14.599994, 23.7865281344136
14.799994, 23.754673982196
14.999995, 23.7224707541126
15.199995, 23.6899218779597
15.399995, 23.6570303212036
15.599996, 23.6237990656622
15.799996, 23.590231613025
15.999997, 23.5563308169101
16.199997, 23.522100224832
16.399997, 23.4875428951929
16.599998, 23.4526618977851
16.799998, 23.4174608436997
16.999999, 23.381942659846
17.199999, 23.3461109962636
17.399999, 23.3099689863073
17.6, 23.273519771784
17.8, 23.236767056021
18.000001, 23.199713823713
18.200001, 23.1623638103067
18.400002, 23.1247200193147
18.600002, 23.0867862155967
18.800002, 23.0485656108707
19.000003, 23.0100614212791
19.200003, 22.9712774507699
19.400004, 22.9322167393336
19.600004, 22.8928831136569
19.800004, 22.8532798228455
20.000005, 22.8134101176459
20.200005, 22.7732778539419
20.400006, 22.7328860934324
20.600006, 22.6922387082363
20.800006, 22.6513389698328
21.000007, 22.6101901486607
21.200007, 22.5687961364332
21.400008, 22.5271600022876
21.600008, 22.4852856478827
21.800008, 22.4431763525941
22.000009, 22.4008353921953
22.200009, 22.358266678689
22.40001, 22.3154732749766
22.60001, 22.2724590969706
22.80001, 22.2292274180955
23.000011, 22.1857815057491
23.200011, 22.1421252773443
23.400012, 22.0982617765535
23.600012, 22.0541949189515
23.800012, 22.0099279588769
24.000013, 21.9654641423667
24.200013, 21.9208073781079
24.400014, 21.8759606783039
24.600014, 21.8309279443728
