 # k       S(k)       S(k)_form^2       S(k)_Lorch          S(k)_Lorch_form^2
       6.800 -7.8340982E-01 -7.6071937E-01 -7.7967055E-01 -7.5708841E-01
       7.000 -7.9013684E-01 -7.6714516E-01 -7.7160783E-01 -7.4915532E-01
       7.200 -7.9329206E-01 -7.7009839E-01 -7.6322242E-01 -7.4090791E-01
       7.400 -7.9128264E-01 -7.6803448E-01 -7.5418151E-01 -7.3202339E-01
       7.600 -7.8348373E-01 -7.6034923E-01 -7.4404312E-01 -7.2207321E-01
       7.800 -7.7014919E-01 -7.4729161E-01 -7.3235021E-01 -7.1061449E-01
       8.000 -7.5218477E-01 -7.2974305E-01 -7.1870152E-01 -6.9725878E-01
       8.200 -7.3084688E-01 -7.0892463E-01 -7.0279371E-01 -6.8171294E-01
       8.400 -7.0743232E-01 -6.8609595E-01 -6.8443483E-01 -6.6379207E-01
       8.600 -6.8301619E-01 -6.6230079E-01 -6.6353353E-01 -6.4340903E-01
       8.800 -6.5827416E-01 -6.3819506E-01 -6.4006889E-01 -6.2054510E-01
       9.000 -6.3340673E-01 -6.1397357E-01 -6.1404904E-01 -5.9520978E-01
       9.200 -6.0816209E-01 -5.8939268E-01 -5.8546771E-01 -5.6739870E-01
       9.400 -5.8193380E-01 -5.6386531E-01 -5.5426387E-01 -5.3705449E-01
       9.600 -5.5390175E-01 -5.3659785E-01 -5.2029072E-01 -5.0403683E-01
       9.800 -5.2318183E-01 -5.0673538E-01 -4.8329959E-01 -4.6810686E-01
      10.000 -4.8895035E-01 -4.7348227E-01 -4.4293748E-01 -4.2892503E-01
      10.200 -4.5052197E-01 -4.3617755E-01 -3.9875938E-01 -3.8606306E-01
      10.400 -4.0737384E-01 -3.9431821E-01 -3.5025611E-01 -3.3903100E-01
      10.600 -3.5911729E-01 -3.4753163E-01 -2.9689157E-01 -2.8731341E-01
      10.800 -3.0543393E-01 -2.9551369E-01 -2.3814790E-01 -2.3041305E-01
      11.000 -2.4600242E-01 -2.3795783E-01 -1.7357864E-01 -1.6790239E-01
      11.200 -1.8043483E-01 -1.7449349E-01 -1.0285975E-01 -9.9472795E-02
      11.400 -1.0825316E-01 -1.0466360E-01 -2.5844210E-02 -2.4987243E-02
      11.600 -2.8914127E-02 -2.7948555E-02  5.7390266E-02  5.5473749E-02
      11.800  5.8111006E-02  5.6156476E-02  1.4650089E-01  1.4157341E-01
      12.000  1.5320411E-01  1.4801373E-01  2.4084543E-01  2.3268586E-01
      12.200  2.5643946E-01  2.4768777E-01  3.3946434E-01  3.2787920E-01
      12.400  3.6741662E-01  3.5478448E-01  4.4107908E-01  4.2591435E-01
      12.600  4.8510968E-01  4.6830613E-01  5.4410405E-01  5.2525701E-01
      12.800  6.0777005E-01  5.8655841E-01  6.4668324E-01  6.2411350E-01
      13.000  7.3289790E-01  7.0712391E-01  7.4674527E-01  7.2048431E-01
      13.200  8.5729492E-01  8.2691405E-01  8.4207568E-01  8.1223415E-01
      13.400  9.7720982E-01  9.4231050E-01  9.3041060E-01  8.9718264E-01
      13.600  1.0885557E+00  1.0493756E+00  1.0095376E+00  9.7320165E-01
      13.800  1.1871859E+00  1.1441189E+00  1.0774030E+00  1.0383186E+00
      14.000  1.2692063E+00  1.2227984E+00  1.1322203E+00  1.0908213E+00
      14.200  1.3312785E+00  1.2822119E+00  1.1725648E+00  1.1293478E+00
      14.400  1.3708966E+00  1.3199634E+00  1.1974540E+00  1.1529647E+00
      14.600  1.3865948E+00  1.3346616E+00  1.2064021E+00  1.1612177E+00
      14.800  1.3780719E+00  1.3260380E+00  1.1994456E+00  1.1541563E+00
      15.000  1.3462161E+00  1.2949693E+00  1.1771383E+00  1.1323278E+00
      15.200  1.2930275E+00  1.2434009E+00  1.1405142E+00  1.0967411E+00
      15.400  1.2214464E+00  1.1741801E+00  1.0910224E+00  1.0488032E+00
      15.600  1.1351074E+00  1.0908181E+00  1.0304393E+00  9.9023383E-01
      15.800  1.0380457E+00  9.9720644E-01  9.6076623E-01  9.2296737E-01
      16.000  9.3438065E-01  8.9731292E-01  8.8411818E-01  8.4904440E-01
      16.200  8.2801983E-01  7.9489639E-01  8.0261799E-01  7.7051071E-01
      16.400  7.2239803E-01  6.9325708E-01  7.1829614E-01  6.8932065E-01
      16.600  6.2028831E-01  5.9505568E-01  6.3301036E-01  6.0726022E-01
      16.800  5.2369421E-01  5.0221116E-01  5.4838673E-01  5.2589073E-01
      17.000  4.3382398E-01  4.1587715E-01  4.6577951E-01  4.4651070E-01
      17.200  3.5115407E-01  3.3650420E-01  3.8626031E-01  3.7014583E-01
      17.400  2.7555343E-01  2.6396010E-01  3.1062149E-01  2.9755275E-01
      17.600  2.0645889E-01  1.9769886E-01  2.3940032E-01  2.2924259E-01
      17.800  1.4307066E-01  1.3694865E-01  1.7291427E-01  1.6551525E-01
      18.000  8.4538508E-02  8.0890370E-02  1.1129918E-01  1.0649622E-01
      18.200  3.0122992E-02  2.8812036E-02  5.4553661E-02  5.2179481E-02
      18.400 -2.0696401E-02 -1.9788044E-02  2.5756316E-03  2.4625881E-03
      18.600 -6.8166972E-02 -6.5149759E-02 -4.4802223E-02 -4.2819183E-02
      18.800 -1.1227207E-01 -1.0726054E-01 -8.7788352E-02 -8.3869709E-02
      19.000 -1.5278948E-01 -1.4591159E-01 -1.2661304E-01 -1.2091350E-01
      19.200 -1.8938682E-01 -1.8078938E-01 -1.6151625E-01 -1.5418403E-01
      19.400 -2.2173568E-01 -2.1158473E-01 -1.9274254E-01 -1.8391888E-01
      19.600 -2.4961843E-01 -2.3809472E-01 -2.2053670E-01 -2.1035556E-01
      19.800 -2.7301362E-01 -2.6030389E-01 -2.4514371E-01 -2.3373143E-01
      20.000 -2.9214113E-01 -2.7842689E-01 -2.6680722E-01 -2.5428224E-01
      20.200 -3.0746199E-01 -2.9290780E-01 -2.8576770E-01 -2.7224044E-01
      20.400 -3.1963395E-01 -3.0437741E-01 -3.0226062E-01 -2.8783333E-01
      20.600 -3.2942981E-01 -3.1357501E-01 -3.1651220E-01 -3.0127910E-01
      20.800 -3.3763548E-01 -3.2125118E-01 -3.2873627E-01 -3.1278382E-01
      21.000 -3.4494459E-01 -3.2806751E-01 -3.3913052E-01 -3.2253790E-01
      21.200 -3.5186906E-01 -3.3451172E-01 -3.4787394E-01 -3.3071367E-01
      21.400 -3.5868149E-01 -3.4084335E-01 -3.5512609E-01 -3.3746476E-01
      21.600 -3.6539844E-01 -3.4707825E-01 -3.6102739E-01 -3.4292636E-01
      21.800 -3.7180807E-01 -3.5301543E-01 -3.6570143E-01 -3.4721745E-01
      22.000 -3.7753598E-01 -3.5829996E-01 -3.6925785E-01 -3.5044362E-01
      22.200 -3.8213748E-01 -3.6251084E-01 -3.7179585E-01 -3.5270036E-01
      22.400 -3.8519968E-01 -3.6525798E-01 -3.7340756E-01 -3.5407632E-01
      22.600 -3.8643451E-01 -3.6627024E-01 -3.7418042E-01 -3.5465557E-01
      22.800 -3.8574654E-01 -3.6545952E-01 -3.7419866E-01 -3.5451896E-01
      23.000 -3.8326330E-01 -3.6294901E-01 -3.7354332E-01 -3.5374422E-01
      23.200 -3.7932322E-01 -3.5906133E-01 -3.7229140E-01 -3.5240513E-01
      23.400 -3.7442352E-01 -3.5426880E-01 -3.7051420E-01 -3.5056991E-01
      23.600 -3.6913840E-01 -3.4911569E-01 -3.6827553E-01 -3.4829963E-01
      23.800 -3.6402211E-01 -3.4412650E-01 -3.6563025E-01 -3.4564674E-01
      24.000 -3.5951565E-01 -3.3971777E-01 -3.6262352E-01 -3.4265450E-01
      24.200 -3.5587380E-01 -3.3612945E-01 -3.5929123E-01 -3.3935728E-01
      24.400 -3.5312601E-01 -3.3338830E-01 -3.5566129E-01 -3.3578188E-01
      24.600 -3.5107867E-01 -3.3131056E-01 -3.5175595E-01 -3.3194970E-01
      24.800 -3.4935788E-01 -3.2954270E-01 -3.4759444E-01 -3.2787927E-01
      25.000 -3.4748509E-01 -3.2763314E-01 -3.4319578E-01 -3.2358889E-01
      25.200 -3.4497158E-01 -3.2512152E-01 -3.3858115E-01 -3.1909881E-01
      25.400 -3.4141412E-01 -3.2162882E-01 -3.3377513E-01 -3.1443251E-01
      25.600 -3.3657455E-01 -3.1693207E-01 -3.2880627E-01 -3.0961715E-01
      25.800 -3.3042798E-01 -3.1100945E-01 -3.2370621E-01 -3.0468271E-01
      26.000 -3.2317149E-01 -3.0404801E-01 -3.1850812E-01 -2.9966059E-01
      26.200 -3.1519098E-01 -2.9641201E-01 -3.1324432E-01 -2.9458134E-01
      26.400 -3.0699297E-01 -2.8857849E-01 -3.0794394E-01 -2.8947241E-01
      26.600 -2.9911398E-01 -2.8105181E-01 -3.0263078E-01 -2.8435625E-01
      26.800 -2.9202366E-01 -2.7427271E-01 -2.9732167E-01 -2.7924868E-01
      27.000 -2.8604085E-01 -2.6853956E-01 -2.9202605E-01 -2.7415856E-01
      27.200 -2.8127677E-01 -2.6395543E-01 -2.8674598E-01 -2.6908783E-01
      27.400 -2.7761694E-01 -2.6041145E-01 -2.8147744E-01 -2.6403269E-01
      27.600 -2.7474437E-01 -2.5760913E-01 -2.7621194E-01 -2.5898518E-01
      27.800 -2.7219976E-01 -2.5511709E-01 -2.7093828E-01 -2.5393478E-01
      28.000 -2.6946754E-01 -2.5245194E-01 -2.6564443E-01 -2.4887024E-01
      28.200 -2.6607124E-01 -2.4916771E-01 -2.6031865E-01 -2.4378058E-01
      28.400 -2.6166071E-01 -2.4493739E-01 -2.5495021E-01 -2.3865577E-01
      28.600 -2.5607476E-01 -2.3961132E-01 -2.4952948E-01 -2.3348685E-01
      28.800 -2.4936745E-01 -2.3324139E-01 -2.4404722E-01 -2.2826520E-01
      29.000 -2.4179386E-01 -2.2606731E-01 -2.3849387E-01 -2.2298196E-01
      29.200 -2.3375742E-01 -2.1846706E-01 -2.3285854E-01 -2.1762698E-01
      29.400 -2.2572974E-01 -2.1088169E-01 -2.2712838E-01 -2.1218833E-01
      29.600 -2.1815789E-01 -2.0372864E-01 -2.2128853E-01 -2.0665222E-01
      29.800 -2.1137644E-01 -1.9731967E-01 -2.1532237E-01 -2.0100320E-01
      30.000 -2.0554189E-01 -1.9179992E-01 -2.0921279E-01 -1.9522539E-01
      30.200 -2.0060076E-01 -1.8711845E-01 -2.0294343E-01 -1.8930368E-01
      30.400 -1.9629843E-01 -1.8303687E-01 -1.9650053E-01 -1.8322532E-01
      30.600 -1.9222650E-01 -1.7917381E-01 -1.8987457E-01 -1.7698157E-01
      30.800 -1.8789962E-01 -1.7507677E-01 -1.8306129E-01 -1.7056861E-01
      31.000 -1.8284767E-01 -1.7030810E-01 -1.7606258E-01 -1.6398832E-01
      31.200 -1.7670522E-01 -1.6452824E-01 -1.6888612E-01 -1.5724796E-01
      31.400 -1.6928173E-01 -1.5756086E-01 -1.6154469E-01 -1.5035953E-01
      31.600 -1.6059909E-01 -1.4942753E-01 -1.5405490E-01 -1.4333856E-01
      31.800 -1.5088885E-01 -1.4034470E-01 -1.4643523E-01 -1.3620231E-01
      32.000 -1.4055060E-01 -1.3068481E-01 -1.3870469E-01 -1.2896847E-01
      32.200 -1.3007821E-01 -1.2090734E-01 -1.3088112E-01 -1.2165364E-01
      32.400 -1.1996883E-01 -1.1147423E-01 -1.2298041E-01 -1.1427257E-01
      32.600 -1.1063166E-01 -1.0276513E-01 -1.1501643E-01 -1.0683811E-01
      32.800 -1.0231310E-01 -9.5007994E-02 -1.0700124E-01 -9.9361400E-02
      33.000 -9.5053741E-02 -8.8239508E-02 -9.8946378E-02 -9.1853090E-02
      33.200 -8.8683975E-02 -8.2301246E-02 -9.0863964E-02 -8.4324338E-02
      33.400 -8.2860304E-02 -7.6873676E-02 -8.2768431E-02 -7.6788440E-02
      33.600 -7.7134342E-02 -7.1540386E-02 -7.4677492E-02 -6.9261712E-02
      33.800 -7.1042236E-02 -6.5871120E-02 -6.6613047E-02 -6.1764329E-02
      34.000 -6.4197203E-02 -5.9507548E-02 -5.8601518E-02 -5.4320632E-02
      34.200 -5.6367312E-02 -5.2235220E-02 -5.0673162E-02 -4.6958489E-02
      34.400 -4.7524531E-02 -4.4028792E-02 -4.2861476E-02 -3.9708735E-02
      34.600 -3.7854734E-02 -3.5061030E-02 -3.5201651E-02 -3.2603746E-02
      34.800 -2.7727661E-02 -2.5674736E-02 -2.7729344E-02 -2.5676294E-02
      35.000 -1.7632252E-02 -1.6322685E-02 -2.0479583E-02 -1.8958541E-02
      35.200 -8.0891444E-03 -7.4865248E-03 -1.3485668E-02 -1.2481022E-02
      35.400  4.4186996E-04  4.0885459E-04 -6.7791181E-03 -6.2726002E-03
      35.600  7.6432093E-03  7.0704941E-03 -3.8958942E-04 -3.6039700E-04
      35.800  1.3393091E-02  1.2386749E-02  5.6543975E-03  5.2295324E-03
      36.000  1.7781783E-02  1.6442100E-02  1.1324498E-02  1.0471308E-02
      36.200  2.1087628E-02  1.9494772E-02  1.6591826E-02  1.5338560E-02
      36.400  2.3716901E-02  2.1920970E-02  2.1425992E-02  1.9803538E-02
      36.600  2.6119693E-02  2.4137059E-02  2.5794943E-02  2.3836959E-02
      36.800  2.8697467E-02  2.6514128E-02  2.9665027E-02  2.7408075E-02
      37.000  3.1720154E-02  2.9301487E-02  3.3001640E-02  3.0485259E-02
      37.200  3.5268781E-02  3.2573804E-02  3.5770517E-02  3.3037202E-02
      37.400  3.9214268E-02  3.6211703E-02  3.7939061E-02  3.5034136E-02
      37.600  4.3236962E-02  3.9919945E-02  3.9478024E-02  3.6449382E-02
      37.800  4.6882808E-02  4.3279423E-02  4.0362909E-02  3.7260640E-02
      38.000  4.9645685E-02  4.5823223E-02  4.0575128E-02  3.7451051E-02
      38.200  5.1060438E-02  4.7122478E-02  4.0102751E-02  3.7009886E-02
      38.400  5.0788568E-02  4.6865388E-02  3.8940774E-02  3.5932781E-02
      38.600  4.8680716E-02  4.4914762E-02  3.7090961E-02  3.4221593E-02
      38.800  4.4803873E-02  4.1332991E-02  3.4561403E-02  3.1883988E-02
      39.000  3.9428528E-02  3.6370077E-02  3.1366016E-02  2.8932970E-02
      39.200  3.2977979E-02  3.0416787E-02  2.7523937E-02  2.5386326E-02
      39.400  2.5950198E-02  2.3932545E-02  2.3059333E-02  2.1266448E-02
      39.600  1.8826548E-02  1.7361254E-02  1.8001230E-02  1.6600171E-02
      39.800  1.1985544E-02  1.1051815E-02  1.2383771E-02  1.1419018E-02
      40.000  5.6378820E-03  5.1982908E-03  6.2467108E-03  5.7596487E-03
      40.200 -2.0524089E-04 -1.8922587E-04 -3.6434868E-04 -3.3591843E-04
      40.400 -5.7237688E-03 -5.2768415E-03 -7.3974303E-03 -6.8198191E-03
      40.600 -1.1243107E-02 -1.0364705E-02 -1.4794475E-02 -1.3638612E-02
      40.800 -1.7159159E-02 -1.5817889E-02 -2.2491545E-02 -2.0733462E-02
      41.000 -2.3849525E-02 -2.1984545E-02 -3.0420067E-02 -2.8041285E-02
      41.200 -3.1587482E-02 -2.9116640E-02 -3.8508190E-02 -3.5495995E-02
      41.400 -4.0475676E-02 -3.7308875E-02 -4.6682478E-02 -4.3030060E-02
      41.600 -5.0412925E-02 -4.6468111E-02 -5.4870166E-02 -5.0576572E-02
      41.800 -6.1099736E-02 -5.6318464E-02 -6.3000736E-02 -5.8070704E-02
      42.000 -7.2082922E-02 -6.6442423E-02 -7.1007815E-02 -6.5451443E-02
      42.200 -8.2829820E-02 -7.6349232E-02 -7.8830165E-02 -7.2662509E-02
      42.400 -9.2818420E-02 -8.5557925E-02 -8.6412117E-02 -7.9652740E-02
      42.600 -1.0162670E-01 -9.3679653E-02 -9.3703786E-02 -8.6376294E-02
      42.800 -1.0900289E-01 -1.0048240E-01 -1.0066023E-01 -9.2791865E-02
      43.000 -1.1490447E-01 -1.0592701E-01 -1.0724082E-01 -9.8862116E-02
      43.200 -1.1949742E-01 -1.1016643E-01 -1.1340818E-01 -1.0455268E-01
      43.400 -1.2311627E-01 -1.1350902E-01 -1.1912728E-01 -1.0983130E-01
      43.600 -1.2619270E-01 -1.1635270E-01 -1.2436510E-01 -1.1466760E-01
      43.800 -1.2916597E-01 -1.1910248E-01 -1.2909040E-01 -1.1903280E-01
      44.000 -1.3239278E-01 -1.2208732E-01 -1.3327438E-01 -1.2290029E-01
      44.200 -1.3607365E-01 -1.2549226E-01 -1.3689137E-01 -1.2624640E-01
      44.400 -1.4021005E-01 -1.2931884E-01 -1.3991999E-01 -1.2905131E-01
      44.600 -1.4460085E-01 -1.3338171E-01 -1.4234438E-01 -1.3130032E-01
      44.800 -1.4887826E-01 -1.3734174E-01 -1.4415505E-01 -1.3298453E-01
      45.000 -1.5257725E-01 -1.4076992E-01 -1.4534953E-01 -1.3410153E-01
      45.200 -1.5522437E-01 -1.4322928E-01 -1.4593237E-01 -1.3465532E-01
      45.400 -1.5642942E-01 -1.4435940E-01 -1.4591450E-01 -1.3465581E-01
      45.600 -1.5596217E-01 -1.4394732E-01 -1.4531218E-01 -1.3411777E-01
      45.800 -1.5379925E-01 -1.4197081E-01 -1.4414542E-01 -1.3305944E-01
      46.000 -1.5013203E-01 -1.3860587E-01 -1.4243626E-01 -1.3150093E-01
      46.200 -1.4533392E-01 -1.3419659E-01 -1.4020712E-01 -1.2946266E-01
      46.400 -1.3989304E-01 -1.2919319E-01 -1.3747937E-01 -1.2696413E-01
      46.600 -1.3432279E-01 -1.2406949E-01 -1.3427238E-01 -1.2402293E-01
      46.800 -1.2906782E-01 -1.1923611E-01 -1.3060316E-01 -1.2065449E-01
      47.000 -1.2442264E-01 -1.1496520E-01 -1.2648642E-01 -1.1687211E-01
      47.200 -1.2047889E-01 -1.1134169E-01 -1.2193516E-01 -1.1268752E-01
      47.400 -1.1711125E-01 -1.0825001E-01 -1.1696168E-01 -1.0811176E-01
      47.600 -1.1400442E-01 -1.0539890E-01 -1.1157835E-01 -1.0315596E-01
      47.800 -1.1071655E-01 -1.0237986E-01 -1.0579867E-01 -9.7832285E-02
      48.000 -1.0676653E-01 -9.8747750E-02 -9.9637635E-02 -9.2154279E-02
      48.200 -1.0172895E-01 -9.4108583E-02 -9.3112198E-02 -8.6137297E-02
      48.400 -9.5318187E-02 -8.8197327E-02 -8.6240882E-02 -7.9798153E-02
      48.600 -8.7445818E-02 -8.0931217E-02 -7.9043392E-02 -7.3154760E-02
      48.800 -7.8240557E-02 -7.2428363E-02 -7.1540061E-02 -6.6225622E-02
      49.000 -6.8026231E-02 -6.2987614E-02 -6.3750922E-02 -5.9028972E-02
      49.200 -5.7263168E-02 -5.3034490E-02 -5.5695462E-02 -5.1582554E-02
      49.400 -4.6462927E-02 -4.3042360E-02 -4.7392104E-02 -4.3903132E-02
      49.600 -3.6093860E-02 -3.3445023E-02 -3.8858399E-02 -3.6006679E-02
      49.800 -2.6495167E-02 -2.4557018E-02 -3.0111585E-02 -2.7908891E-02
      50.000 -1.7815448E-02 -1.6516521E-02 -2.1168972E-02 -1.9625540E-02
      50.200 -9.9888227E-03 -9.2629869E-03 -1.2049226E-02 -1.1173671E-02
      50.400 -2.7513150E-03 -2.5520781E-03 -2.7723862E-03 -2.5716235E-03
      50.600  4.3034392E-03  3.9928976E-03  6.6390761E-03  6.1599920E-03
      50.800  1.1641512E-02  1.0804450E-02  1.6160084E-02  1.4998122E-02
      51.000  1.9694564E-02  1.8283623E-02  2.5763542E-02  2.3917812E-02
      51.200  2.8771678E-02  2.6718096E-02  3.5420616E-02  3.2892464E-02
      51.400  3.8995250E-02  3.6222482E-02  4.5102095E-02  4.1895099E-02
      51.600  5.0272067E-02  4.6711215E-02  5.4779143E-02  5.0899048E-02
      51.800  6.2306547E-02  5.7910551E-02  6.4424739E-02  5.9879295E-02
      52.000  7.4652561E-02  6.9406468E-02  7.4014407E-02  6.8813159E-02
      52.200  8.6794367E-02  8.0719708E-02  8.3526570E-02  7.7680620E-02
      52.400  9.8241840E-02  9.1394248E-02  9.2942897E-02  8.6464649E-02
      52.600  1.0862027E-01  1.0108090E-01  1.0224744E-01  9.5150411E-02
      52.800  1.1773924E-01  1.0960155E-01  1.1142614E-01  1.0372479E-01
      53.000  1.2562554E-01  1.1698012E-01  1.2046521E-01  1.1217493E-01
      53.200  1.3251531E-01  1.2343554E-01  1.2935029E-01  1.2048738E-01
      53.400  1.3880552E-01  1.2933683E-01  1.3806510E-01  1.2864692E-01
      53.600  1.4497455E-01  1.3512939E-01  1.4659049E-01  1.3663559E-01
      53.800  1.5148719E-01  1.4124652E-01  1.5490438E-01  1.4443270E-01
      54.000  1.5870142E-01  1.4802245E-01  1.6298150E-01  1.5201452E-01
      54.200  1.6679568E-01  1.5562439E-01  1.7079430E-01  1.5935519E-01
      54.400  1.7572992E-01  1.6401581E-01  1.7831381E-01  1.6642746E-01
      54.600  1.8524807E-01  1.7295848E-01  1.8551073E-01  1.7320372E-01
      54.800  1.9492214E-01  1.8205327E-01  1.9235701E-01  1.7965750E-01
      55.000  2.0422846E-01  1.9081112E-01  1.9882670E-01  1.8576424E-01
      55.200  2.1264316E-01  1.9874207E-01  2.0489716E-01  1.9150245E-01
      55.400  2.1973708E-01  2.0544406E-01  2.1054939E-01  1.9685399E-01
      55.600  2.2525375E-01  2.1067593E-01  2.1576845E-01  2.0180449E-01
      55.800  2.2915435E-01  2.1439981E-01  2.2054324E-01  2.0634314E-01
      56.000  2.3162189E-01  2.1678540E-01  2.2486612E-01  2.1046237E-01
      56.200  2.3302385E-01  2.1817531E-01  2.2873259E-01  2.1415749E-01
      56.400  2.3384020E-01  2.1901801E-01  2.3214059E-01  2.1742613E-01
      56.600  2.3457092E-01  2.1978136E-01  2.3509031E-01  2.2026800E-01
      56.800  2.3564052E-01  2.2086314E-01  2.3758372E-01  2.2268447E-01
      57.000  2.3731784E-01  2.2251574E-01  2.3962456E-01  2.2467858E-01
      57.200  2.3966637E-01  2.2479932E-01  2.4121821E-01  2.2625490E-01
      57.400  2.4253430E-01  2.2757212E-01  2.4237169E-01  2.2741955E-01
      57.600  2.4558636E-01  2.3051994E-01  2.4309361E-01  2.2818012E-01
      57.800  2.4837059E-01  2.3321858E-01  2.4339394E-01  2.2854554E-01
      58.000  2.5040776E-01  2.3521760E-01  2.4328377E-01  2.2852575E-01
      58.200  2.5128549E-01  2.3612867E-01  2.4277479E-01  2.2813132E-01
      58.400  2.5073935E-01  2.3570205E-01  2.4187880E-01  2.2737289E-01
      58.600  2.4870525E-01  2.3387594E-01  2.4060715E-01  2.2626070E-01
      58.800  2.4533297E-01  2.3078970E-01  2.3897033E-01  2.2480423E-01
      59.000  2.4095845E-01  2.2675803E-01  2.3697769E-01  2.2301187E-01
      59.200  2.3604031E-01  2.2221164E-01  2.3463759E-01  2.2089110E-01
      59.400  2.3107266E-01  2.1761527E-01  2.3195757E-01  2.1844864E-01
      59.600  2.2649157E-01  2.1337966E-01  2.2894510E-01  2.1569115E-01
      59.800  2.2259270E-01  2.0978386E-01  2.2560818E-01  2.1262581E-01
      60.000  2.1947656E-01  2.0692331E-01  2.2195618E-01  2.0926110E-01
      60.200  2.1703168E-01  2.0469368E-01  2.1800058E-01  2.0560750E-01
      60.400  2.1495885E-01  2.0281336E-01  2.1375521E-01  2.0167773E-01
      60.600  2.1283211E-01  2.0088068E-01  2.0923649E-01  1.9748697E-01
      60.800  2.1018414E-01  1.9845432E-01  2.0446287E-01  1.9305234E-01
      61.000  2.0660006E-01  1.9514187E-01  1.9945429E-01  1.8839242E-01
      61.200  2.0180092E-01  1.9067877E-01  1.9423101E-01  1.8352607E-01
      61.400  1.9570111E-01  1.8498282E-01  1.8881247E-01  1.7847145E-01
      61.600  1.8842828E-01  1.7817336E-01  1.8321634E-01  1.7324508E-01
      61.800  1.8030160E-01  1.7055112E-01  1.7745745E-01  1.6786078E-01
      62.000  1.7177321E-01  1.6254303E-01  1.7154758E-01  1.6232953E-01
      62.200  1.6334294E-01  1.5462184E-01  1.6549525E-01  1.5665924E-01
      62.400  1.5546391E-01  1.4721675E-01  1.5930636E-01  1.5085537E-01
      62.600  1.4845665E-01  1.4063196E-01  1.5298523E-01  1.4492185E-01
      62.800  1.4244815E-01  1.3498872E-01  1.4653554E-01  1.3886207E-01
      63.000  1.3734866E-01  1.3020297E-01  1.3996193E-01  1.3268028E-01
      63.200  1.3286974E-01  1.2600212E-01  1.3327076E-01  1.2638241E-01
      63.400  1.2858129E-01  1.2197879E-01  1.2647122E-01  1.1997707E-01
      63.600  1.2399593E-01  1.1767066E-01  1.1957532E-01  1.1347556E-01
      63.800  1.1866500E-01  1.1265153E-01  1.1259778E-01  1.0689177E-01
      64.000  1.1226765E-01  1.0661594E-01  1.0555527E-01  1.0024147E-01
      64.200  1.0467534E-01  9.9440741E-02  9.8465082E-02  9.3541045E-02
