 # k       S(k)       S(k)_form^2       S(k)_Lorch          S(k)_Lorch_form^2
      48.400 -1.0734982E-01 -9.8828183E-02 -1.0463759E-01 -9.6331256E-02
      48.600 -1.0040016E-01 -9.2452191E-02 -9.8000878E-02 -9.0242842E-02
      48.800 -9.3264066E-02 -8.5901914E-02 -9.1102707E-02 -8.3911170E-02
      49.000 -8.5977097E-02 -7.9209873E-02 -8.3957678E-02 -7.7349402E-02
      49.200 -7.8559399E-02 -7.2394411E-02 -7.6578377E-02 -7.0568851E-02
      49.400 -7.1014079E-02 -6.5458184E-02 -6.8975377E-02 -6.3578982E-02
      49.600 -6.3328510E-02 -5.8389342E-02 -6.1157683E-02 -5.6387824E-02
      49.800 -5.5478055E-02 -5.1164947E-02 -5.3133277E-02 -4.9002462E-02
      50.000 -4.7431263E-02 -4.3755747E-02 -4.4909294E-02 -4.1429209E-02
      50.200 -3.9156757E-02 -3.6132526E-02 -3.6492953E-02 -3.3674458E-02
      50.400 -3.0628990E-02 -2.8271412E-02 -2.7891363E-02 -2.5744507E-02
      50.600 -2.1834059E-02 -2.0159258E-02 -1.9112450E-02 -1.7646412E-02
      50.800 -1.2773170E-02 -1.1796845E-02 -1.0165363E-02 -9.3883682E-03
      51.000 -3.4633526E-03 -3.1995800E-03 -1.0604934E-03 -9.7972509E-04
      51.200  6.0636336E-03  5.6035096E-03  8.1899175E-03  7.5684456E-03
      51.400  1.5765322E-02  1.4573461E-02  1.7571962E-02  1.6243519E-02
      51.600  2.5593289E-02  2.3665760E-02  2.7069600E-02  2.5030884E-02
      51.800  3.5499201E-02  3.2835913E-02  3.6664968E-02  3.3914220E-02
      52.000  4.5439935E-02  4.2044198E-02  4.6338295E-02  4.2875423E-02
      52.200  5.5381373E-02  5.1259166E-02  5.6067876E-02  5.1894571E-02
      52.400  6.5300701E-02  6.0459798E-02  6.5830596E-02  6.0950411E-02
      52.600  7.5185709E-02  6.9634858E-02  7.5601772E-02  7.0020204E-02
      52.800  8.5032723E-02  7.8781004E-02  8.5355812E-02  7.9080339E-02
      53.000  9.4842117E-02  8.7898632E-02  9.5066127E-02  8.8106241E-02
      53.200  1.0461370E-01  9.6987615E-02  1.0470578E-01  9.7072978E-02
      53.400  1.1434171E-01  1.0604264E-01  1.1424764E-01  1.0595541E-01
      53.600  1.2401075E-01  1.1504948E-01  1.2366456E-01  1.1472831E-01
      53.800  1.3359404E-01  1.2398327E-01  1.3292994E-01  1.2336696E-01
      54.000  1.4305293E-01  1.3280814E-01  1.4201761E-01  1.3184696E-01
      54.200  1.5233947E-01  1.4147946E-01  1.5090229E-01  1.4014473E-01
      54.400  1.6140017E-01  1.4994745E-01  1.5955958E-01  1.4823746E-01
      54.600  1.7018095E-01  1.5816166E-01  1.6796590E-01  1.5610306E-01
      54.800  1.7863282E-01  1.6607634E-01  1.7609876E-01  1.6372040E-01
      55.000  1.8671615E-01  1.7365430E-01  1.8393639E-01  1.7106900E-01
      55.200  1.9440407E-01  1.8087024E-01  1.9145797E-01  1.7812924E-01
      55.400  2.0168324E-01  1.8771135E-01  1.9864326E-01  1.8488197E-01
      55.600  2.0855284E-01  1.9417648E-01  2.0547271E-01  1.9130868E-01
      55.800  2.1502120E-01  2.0027299E-01  2.1192737E-01  1.9739136E-01
      56.000  2.2110086E-01  2.0601216E-01  2.1798873E-01  2.0311242E-01
      56.200  2.2680338E-01  2.1140438E-01  2.2363909E-01  2.0845493E-01
      56.400  2.3213387E-01  2.1645401E-01  2.2886139E-01  2.1340258E-01
      56.600  2.3708730E-01  2.2115600E-01  2.3363972E-01  2.1794008E-01
      56.800  2.4164630E-01  2.2549372E-01  2.3795941E-01  2.2205327E-01
      57.000  2.4578159E-01  2.2943942E-01  2.4180755E-01  2.2572962E-01
      57.200  2.4945460E-01  2.3295664E-01  2.4517333E-01  2.2895851E-01
      57.400  2.5262206E-01  2.3600444E-01  2.4804832E-01  2.3173156E-01
      57.600  2.5524192E-01  2.3854298E-01  2.5042698E-01  2.3404305E-01
      57.800  2.5727936E-01  2.4053910E-01  2.5230678E-01  2.3589007E-01
      58.000  2.5871232E-01  2.4197153E-01  2.5368844E-01  2.3727274E-01
      58.200  2.5953521E-01  2.4283437E-01  2.5457590E-01  2.3819419E-01
      58.400  2.5976057E-01  2.4313868E-01  2.5497621E-01  2.3866048E-01
      58.600  2.5941807E-01  2.4291159E-01  2.5489929E-01  2.3868034E-01
      58.800  2.5855125E-01  2.4219324E-01  2.5435752E-01  2.3826483E-01
      59.000  2.5721230E-01  2.4103193E-01  2.5336525E-01  2.3742689E-01
      59.200  2.5545582E-01  2.3947835E-01  2.5193833E-01  2.3618085E-01
      59.400  2.5333249E-01  2.3757951E-01  2.5009345E-01  2.3454189E-01
      59.600  2.5088357E-01  2.3537374E-01  2.4784775E-01  2.3252560E-01
      59.800  2.4813715E-01  2.3288701E-01  2.4521826E-01  2.3014750E-01
      60.000  2.4510656E-01  2.3013149E-01  2.4222158E-01  2.2742277E-01
      60.200  2.4179130E-01  2.2710638E-01  2.3887375E-01  2.2436603E-01
      60.400  2.3817996E-01  2.2380065E-01  2.3519002E-01  2.2099122E-01
      60.600  2.3425503E-01  2.2019750E-01  2.3118503E-01  2.1731173E-01
      60.800  2.2999825E-01  2.1627939E-01  2.2687282E-01  2.1334039E-01
      61.000  2.2539616E-01  2.1203330E-01  2.2226716E-01  2.0908981E-01
      61.200  2.2044445E-01  2.0745479E-01  2.1738174E-01  2.0457254E-01
      61.400  2.1515079E-01  2.0255067E-01  2.1223037E-01  1.9980129E-01
      61.600  2.0953571E-01  1.9733992E-01  2.0682737E-01  1.9478922E-01
      61.800  2.0363109E-01  1.9185223E-01  2.0118745E-01  1.8954994E-01
      62.000  1.9747728E-01  1.8612529E-01  1.9532600E-01  1.8409769E-01
      62.200  1.9111847E-01  1.8020052E-01  1.8925886E-01  1.7844715E-01
      62.400  1.8459801E-01  1.7411858E-01  1.8300221E-01  1.7261338E-01
      62.600  1.7795394E-01  1.6791520E-01  1.7657246E-01  1.6661165E-01
      62.800  1.7121533E-01  1.6161769E-01  1.6998575E-01  1.6045703E-01
      63.000  1.6440058E-01  1.5524333E-01  1.6325789E-01  1.5416429E-01
      63.200  1.5751708E-01  1.4879903E-01  1.5640384E-01  1.4774740E-01
      63.400  1.5056306E-01  1.4228306E-01  1.4943766E-01  1.4121955E-01
