 # k       S(k)       S(k)_form^2       S(k)_Lorch          S(k)_Lorch_form^2
      64.000  1.0613935E-01  1.0079614E-01  1.0564961E-01  1.0033106E-01
      64.200  9.8693883E-02  9.3758404E-02  9.8423206E-02  9.3501264E-02
      64.400  9.1284734E-02  8.6750094E-02  9.1160878E-02  8.6632390E-02
      64.600  8.3932582E-02  7.9790937E-02  8.3874380E-02  7.9735607E-02
      64.800  7.6644013E-02  7.2887276E-02  7.6573827E-02  7.2820530E-02
      65.000  6.9412301E-02  6.6032805E-02  6.9267120E-02  6.5894692E-02
      65.200  6.2220479E-02  5.9211459E-02  6.1959991E-02  5.8963568E-02
      65.400  5.5045698E-02  5.2401556E-02  5.4656281E-02  5.2030845E-02
      65.600  4.7863767E-02  4.5580104E-02  4.7358095E-02  4.5098558E-02
      65.800  4.0653965E-02  3.8727390E-02  4.0066676E-02  3.8167932E-02
      66.000  3.3402336E-02  3.1830120E-02  3.2782811E-02  3.1239755E-02
      66.200  2.6104145E-02  2.4883773E-02  2.5507842E-02  2.4315346E-02
      66.400  1.8764182E-02  1.7892906E-02  1.8244066E-02  1.7396941E-02
      66.600  1.1395915E-02  1.0870365E-02  1.0995370E-02  1.0488293E-02
      66.800  4.0194755E-03  3.8353694E-03  3.7676681E-03  3.5950957E-03
      67.000 -3.3414077E-03 -3.1894022E-03 -3.4312433E-03 -3.2751511E-03
      67.200 -1.0662045E-02 -1.0180322E-02 -1.0591511E-02 -1.0112974E-02
      67.400 -1.7919624E-02 -1.7115523E-02 -1.7701823E-02 -1.6907495E-02
      67.600 -2.5094693E-02 -2.3976322E-02 -2.4749585E-02 -2.3646593E-02
      67.800 -3.2172252E-02 -3.0748265E-02 -3.1721708E-02 -3.0317663E-02
      68.000 -3.9141523E-02 -3.7420922E-02 -3.8605067E-02 -3.6908047E-02
      68.200 -4.5994994E-02 -4.3986966E-02 -4.5386909E-02 -4.3405428E-02
      68.400 -5.2727348E-02 -5.0441166E-02 -5.2055500E-02 -4.9798448E-02
      68.600 -5.9333793E-02 -5.6778788E-02 -5.8600127E-02 -5.6076715E-02
      68.800 -6.5809158E-02 -6.2994728E-02 -6.5011487E-02 -6.2231171E-02
      69.000 -7.2146922E-02 -6.9082587E-02 -7.1281393E-02 -6.8253820E-02
      69.200 -7.8339294E-02 -7.5034740E-02 -7.7402861E-02 -7.4137808E-02
      69.400 -8.4377478E-02 -8.0842596E-02 -8.3369772E-02 -7.9877106E-02
      69.600 -9.0252329E-02 -8.6497215E-02 -8.9176519E-02 -8.5466167E-02
      69.800 -9.5955430E-02 -9.1990351E-02 -9.4817943E-02 -9.0899867E-02
      70.000 -1.0147963E-01 -9.7314958E-02 -1.0028886E-01 -9.6173061E-02
      70.200 -1.0681968E-01 -1.0246583E-01 -1.0558410E-01 -1.0128061E-01
      70.400 -1.1197223E-01 -1.0743953E-01 -1.1069832E-01 -1.0621719E-01
      70.600 -1.1693526E-01 -1.1223395E-01 -1.1562589E-01 -1.1097723E-01
      70.800 -1.2170757E-01 -1.1684775E-01 -1.2036116E-01 -1.1555510E-01
      71.000 -1.2628761E-01 -1.2127924E-01 -1.2489829E-01 -1.1994502E-01
      71.200 -1.3067277E-01 -1.2552573E-01 -1.2923161E-01 -1.2414134E-01
      71.400 -1.3485857E-01 -1.2958273E-01 -1.3335553E-01 -1.2813850E-01
      71.600 -1.3883854E-01 -1.3344383E-01 -1.3726483E-01 -1.3193127E-01
      71.800 -1.4260440E-01 -1.3710088E-01 -1.4095467E-01 -1.3551481E-01
      72.000 -1.4614659E-01 -1.4054448E-01 -1.4442063E-01 -1.3888468E-01
      72.200 -1.4945541E-01 -1.4376511E-01 -1.4765894E-01 -1.4203704E-01
      72.400 -1.5252197E-01 -1.4675401E-01 -1.5066635E-01 -1.4496857E-01
      72.600 -1.5533931E-01 -1.4950428E-01 -1.5344037E-01 -1.4767667E-01
      72.800 -1.5790309E-01 -1.5201152E-01 -1.5597922E-01 -1.5015942E-01
      73.000 -1.6021204E-01 -1.5427429E-01 -1.5828198E-01 -1.5241576E-01
      73.200 -1.6226786E-01 -1.5629404E-01 -1.6034866E-01 -1.5444550E-01
      73.400 -1.6407479E-01 -1.5807465E-01 -1.6218023E-01 -1.5624938E-01
      73.600 -1.6563897E-01 -1.5962183E-01 -1.6377874E-01 -1.5782917E-01
      73.800 -1.6696752E-01 -1.6094227E-01 -1.6514723E-01 -1.5918766E-01
      74.000 -1.6806789E-01 -1.6204295E-01 -1.6628980E-01 -1.6032860E-01
      74.200 -1.6894719E-01 -1.6293058E-01 -1.6721139E-01 -1.6125659E-01
      74.400 -1.6961204E-01 -1.6361137E-01 -1.6791772E-01 -1.6197699E-01
      74.600 -1.7006849E-01 -1.6409100E-01 -1.6841500E-01 -1.6249563E-01
      74.800 -1.7032226E-01 -1.6437486E-01 -1.6870974E-01 -1.6281864E-01
      75.000 -1.7037917E-01 -1.6446840E-01 -1.6880846E-01 -1.6295218E-01
      75.200 -1.7024537E-01 -1.6437744E-01 -1.6871750E-01 -1.6290224E-01
      75.400 -1.6992753E-01 -1.6410831E-01 -1.6844280E-01 -1.6267442E-01
      75.600 -1.6943280E-01 -1.6366776E-01 -1.6798984E-01 -1.6227390E-01
      75.800 -1.6876842E-01 -1.6306270E-01 -1.6736355E-01 -1.6170533E-01
      76.000 -1.6794123E-01 -1.6229963E-01 -1.6656840E-01 -1.6097292E-01
      76.200 -1.6695714E-01 -1.6138415E-01 -1.6560851E-01 -1.6008054E-01
      76.400 -1.6582052E-01 -1.6032042E-01 -1.6448782E-01 -1.5903192E-01
      76.600 -1.6453409E-01 -1.5911095E-01 -1.6321032E-01 -1.5783081E-01
      76.800 -1.6309887E-01 -1.5775666E-01 -1.6178018E-01 -1.5648117E-01
      77.000 -1.6151483E-01 -1.5625743E-01 -1.6020200E-01 -1.5498734E-01
      77.200 -1.5978158E-01 -1.5461282E-01 -1.5848079E-01 -1.5335412E-01
      77.400 -1.5789950E-01 -1.5282311E-01 -1.5662208E-01 -1.5158676E-01
      77.600 -1.5587079E-01 -1.5089035E-01 -1.5463181E-01 -1.4969095E-01
      77.800 -1.5370025E-01 -1.4881912E-01 -1.5251618E-01 -1.4767265E-01
      78.000 -1.5139577E-01 -1.4661698E-01 -1.5028155E-01 -1.4553794E-01
      78.200 -1.4896808E-01 -1.4429430E-01 -1.4793411E-01 -1.4329276E-01
      78.400 -1.4643017E-01 -1.4186356E-01 -1.4547979E-01 -1.4094282E-01
      78.600 -1.4379587E-01 -1.3933816E-01 -1.4292401E-01 -1.3849333E-01
      78.800 -1.4107843E-01 -1.3673089E-01 -1.4027165E-01 -1.3594897E-01
      79.000 -1.3828889E-01 -1.3405243E-01 -1.3752699E-01 -1.3331387E-01
      79.200 -1.3543470E-01 -1.3130997E-01 -1.3469374E-01 -1.3059157E-01
      79.400 -1.3251898E-01 -1.2850653E-01 -1.3177521E-01 -1.2778528E-01
      79.600 -1.2954038E-01 -1.2564078E-01 -1.2877438E-01 -1.2489785E-01
      79.800 -1.2649381E-01 -1.2270779E-01 -1.2569413E-01 -1.2193204E-01
      80.000 -1.2337193E-01 -1.1970041E-01 -1.2253740E-01 -1.1889071E-01
      80.200 -1.2016692E-01 -1.1661103E-01 -1.1930725E-01 -1.1577680E-01
      80.400 -1.1687263E-01 -1.1343367E-01 -1.1600701E-01 -1.1259352E-01
      80.600 -1.1348633E-01 -1.1016566E-01 -1.1264014E-01 -1.0934423E-01
      80.800 -1.1001006E-01 -1.0680894E-01 -1.0921028E-01 -1.0603243E-01
      81.000 -1.0645089E-01 -1.0337037E-01 -1.0572097E-01 -1.0266158E-01
      81.200 -1.0282048E-01 -9.9861260E-02 -1.0217556E-01 -9.9234901E-02
      81.400 -9.9133626E-02 -9.6295963E-02 -9.8577042E-02 -9.5755311E-02
      81.600 -9.5406002E-02 -9.2689711E-02 -9.4927782E-02 -9.2225107E-02
      81.800 -9.1651857E-02 -8.9056353E-02 -9.1229562E-02 -8.8646017E-02
      82.000 -8.7881515E-02 -8.5405934E-02 -8.7483390E-02 -8.5019024E-02
      82.200 -8.4099732E-02 -8.1743094E-02 -8.3689702E-02 -8.1344554E-02
      82.400 -8.0304672E-02 -7.8066067E-02 -7.9848363E-02 -7.7622479E-02
      82.600 -7.6488171E-02 -7.4366935E-02 -7.5958922E-02 -7.3852364E-02
      82.800 -7.2637111E-02 -7.0632956E-02 -7.2020929E-02 -7.0033775E-02
      83.000 -6.8735528E-02 -6.6848612E-02 -6.8034078E-02 -6.6166417E-02
      83.200 -6.4767565E-02 -6.2998483E-02 -6.3998633E-02 -6.2250554E-02
      83.400 -6.0720216E-02 -5.9069915E-02 -5.9915520E-02 -5.8287090E-02
      83.600 -5.6585995E-02 -5.5055616E-02 -5.5786671E-02 -5.4277910E-02
      83.800 -5.2364475E-02 -5.0955160E-02 -5.1615006E-02 -5.0225862E-02
      84.000 -4.8062922E-02 -4.6775610E-02 -4.7404534E-02 -4.6134856E-02
      84.200 -4.3695714E-02 -4.2530955E-02 -4.3160390E-02 -4.2009900E-02
      84.400 -3.9282468E-02 -3.8240292E-02 -3.8888590E-02 -3.7856863E-02
      84.600 -3.4845690E-02 -3.3925541E-02 -3.4596054E-02 -3.3682497E-02
      84.800 -3.0407747E-02 -2.9608499E-02 -3.0290252E-02 -2.9494092E-02
      85.000 -2.5988348E-02 -2.5308383E-02 -2.5979169E-02 -2.5299444E-02
      85.200 -2.1602317E-02 -2.1039664E-02 -2.1670947E-02 -2.1106507E-02
      85.400 -1.7258558E-02 -1.6811052E-02 -1.7373750E-02 -1.6923257E-02
      85.600 -1.2960151E-02 -1.2625585E-02 -1.3095637E-02 -1.2757573E-02
      85.800 -8.7052975E-03 -8.4815521E-03 -8.8442534E-03 -8.6169365E-03
      86.000 -4.4894292E-03 -4.3745389E-03 -4.6268704E-03 -4.5084628E-03
      86.200 -3.0738773E-04 -2.9955482E-04 -4.5011356E-04 -4.3864369E-04
      86.400  3.8441033E-03  3.7465597E-03  3.6799255E-03  3.5865479E-03
      86.600  7.9647903E-03  7.7635254E-03  7.7578491E-03  7.5618135E-03
      86.800  1.2049885E-02  1.1746643E-02  1.1778853E-02  1.1482432E-02
      87.000  1.6090090E-02  1.5686815E-02  1.5738576E-02  1.5344111E-02
      87.200  2.0072814E-02  1.9571731E-02  1.9633095E-02  1.9142988E-02
      87.400  2.3983833E-02  2.3387480E-02  2.3458574E-02  2.2875282E-02
      87.600  2.7809600E-02  2.7120813E-02  2.7211171E-02  2.6537206E-02
      87.800  3.1539234E-02  3.0761071E-02  3.0886729E-02  3.0124665E-02
      88.000  3.5165934E-02  3.4301575E-02  3.4480483E-02  3.3632972E-02
      88.200  3.8687644E-02  3.7740272E-02  3.7986983E-02  3.7056768E-02
      88.400  4.2106361E-02  4.1079065E-02  4.1399810E-02  4.0389752E-02
      88.600  4.5426701E-02  4.4322412E-02  4.4711679E-02  4.3624772E-02
      88.800  4.8653429E-02  4.7474921E-02  4.7914373E-02  4.6753767E-02
      89.000  5.1788964E-02  5.0538914E-02  5.0999059E-02  4.9768075E-02
      89.200  5.4830950E-02  5.3512053E-02  5.3956558E-02  5.2658694E-02
      89.400  5.7770617E-02  5.6385741E-02  5.6777721E-02  5.5416647E-02
      89.600  6.0592469E-02  5.9144814E-02  5.9454021E-02  5.8033565E-02
      89.800  6.3275137E-02  6.1768369E-02  6.1977945E-02  6.0502067E-02
      90.000  6.5793788E-02  6.4232119E-02  6.4343578E-02  6.2816331E-02
      90.200  6.8123339E-02  6.6511526E-02  6.6546891E-02  6.4972377E-02
      90.400  7.0242358E-02  6.8585609E-02  6.8586089E-02  6.6968405E-02
      90.600  7.2136672E-02  7.0440474E-02  7.0461657E-02  6.8804845E-02
      90.800  7.3802169E-02  7.2072048E-02  7.2176256E-02  7.0484251E-02
      91.000  7.5246306E-02  7.3487558E-02  7.3734512E-02  7.2011100E-02
      91.200  7.6487772E-02  7.4705207E-02  7.5142540E-02  7.3391326E-02
      91.400  7.7554498E-02  7.5752229E-02  7.6407471E-02  7.4631858E-02
      91.600  7.8480043E-02  7.6661368E-02  7.7536828E-02  7.5740011E-02
      91.800  7.9299074E-02  7.7466459E-02  7.8538005E-02  7.6722979E-02
      92.000  8.0042518E-02  7.8197693E-02  7.9417757E-02  7.7587331E-02
      92.200  8.0733235E-02  7.8877388E-02  8.0181823E-02  7.8338651E-02
      92.400  8.1382963E-02  7.9517001E-02  8.0834758E-02  7.8981365E-02
      92.600  8.1990978E-02  8.0115816E-02  8.1379875E-02  7.9518689E-02
      92.800  8.2544820E-02  8.0661648E-02  8.1819419E-02  7.9952796E-02
      93.000  8.3022889E-02  8.1133378E-02  8.2154837E-02  8.0285082E-02
      93.200  8.3398583E-02  8.1504995E-02  8.2387182E-02  8.0516558E-02
      93.400  8.3645236E-02  8.1750419E-02  8.2517544E-02  8.0648273E-02
      93.600  8.3741071E-02  8.1848346E-02  8.2547480E-02  8.0681732E-02
      93.800  8.3673351E-02  8.1786303E-02  8.2479376E-02  8.0619255E-02
      93.999  8.3441020E-02  8.1563235E-02  8.2316716E-02  8.0464233E-02
      94.199  8.3055414E-02  8.1190201E-02  8.2064212E-02  8.0221259E-02
      94.399  8.2538966E-02  8.0689112E-02  8.1727811E-02  7.9896137E-02
      94.599  8.1922108E-02  8.0089705E-02  8.1314572E-02  7.9495758E-02
      94.799  8.1238963E-02  7.9425331E-02  8.0832447E-02  7.9027891E-02
      94.999  8.0522576E-02  7.8728294E-02  8.0290019E-02  7.8500919E-02
      95.199  7.9800469E-02  7.8025502E-02  7.9696179E-02  7.7923532E-02
      95.399  7.9091354E-02  7.7335256E-02  7.9059863E-02  7.7304464E-02
      95.599  7.8403464E-02  7.6665610E-02  7.8389795E-02  7.6652244E-02
      95.799  7.7734818E-02  7.6014634E-02  7.7694306E-02  7.5975018E-02
      95.999  7.7075314E-02  7.5372452E-02  7.6981230E-02  7.5280447E-02
      96.199  7.6410167E-02  7.4724614E-02  7.6257820E-02  7.4575627E-02
      96.399  7.5724149E-02  7.4056226E-02  7.5530754E-02  7.3867090E-02
      96.599  7.5005706E-02  7.3355989E-02  7.4806104E-02  7.3160778E-02
      96.799  7.4250308E-02  7.2619476E-02  7.4089364E-02  7.2462067E-02
      96.999  7.3462310E-02  7.1850944E-02  7.3385395E-02  7.1775717E-02
      97.199  7.2655051E-02  7.1063442E-02  7.2698386E-02  7.1105828E-02
      97.399  7.1849151E-02  7.0277140E-02  7.2031777E-02  7.0455769E-02
      97.599  7.1069269E-02  6.9516161E-02  7.1388131E-02  6.9828055E-02
      97.799  7.0340001E-02  6.8804570E-02  7.0769058E-02  6.9224262E-02
      97.999  6.9681557E-02  6.8162143E-02  7.0175096E-02  6.8644921E-02
      98.199  6.9106118E-02  6.7600805E-02  6.9605693E-02  6.8089498E-02
      98.399  6.8615428E-02  6.7122268E-02  6.9059198E-02  6.7556381E-02
      98.599  6.8200156E-02  6.6717413E-02  6.8532947E-02  6.7042969E-02
      98.799  6.7841119E-02  6.6367481E-02  6.8023423E-02  6.6545825E-02
      98.999  6.7512142E-02  6.6046868E-02  6.7526438E-02  6.6060853E-02
      99.199  6.7184111E-02  6.5727095E-02  6.7037390E-02  6.5583556E-02
      99.399  6.6829449E-02  6.5381186E-02  6.6551496E-02  6.5109256E-02
      99.599  6.6426295E-02  6.4987752E-02  6.6064031E-02  6.4633333E-02
      99.799  6.5961589E-02  6.4534017E-02  6.5570496E-02  6.4151387E-02
      99.999  6.5432589E-02  6.4017296E-02  6.5066734E-02  6.3659354E-02
     100.199  6.4846525E-02  6.3444664E-02  6.4548957E-02  6.3153529E-02
     100.399  6.4218557E-02  6.2830953E-02  6.4013751E-02  6.2630572E-02
     100.599  6.3568209E-02  6.2195267E-02  6.3457895E-02  6.2087336E-02
     100.799  6.2915196E-02  6.1556896E-02  6.2878263E-02  6.1520761E-02
     100.999  6.2275203E-02  6.0931190E-02  6.2271652E-02  6.0927716E-02
     101.199  6.1656439E-02  6.0326184E-02  6.1634650E-02  6.0304865E-02
     101.399  6.1057523E-02  5.9740529E-02  6.0963511E-02  5.9648544E-02
     101.599  6.0467142E-02  5.9163157E-02  6.0254140E-02  5.8954750E-02
     101.799  5.9865421E-02  5.8574627E-02  5.9502097E-02  5.8219136E-02
     101.999  5.9226852E-02  5.7949980E-02  5.8702714E-02  5.7437142E-02
     102.199  5.8524147E-02  5.7262520E-02  5.7851234E-02  5.6604113E-02
     102.399  5.7732392E-02  5.6487872E-02  5.6942998E-02  5.5715495E-02
     102.599  5.6832753E-02  5.5607610E-02  5.5973667E-02  5.4767044E-02
     102.799  5.5815037E-02  5.4611764E-02  5.4939369E-02  5.3754974E-02
     102.999  5.4678787E-02  5.3499891E-02  5.3836881E-02  5.2676136E-02
     103.199  5.3432600E-02  5.2280406E-02  5.2663684E-02  5.1528071E-02
     103.399  5.2092003E-02  5.0968507E-02  5.1418039E-02  5.0309079E-02
     103.599  5.0676120E-02  4.9582910E-02  5.0098921E-02  4.9018163E-02
     103.799  4.9203899E-02  4.8142160E-02  4.8705970E-02  4.7654975E-02
     103.999  4.7690545E-02  4.6661138E-02  4.7239415E-02  4.6219746E-02
     104.199  4.6144719E-02  4.5148325E-02  4.5699929E-02  4.4713139E-02
     104.399  4.4567180E-02  4.3604466E-02  4.4088600E-02  4.3136225E-02
     104.599  4.2950860E-02  4.2022655E-02  4.2406816E-02  4.1490368E-02
     104.799  4.1282587E-02  4.0390008E-02  4.0656313E-02  3.9777275E-02
     104.999  3.9545867E-02  3.8690394E-02  3.8839151E-02  3.7998966E-02
     105.199  3.7724395E-02  3.6907869E-02  3.6957790E-02  3.6157856E-02
     105.399  3.5805587E-02  3.5030128E-02  3.5015206E-02  3.4256864E-02
     105.599  3.3783383E-02  3.3051253E-02  3.3014900E-02  3.2299424E-02
     105.799  3.1660056E-02  3.0973477E-02  3.0961043E-02  3.0289622E-02
     105.999  2.9446421E-02  2.8807390E-02  2.8858414E-02  2.8232143E-02
     106.199  2.7160739E-02  2.6570866E-02  2.6712462E-02  2.6132324E-02
     106.399  2.4826219E-02  2.4286620E-02  2.4529148E-02  2.3996005E-02
     106.599  2.2467837E-02  2.1979092E-02  2.2314843E-02  2.1829426E-02
     106.799  2.0108946E-02  1.9671135E-02  2.0076185E-02  1.9639087E-02
     106.999  1.7768172E-02  1.7380975E-02  1.7819797E-02  1.7431474E-02
     107.199  1.5457395E-02  1.5120236E-02  1.5552163E-02  1.5212937E-02
     107.399  1.3180803E-02  1.2893021E-02  1.3279350E-02  1.2989416E-02
     107.599  1.0935499E-02  1.0696497E-02  1.1006928E-02  1.0766366E-02
     107.799  8.7131432E-03  8.5225130E-03  8.7397881E-03  8.5485749E-03
     107.999  6.5025757E-03  6.3601551E-03  6.4821172E-03  6.3401447E-03
     108.199  4.2927729E-03  4.1986467E-03  4.2374422E-03  4.1445292E-03
     108.399  2.0754953E-03  2.0299341E-03  2.0086133E-03  1.9645203E-03
     108.599 -1.5260713E-04 -1.4925313E-04 -2.0199887E-04 -1.9755933E-04
     108.799 -2.3891086E-03 -2.3365366E-03 -2.3924431E-03 -2.3397976E-03
     108.999 -4.6260057E-03 -4.5240832E-03 -4.5610013E-03 -4.4605109E-03
     109.199 -6.8510186E-03 -6.6998790E-03 -6.7060061E-03 -6.5580655E-03
     109.399 -9.0498102E-03 -8.8498994E-03 -8.8257821E-03 -8.6308200E-03
     109.599 -1.1208399E-02 -1.0960470E-02 -1.0918452E-02 -1.0676936E-02
     109.799 -1.3315607E-02 -1.3020658E-02 -1.2981947E-02 -1.2694389E-02
     109.999 -1.5364722E-02 -1.5023901E-02 -1.5013883E-02 -1.4680845E-02
     110.199 -1.7354383E-02 -1.6968869E-02 -1.7011631E-02 -1.6633731E-02
     110.399 -1.9288256E-02 -1.8859147E-02 -1.8972308E-02 -1.8550228E-02
     110.599 -2.1173698E-02 -2.0701932E-02 -2.0892800E-02 -2.0427292E-02
     110.799 -2.3019761E-02 -2.2506071E-02 -2.2769900E-02 -2.2261786E-02
     110.999 -2.4834704E-02 -2.4279641E-02 -2.4600310E-02 -2.4050486E-02
     111.199 -2.6623809E-02 -2.6027805E-02 -2.6380799E-02 -2.5790235E-02
     111.399 -2.8387627E-02 -2.7751100E-02 -2.8108216E-02 -2.7477954E-02
     111.599 -3.0121300E-02 -2.9444776E-02 -2.9779633E-02 -2.9110784E-02
     111.799 -3.1814872E-02 -3.1099101E-02 -3.1392384E-02 -3.0686119E-02
     111.999 -3.3454632E-02 -3.2700675E-02 -3.2944099E-02 -3.2201647E-02
     112.199 -3.5025326E-02 -3.4234590E-02 -3.4432803E-02 -3.3655444E-02
     112.399 -3.6512617E-02 -3.5686839E-02 -3.5856881E-02 -3.5045933E-02
     112.599 -3.7905568E-02 -3.7046738E-02 -3.7215136E-02 -3.6371950E-02
     112.799 -3.9198446E-02 -3.8308696E-02 -3.8506729E-02 -3.7632680E-02
     112.999 -4.0391711E-02 -3.9473170E-02 -3.9731188E-02 -3.8827668E-02
     113.199 -4.1491832E-02 -4.0546493E-02 -4.0888351E-02 -3.9956762E-02
     113.399 -4.2510023E-02 -4.1539632E-02 -4.1978288E-02 -4.1020035E-02
     113.599 -4.3460188E-02 -4.2466182E-02 -4.3001284E-02 -4.2017775E-02
     113.799 -4.4356311E-02 -4.3339815E-02 -4.3957739E-02 -4.2950377E-02
     113.999 -4.5209939E-02 -4.4171817E-02 -4.4848152E-02 -4.3818338E-02
     114.199 -4.6028072E-02 -4.4969032E-02 -4.5673046E-02 -4.4622174E-02
     114.399 -4.6811984E-02 -4.5732707E-02 -4.6432974E-02 -4.5362435E-02
     114.599 -4.7557092E-02 -4.6458369E-02 -4.7128492E-02 -4.6039671E-02
     114.799 -4.8253935E-02 -4.7136781E-02 -4.7760161E-02 -4.6654438E-02
     114.999 -4.8890108E-02 -4.7755830E-02 -4.8328582E-02 -4.7207331E-02
     115.199 -4.9452701E-02 -4.8302914E-02 -4.8834402E-02 -4.7698990E-02
     115.399 -4.9930889E-02 -4.8767472E-02 -4.9278352E-02 -4.8130139E-02
     115.599 -5.0318094E-02 -4.9143090E-02 -4.9661257E-02 -4.8501591E-02
     115.799 -5.0613391E-02 -4.9428879E-02 -4.9984050E-02 -4.8814266E-02
     115.999 -5.0821843E-02 -4.9629795E-02 -5.0247767E-02 -4.9069184E-02
     116.199 -5.0953727E-02 -4.9755889E-02 -5.0453519E-02 -4.9267440E-02
     116.399 -5.1022804E-02 -4.9820609E-02 -5.0602465E-02 -4.9410174E-02
     116.599 -5.1043936E-02 -4.9838476E-02 -5.0695762E-02 -4.9498525E-02
     116.799 -5.1030505E-02 -4.9822563E-02 -5.0734520E-02 -4.9533584E-02
     116.999 -5.0992116E-02 -4.9782254E-02 -5.0719746E-02 -4.9516346E-02
     117.199 -5.0933002E-02 -4.9721684E-02 -5.0652309E-02 -4.9447666E-02
     117.399 -5.0851412E-02 -4.9639148E-02 -5.0532905E-02 -4.9328234E-02
     117.599 -5.0740116E-02 -4.9527594E-02 -5.0362046E-02 -4.9158558E-02
     117.799 -5.0587885E-02 -4.9376066E-02 -5.0140060E-02 -4.8938969E-02
     117.999 -5.0381705E-02 -4.9171871E-02 -4.9867116E-02 -4.8669639E-02
     118.199 -5.0109262E-02 -4.8903000E-02 -4.9543251E-02 -4.8350615E-02
     118.399 -4.9761265E-02 -4.8560402E-02 -4.9168418E-02 -4.7981861E-02
     118.599 -4.9333178E-02 -4.8139660E-02 -4.8742545E-02 -4.7563317E-02
     118.799 -4.8825997E-02 -4.7641766E-02 -4.8265580E-02 -4.7094941E-02
     118.999 -4.8246022E-02 -4.7072880E-02 -4.7737561E-02 -4.6576782E-02
     119.199 -4.7603587E-02 -4.6443098E-02 -4.7158652E-02 -4.6009010E-02
     119.399 -4.6911098E-02 -4.5764538E-02 -4.6529216E-02 -4.5391989E-02
     119.599 -4.6180679E-02 -4.5049036E-02 -4.5849831E-02 -4.4726296E-02
     119.799 -4.5421956E-02 -4.4305991E-02 -4.5121339E-02 -4.4012760E-02
     119.999 -4.4640375E-02 -4.3540722E-02 -4.4344878E-02 -4.3252504E-02
     120.199 -4.3836358E-02 -4.2753645E-02 -4.3521870E-02 -4.2446925E-02
     120.399 -4.3005528E-02 -4.1940498E-02 -4.2654049E-02 -4.1597724E-02
     120.599 -4.2139867E-02 -4.1093471E-02 -4.1743412E-02 -4.0706860E-02
     120.799 -4.1229692E-02 -4.0203127E-02 -4.0792215E-02 -3.9776544E-02
     120.999 -4.0265935E-02 -3.9260639E-02 -3.9802893E-02 -3.8809158E-02
     121.199 -3.9242406E-02 -3.8259982E-02 -3.8777998E-02 -3.7807201E-02
     121.399 -3.8157520E-02 -3.7199625E-02 -3.7720136E-02 -3.6773221E-02
     121.599 -3.7015119E-02 -3.6083330E-02 -3.6631840E-02 -3.5709699E-02
     121.799 -3.5824317E-02 -3.4919992E-02 -3.5515536E-02 -3.4619006E-02
     121.999 -3.4598218E-02 -3.3722398E-02 -3.4373420E-02 -3.3503291E-02
     122.199 -3.3351920E-02 -3.2505271E-02 -3.3207462E-02 -3.2364480E-02
     122.399 -3.2099972E-02 -3.1282798E-02 -3.2019346E-02 -3.1204224E-02
     122.599 -3.0853936E-02 -3.0066247E-02 -3.0810509E-02 -3.0023929E-02
     122.799 -2.9620435E-02 -2.8862075E-02 -2.9582220E-02 -2.8824838E-02
     122.999 -2.8400036E-02 -2.7670831E-02 -2.8335625E-02 -2.7608074E-02
     123.199 -2.7187332E-02 -2.6487248E-02 -2.7071918E-02 -2.6374806E-02
     123.399 -2.5972068E-02 -2.5301337E-02 -2.5792419E-02 -2.5126327E-02
     123.599 -2.4741309E-02 -2.4100499E-02 -2.4498752E-02 -2.3864224E-02
     123.799 -2.3482095E-02 -2.2872118E-02 -2.3192908E-02 -2.2590442E-02
     123.999 -2.2184251E-02 -2.1606291E-02 -2.1877338E-02 -2.1307373E-02
     124.199 -2.0842780E-02 -2.0298163E-02 -2.0555006E-02 -2.0017909E-02
     124.399 -1.9459334E-02 -1.8949356E-02 -1.9229324E-02 -1.8725375E-02
     124.599 -1.8042637E-02 -1.7568377E-02 -1.7904144E-02 -1.7433525E-02
     124.799 -1.6607560E-02 -1.6169715E-02 -1.6583604E-02 -1.6146391E-02
     124.999 -1.5173215E-02 -1.4771983E-02 -1.5272055E-02 -1.4868209E-02
     125.199 -1.3760179E-02 -1.3395214E-02 -1.3973880E-02 -1.3603247E-02
     125.399 -1.2387521E-02 -1.2057968E-02 -1.2693398E-02 -1.2355707E-02
     125.599 -1.1070089E-02 -1.0774688E-02 -1.1434775E-02 -1.1129643E-02
     125.799 -9.8164741E-03 -9.5537253E-03 -1.0201924E-02 -9.9288580E-03
     125.999 -8.6282006E-03 -8.3965493E-03 -8.9985267E-03 -8.7569328E-03
     126.199 -7.5000880E-03 -7.2981050E-03 -7.8280075E-03 -7.6171934E-03
     126.399 -6.4218848E-03 -6.2484046E-03 -6.6935907E-03 -6.5127707E-03
     126.599 -5.3808106E-03 -5.2350035E-03 -5.5983716E-03 -5.4466691E-03
     126.799 -4.3645017E-03 -4.2458664E-03 -4.5453274E-03 -4.4217770E-03
     126.999 -3.3639437E-03 -3.2722202E-03 -3.5373921E-03 -3.4409393E-03
     127.199 -2.3756953E-03 -2.3107153E-03 -2.5774129E-03 -2.5069155E-03
     127.399 -1.4031421E-03 -1.3646429E-03 -1.6681522E-03 -1.6223816E-03
     127.599 -4.5638784E-04 -4.4382608E-04 -8.1217865E-04 -7.8982400E-04
     127.799  4.4909780E-04  4.3669763E-04 -1.1782336E-05 -1.1457011E-05
     127.999  1.2948944E-03  1.2590274E-03  7.3112563E-04  7.1087434E-04
