 # k       S(k)       S(k)_form^2       S(k)_Lorch          S(k)_Lorch_form^2
      63.800  1.3657131E-01  1.2915679E-01  1.3521858E-01  1.2787749E-01
      64.000  1.2939723E-01  1.2241745E-01  1.2798710E-01  1.2108338E-01
      64.200  1.2208252E-01  1.1553985E-01  1.2068691E-01  1.1421904E-01
      64.400  1.1462757E-01  1.0852424E-01  1.1332612E-01  1.0729208E-01
      64.600  1.0704699E-01  1.0138431E-01  1.0591176E-01  1.0030914E-01
      64.800  9.9368291E-02  9.4146056E-02  9.8450351E-02  9.3276358E-02
      65.000  9.1627724E-02  8.6843736E-02  9.0947868E-02  8.6199377E-02
      65.200  8.3864859E-02  7.9514840E-02  8.3410065E-02  7.9083637E-02
      65.400  7.6116670E-02  7.2194445E-02  7.5842820E-02  7.1934706E-02
      65.600  6.8411769E-02  6.4909744E-02  6.8252047E-02  6.4758199E-02
      65.800  6.0766755E-02  5.7676569E-02  6.0644143E-02  5.7560193E-02
      66.000  5.3184190E-02  5.0497448E-02  5.3025777E-02  5.0347038E-02
      66.200  4.5653719E-02  4.3362644E-02  4.5404250E-02  4.3125694E-02
      66.400  3.8154992E-02  3.6252906E-02  3.7787240E-02  3.5903488E-02
      66.600  3.0662753E-02  2.9144301E-02  3.0182897E-02  2.8688209E-02
      66.800  2.3152843E-02  2.2013902E-02  2.2599909E-02  2.1488168E-02
      67.000  1.5607684E-02  1.4845009E-02  1.5047176E-02  1.4311891E-02
      67.200  8.0211654E-03  7.6318167E-03  7.5340396E-03  7.1683360E-03
      67.400  4.0098402E-04  3.8164983E-04  6.9904772E-05  6.6534183E-05
      67.600 -7.2308348E-03 -6.8845108E-03 -7.3355321E-03 -6.9841935E-03
      67.800 -1.4840428E-02 -1.4134381E-02 -1.4672616E-02 -1.3974553E-02
      68.000 -2.2386256E-02 -2.1328318E-02 -2.1931685E-02 -2.0895230E-02
      68.200 -2.9824563E-02 -2.8424517E-02 -2.9103019E-02 -2.7736844E-02
      68.400 -3.7115552E-02 -3.5384888E-02 -3.6177146E-02 -3.4490239E-02
      68.600 -4.4228293E-02 -4.2179751E-02 -4.3144607E-02 -4.1146258E-02
      68.800 -5.1144652E-02 -4.8791595E-02 -4.9996277E-02 -4.7696055E-02
      69.000 -5.7860438E-02 -5.5216195E-02 -5.6723133E-02 -5.4130866E-02
      69.200 -6.4384663E-02 -6.1461927E-02 -6.3316521E-02 -6.0442273E-02
      69.400 -7.0736236E-02 -6.7546629E-02 -6.9768086E-02 -6.6622134E-02
      69.600 -7.6939026E-02 -7.3492901E-02 -7.6069695E-02 -7.2662507E-02
      69.800 -8.3016463E-02 -7.9322956E-02 -8.2213672E-02 -7.8555881E-02
      70.000 -8.8985880E-02 -8.5053206E-02 -8.8192551E-02 -8.4294938E-02
      70.200 -9.4854460E-02 -9.0690386E-02 -9.3999283E-02 -8.9872751E-02
      70.400 -1.0061676E-01 -9.6229163E-02 -9.9627125E-02 -9.5282678E-02
      70.600 -1.0625454E-01 -1.0165194E-01 -1.0506954E-01 -1.0051827E-01
      70.800 -1.1173905E-01 -1.0693108E-01 -1.1032037E-01 -1.0557344E-01
      71.000 -1.1703494E-01 -1.1203254E-01 -1.1537361E-01 -1.1044222E-01
      71.200 -1.2210555E-01 -1.1692105E-01 -1.2022359E-01 -1.1511900E-01
      71.400 -1.2691815E-01 -1.2156502E-01 -1.2486481E-01 -1.1959829E-01
      71.600 -1.3144880E-01 -1.2594127E-01 -1.2929214E-01 -1.2387496E-01
      71.800 -1.3568546E-01 -1.3003796E-01 -1.3350077E-01 -1.2794421E-01
      72.000 -1.3962898E-01 -1.3385568E-01 -1.3748627E-01 -1.3180156E-01
      72.200 -1.4329223E-01 -1.3740646E-01 -1.4124482E-01 -1.3544315E-01
      72.400 -1.4669682E-01 -1.4071079E-01 -1.4477314E-01 -1.3886561E-01
      72.600 -1.4986874E-01 -1.4379338E-01 -1.4806880E-01 -1.4206640E-01
      72.800 -1.5283319E-01 -1.4667818E-01 -1.5113019E-01 -1.4504377E-01
      73.000 -1.5560990E-01 -1.4938397E-01 -1.5395672E-01 -1.4779693E-01
      73.200 -1.5820958E-01 -1.5192085E-01 -1.5654882E-01 -1.5032611E-01
      73.400 -1.6063206E-01 -1.5428851E-01 -1.5890800E-01 -1.5263253E-01
      73.600 -1.6286680E-01 -1.5647666E-01 -1.6103686E-01 -1.5471852E-01
      73.800 -1.6489521E-01 -1.5846727E-01 -1.6293896E-01 -1.5658728E-01
      74.000 -1.6669467E-01 -1.6023844E-01 -1.6461879E-01 -1.5824295E-01
      74.200 -1.6824339E-01 -1.6176902E-01 -1.6608151E-01 -1.5969032E-01
      74.400 -1.6952526E-01 -1.6304331E-01 -1.6733285E-01 -1.6093474E-01
      74.600 -1.7053372E-01 -1.6405482E-01 -1.6837890E-01 -1.6198187E-01
      74.800 -1.7127409E-01 -1.6480843E-01 -1.6922584E-01 -1.6283751E-01
      75.000 -1.7176374E-01 -1.6532069E-01 -1.6987982E-01 -1.6350743E-01
      75.200 -1.7203020E-01 -1.6561789E-01 -1.7034676E-01 -1.6399720E-01
      75.400 -1.7210734E-01 -1.6573251E-01 -1.7063231E-01 -1.6431211E-01
      75.600 -1.7203053E-01 -1.6569846E-01 -1.7074170E-01 -1.6445707E-01
      75.800 -1.7183126E-01 -1.6554600E-01 -1.7067981E-01 -1.6443666E-01
      76.000 -1.7153260E-01 -1.6529725E-01 -1.7045118E-01 -1.6425514E-01
      76.200 -1.7114587E-01 -1.6496308E-01 -1.7006007E-01 -1.6391650E-01
      76.400 -1.7066941E-01 -1.6454182E-01 -1.6951058E-01 -1.6342459E-01
      76.600 -1.7008965E-01 -1.6402033E-01 -1.6880675E-01 -1.6278320E-01
      76.800 -1.6938406E-01 -1.6337682E-01 -1.6795260E-01 -1.6199613E-01
      77.000 -1.6852591E-01 -1.6258542E-01 -1.6695228E-01 -1.6106725E-01
      77.200 -1.6748956E-01 -1.6162130E-01 -1.6580998E-01 -1.6000056E-01
      77.400 -1.6625571E-01 -1.6046571E-01 -1.6453001E-01 -1.5880012E-01
      77.600 -1.6481552E-01 -1.5911003E-01 -1.6311671E-01 -1.5747004E-01
      77.800 -1.6317290E-01 -1.5755791E-01 -1.6157433E-01 -1.5601435E-01
      78.000 -1.6134463E-01 -1.5582543E-01 -1.5990700E-01 -1.5443698E-01
      78.200 -1.5935809E-01 -1.5393894E-01 -1.5811855E-01 -1.5274155E-01
      78.400 -1.5724724E-01 -1.5193118E-01 -1.5621247E-01 -1.5093139E-01
      78.600 -1.5504728E-01 -1.4983610E-01 -1.5419181E-01 -1.4900939E-01
      78.800 -1.5278906E-01 -1.4768350E-01 -1.5205918E-01 -1.4697801E-01
      79.000 -1.5049424E-01 -1.4549429E-01 -1.4981678E-01 -1.4483933E-01
      79.200 -1.4817179E-01 -1.4327713E-01 -1.4746640E-01 -1.4259504E-01
      79.400 -1.4581681E-01 -1.4102730E-01 -1.4500960E-01 -1.4024660E-01
      79.600 -1.4341160E-01 -1.3872767E-01 -1.4244776E-01 -1.3779530E-01
      79.800 -1.4092894E-01 -1.3635189E-01 -1.3978222E-01 -1.3524242E-01
      80.000 -1.3833709E-01 -1.3386922E-01 -1.3701448E-01 -1.3258933E-01
      80.200 -1.3560542E-01 -1.3124999E-01 -1.3414613E-01 -1.2983757E-01
      80.400 -1.3271012E-01 -1.2847108E-01 -1.3117907E-01 -1.2698893E-01
      80.600 -1.2963850E-01 -1.2552013E-01 -1.2811536E-01 -1.2404538E-01
      80.800 -1.2639164E-01 -1.2239814E-01 -1.2495731E-01 -1.2100913E-01
      81.000 -1.2298457E-01 -1.1911957E-01 -1.2170731E-01 -1.1788246E-01
      81.200 -1.1944402E-01 -1.1571029E-01 -1.1836774E-01 -1.1466765E-01
      81.400 -1.1580439E-01 -1.1220357E-01 -1.1494089E-01 -1.1136691E-01
      81.600 -1.1210200E-01 -1.0863457E-01 -1.1142877E-01 -1.0798216E-01
      81.800 -1.0836936E-01 -1.0503482E-01 -1.0783311E-01 -1.0451507E-01
      82.000 -1.0462975E-01 -1.0142687E-01 -1.0415524E-01 -1.0096690E-01
      82.200 -1.0089351E-01 -9.7820806E-02 -1.0039620E-01 -9.7338638E-02
      82.400 -9.7156413E-02 -9.4212519E-02 -9.6556687E-02 -9.3630965E-02
      82.600 -9.3400471E-02 -9.0584605E-02 -9.2637267E-02 -8.9844411E-02
      82.800 -8.9597218E-02 -8.6909466E-02 -8.8638582E-02 -8.5979587E-02
      83.000 -8.5712537E-02 -8.3154006E-02 -8.4561422E-02 -8.2037252E-02
      83.200 -8.1712760E-02 -7.9285547E-02 -8.0407097E-02 -7.8018668E-02
      83.400 -7.7570456E-02 -7.5277445E-02 -7.6177472E-02 -7.3925638E-02
      83.600 -7.3269541E-02 -7.1114055E-02 -7.1875295E-02 -6.9760825E-02
      83.800 -6.8808268E-02 -6.6793639E-02 -6.7504168E-02 -6.5527722E-02
      84.000 -6.4200106E-02 -6.2329237E-02 -6.3068666E-02 -6.1230768E-02
      84.200 -5.9472198E-02 -5.7747172E-02 -5.8574386E-02 -5.6875402E-02
      84.400 -5.4661431E-02 -5.3083247E-02 -5.4027726E-02 -5.2467838E-02
      84.600 -4.9809363E-02 -4.8377822E-02 -4.9435933E-02 -4.8015125E-02
      84.800 -4.4956157E-02 -4.3669925E-02 -4.4806761E-02 -4.3524804E-02
      85.000 -4.0135271E-02 -3.8992089E-02 -4.0148467E-02 -3.9004910E-02
      85.200 -3.5369074E-02 -3.4366092E-02 -3.5469465E-02 -3.4463637E-02
      85.400 -3.0666666E-02 -2.9800826E-02 -3.0778230E-02 -2.9909240E-02
      85.600 -2.6024003E-02 -2.5292411E-02 -2.6083232E-02 -2.5349975E-02
      85.800 -2.1426043E-02 -2.0826276E-02 -2.1392683E-02 -2.0793850E-02
      86.000 -1.6851067E-02 -1.6381350E-02 -1.6714677E-02 -1.6248762E-02
      86.200 -1.2275713E-02 -1.1934956E-02 -1.2057006E-02 -1.1722320E-02
      86.400 -7.6805655E-03 -7.4682392E-03 -7.4273866E-03 -7.2220593E-03
      86.600 -3.0546400E-03 -2.9705382E-03 -2.8333665E-03 -2.7553570E-03
      86.800  1.6014234E-03  1.5575088E-03  1.7175223E-03  1.6704240E-03
      87.000  6.2742144E-03  6.1028418E-03  6.2176131E-03  6.0477866E-03
      87.200  1.0938833E-02  1.0641218E-02  1.0659194E-02  1.0369187E-02
      87.400  1.5561792E-02  1.5140028E-02  1.5034286E-02  1.4626820E-02
      87.600  2.0105675E-02  1.9562830E-02  1.9334789E-02  1.8812758E-02
      87.800  2.4534181E-02  2.3874249E-02  2.3552438E-02  2.2918914E-02
      88.000  2.8816892E-02  2.8044623E-02  2.7678815E-02  2.6937046E-02
      88.200  3.2933164E-02  3.2053794E-02  3.1705584E-02  3.0858992E-02
      88.400  3.6873972E-02  3.5892906E-02  3.5624453E-02  3.4676632E-02
      88.600  4.0642042E-02  3.9564543E-02  3.9427470E-02  3.8382172E-02
      88.800  4.4249682E-02  4.3080620E-02  4.3107007E-02  4.1968133E-02
      89.000  4.7715296E-02  4.6458992E-02  4.6656025E-02  4.5427610E-02
      89.200  5.1058775E-02  4.9718974E-02  5.0068129E-02  4.8754322E-02
      89.400  5.4296802E-02  5.2876761E-02  5.3337608E-02  5.1942654E-02
      89.600  5.7439025E-02  5.5941710E-02  5.6459606E-02  5.4987823E-02
      89.800  6.0485421E-02  5.8913756E-02  5.9430022E-02  5.7885781E-02
      90.000  6.3425755E-02  6.1782891E-02  6.2245617E-02  6.0633321E-02
      90.200  6.6240752E-02  6.4530299E-02  6.4903865E-02  6.3227933E-02
      90.400  6.8905207E-02  6.7131379E-02  6.7402994E-02  6.5667837E-02
      90.600  7.1392105E-02  6.9559761E-02  6.9741862E-02  6.7951873E-02
      90.800  7.3677166E-02  7.1791735E-02  7.1919851E-02  7.0079391E-02
      91.000  7.5743107E-02  7.3810404E-02  7.3936868E-02  7.2050254E-02
      91.200  7.7582567E-02  7.5608536E-02  7.5793193E-02  7.3864692E-02
      91.400  7.9199519E-02  7.7189946E-02  7.7489514E-02  7.5523330E-02
      91.600  8.0608596E-02  7.8568844E-02  7.9026819E-02  7.7027093E-02
      91.800  8.1832732E-02  7.9767534E-02  8.0406464E-02  7.8377260E-02
      92.000  8.2899316E-02  8.0812675E-02  8.1630150E-02  7.9575455E-02
      92.200  8.3835659E-02  8.1730857E-02  8.2699954E-02  8.0623666E-02
      92.400  8.4664579E-02  8.2544299E-02  8.3618414E-02  8.1524333E-02
      92.600  8.5400807E-02  8.3267340E-02  8.4388540E-02  8.2280360E-02
      92.800  8.6048959E-02  8.3904460E-02  8.5013903E-02  8.2895200E-02
      93.000  8.6603325E-02  8.4450076E-02  8.5498647E-02  8.3372865E-02
      93.200  8.7049630E-02  8.4890248E-02  8.5847535E-02  8.3717973E-02
      93.400  8.7368368E-02  8.5205934E-02  8.6065940E-02  8.3935741E-02
      93.600  8.7539166E-02  8.5377241E-02  8.6159823E-02  8.4031963E-02
      93.800  8.7545420E-02  8.5387952E-02  8.6135700E-02  8.4012972E-02
      93.999  8.7378355E-02  8.5229481E-02  8.6000565E-02  8.3885575E-02
      94.199  8.7039796E-02  8.4903586E-02  8.5761817E-02  8.3656971E-02
      94.399  8.6543179E-02  8.4423348E-02  8.5427171E-02  8.3334675E-02
      94.599  8.5912559E-02  8.3812214E-02  8.5004562E-02  8.2926416E-02
      94.799  8.5179824E-02  8.3101282E-02  8.4502060E-02  8.2440057E-02
      94.999  8.4380581E-02  8.2325277E-02  8.3927804E-02  8.1883529E-02
      95.199  8.3549359E-02  8.1517888E-02  8.3289913E-02  8.1264751E-02
      95.399  8.2715077E-02  8.0707329E-02  8.2596467E-02  8.0591598E-02
      95.599  8.1897411E-02  7.9912805E-02  8.1855433E-02  7.9871845E-02
      95.799  8.1104819E-02  7.9142576E-02  8.1074646E-02  7.9113133E-02
      95.999  8.0334497E-02  7.8393910E-02  8.0261781E-02  7.8322951E-02
      96.199  7.9574236E-02  7.7654901E-02  7.9424282E-02  7.7508564E-02
      96.399  7.8805945E-02  7.6907898E-02  7.8569336E-02  7.6676988E-02
      96.599  7.8010096E-02  7.6133846E-02  7.7703767E-02  7.5834885E-02
      96.799  7.7170416E-02  7.5316864E-02  7.6833977E-02  7.4988505E-02
      96.999  7.6277881E-02  7.4448143E-02  7.5965807E-02  7.4143555E-02
      97.199  7.5333381E-02  7.3528552E-02  7.5104434E-02  7.3305090E-02
      97.399  7.4348543E-02  7.2569439E-02  7.4254262E-02  7.2477414E-02
      97.599  7.3344488E-02  7.1591421E-02  7.3418787E-02  7.1663944E-02
      97.799  7.2348842E-02  7.0621468E-02  7.2600542E-02  7.0867159E-02
      97.999  7.1391346E-02  6.9688616E-02  7.1801015E-02  7.0088514E-02
      98.199  7.0498988E-02  6.8819217E-02  7.1020668E-02  6.9328467E-02
      98.399  6.9691329E-02  6.8032376E-02  7.0258949E-02  6.8586484E-02
      98.599  6.8976991E-02  6.7336518E-02  6.9514394E-02  6.7861139E-02
      98.799  6.8351850E-02  6.6727626E-02  6.8784765E-02  6.7150254E-02
      98.999  6.7799267E-02  6.6189464E-02  6.8067197E-02  6.6451033E-02
      99.199  6.7292414E-02  6.5695849E-02  6.7358415E-02  6.5760284E-02
      99.399  6.6798252E-02  6.5214529E-02  6.6654903E-02  6.5074579E-02
      99.599  6.6282572E-02  6.4712109E-02  6.5953130E-02  6.4390472E-02
      99.799  6.5715207E-02  6.4159136E-02  6.5249684E-02  6.3704637E-02
      99.999  6.5074589E-02  6.3534555E-02  6.4541421E-02  6.3014005E-02
     100.199  6.4350859E-02  6.2828738E-02  6.3825536E-02  6.2315842E-02
     100.399  6.3547092E-02  6.2044690E-02  6.3099670E-02  6.1607846E-02
     100.599  6.2678220E-02  6.1196987E-02  6.2361800E-02  6.0888045E-02
     100.799  6.1768129E-02  6.0308955E-02  6.1610253E-02  6.0154808E-02
     100.999  6.0845233E-02  5.9408337E-02  6.0843621E-02  5.9406763E-02
     101.199  5.9937349E-02  5.8522299E-02  6.0060678E-02  5.8642716E-02
     101.399  5.9066691E-02  5.7672533E-02  5.9260255E-02  5.7861528E-02
     101.599  5.8245923E-02  5.6871408E-02  5.8441176E-02  5.7062053E-02
     101.799  5.7475803E-02  5.6119667E-02  5.7602150E-02  5.6243033E-02
     101.999  5.6744942E-02  5.5406195E-02  5.6741749E-02  5.5403078E-02
     102.199  5.6031578E-02  5.4709747E-02  5.5858351E-02  5.4540606E-02
     102.399  5.5307133E-02  5.4002419E-02  5.4950142E-02  5.3653850E-02
     102.599  5.4540897E-02  5.3254229E-02  5.4015147E-02  5.2740883E-02
     102.799  5.3704988E-02  5.2437957E-02  5.3051225E-02  5.1799618E-02
     102.999  5.2778833E-02  5.1533518E-02  5.2056142E-02  5.0827879E-02
     103.199  5.1752270E-02  5.0530993E-02  5.1027579E-02  4.9823404E-02
     103.399  5.0626884E-02  4.9431935E-02  4.9963202E-02  4.8783918E-02
     103.599  4.9415227E-02  4.8248604E-02  4.8860671E-02  4.7707141E-02
     103.799  4.8138176E-02  4.7001390E-02  4.7717685E-02  4.6590829E-02
     103.999  4.6820867E-02  4.5714840E-02  4.6532031E-02  4.5432827E-02
     104.199  4.5487849E-02  4.4412928E-02  4.5301586E-02  4.4231067E-02
     104.399  4.4158467E-02  4.3114546E-02  4.4024402E-02  4.2983650E-02
     104.599  4.2843086E-02  4.1829819E-02  4.2698710E-02  4.1688857E-02
     104.799  4.1541019E-02  4.0558079E-02  4.1323037E-02  4.0345254E-02
     104.999  4.0240336E-02  3.9287681E-02  3.9896228E-02  3.8951719E-02
     105.199  3.8919742E-02  3.7997840E-02  3.8417546E-02  3.7507539E-02
     105.399  3.7552159E-02  3.6662124E-02  3.6886770E-02  3.6012505E-02
     105.599  3.6109326E-02  3.5252947E-02  3.5304214E-02  3.4466929E-02
     105.799  3.4566791E-02  3.3746446E-02  3.3670844E-02  3.2871761E-02
     105.999  3.2908247E-02  3.2126709E-02  3.1988246E-02  3.1228558E-02
     106.199  3.1128668E-02  3.0388844E-02  3.0258699E-02  2.9539550E-02
     106.399  2.9235511E-02  2.8540137E-02  2.8485088E-02  2.7807563E-02
     106.599  2.7247922E-02  2.6599293E-02  2.6670879E-02  2.6035987E-02
     106.799  2.5194062E-02  2.4593812E-02  2.4820063E-02  2.4228724E-02
     106.999  2.3106853E-02  2.2555840E-02  2.2936995E-02  2.2390033E-02
     107.199  2.1019146E-02  2.0517454E-02  2.1026358E-02  2.0524493E-02
     107.399  1.8958807E-02  1.8505855E-02  1.9092976E-02  1.8636819E-02
     107.599  1.6944866E-02  1.6539627E-02  1.7141788E-02  1.6731839E-02
     107.799  1.4985086E-02  1.4626346E-02  1.5177691E-02  1.4814340E-02
     107.999  1.3075574E-02  1.2762213E-02  1.3205494E-02  1.2889020E-02
     108.199  1.1202396E-02  1.0933632E-02  1.1229898E-02  1.0960473E-02
     108.399  9.3448118E-03  9.1203598E-03  9.2553824E-03  9.0330784E-03
     108.599  7.4797764E-03  7.2999108E-03  7.2862646E-03  7.1110524E-03
     108.799  5.5866610E-03  5.4521578E-03  5.3266038E-03  5.1983617E-03
     108.999  3.6515835E-03  3.5635604E-03  3.3802089E-03  3.2987275E-03
     109.199  1.6705164E-03  1.6301969E-03  1.4506384E-03  1.4156259E-03
     109.399 -3.4946517E-04 -3.4101956E-04 -4.5890572E-04 -4.4781523E-04
     109.599 -2.3907815E-03 -2.3329261E-03 -2.3455453E-03 -2.2887845E-03
     109.799 -4.4279842E-03 -4.3206840E-03 -4.2068489E-03 -4.1049073E-03
     109.999 -6.4316733E-03 -6.2756022E-03 -6.0407978E-03 -5.8942117E-03
     110.199 -8.3733221E-03 -8.1698459E-03 -7.8458765E-03 -7.6552175E-03
     110.399 -1.0229938E-02 -9.9809837E-03 -9.6210441E-03 -9.3869079E-03
     110.599 -1.1987855E-02 -1.1695688E-02 -1.1365673E-02 -1.1088670E-02
     110.799 -1.3645086E-02 -1.3312026E-02 -1.3079536E-02 -1.2760280E-02
     110.999 -1.5211596E-02 -1.4839726E-02 -1.4762621E-02 -1.4401728E-02
     111.199 -1.6707700E-02 -1.6298615E-02 -1.6415048E-02 -1.6013128E-02
     111.399 -1.8160581E-02 -1.7715210E-02 -1.8036828E-02 -1.7594492E-02
     111.599 -1.9599722E-02 -1.9118275E-02 -1.9627735E-02 -1.9145600E-02
     111.799 -2.1051841E-02 -2.0533867E-02 -2.1187111E-02 -2.0665808E-02
     111.999 -2.2536224E-02 -2.1980792E-02 -2.2713701E-02 -2.2153896E-02
     112.199 -2.4061302E-02 -2.3467267E-02 -2.4205622E-02 -2.3608024E-02
     112.399 -2.5622859E-02 -2.4989172E-02 -2.5660276E-02 -2.5025663E-02
     112.599 -2.7204391E-02 -2.6530401E-02 -2.7074469E-02 -2.6403698E-02
     112.799 -2.8779310E-02 -2.8065022E-02 -2.8444479E-02 -2.7738501E-02
     112.999 -3.0314879E-02 -2.9561109E-02 -2.9766303E-02 -2.9026173E-02
     113.199 -3.1777025E-02 -3.0985440E-02 -3.1035885E-02 -3.0262763E-02
     113.399 -3.3135342E-02 -3.2308375E-02 -3.2249372E-02 -3.1444516E-02
     113.599 -3.4367541E-02 -3.3508194E-02 -3.3403426E-02 -3.2568187E-02
     113.799 -3.5462482E-02 -3.4574050E-02 -3.4495421E-02 -3.3631217E-02
     113.999 -3.6421512E-02 -3.5507276E-02 -3.5523665E-02 -3.4631967E-02
     114.199 -3.7257770E-02 -3.6320698E-02 -3.6487462E-02 -3.5569763E-02
     114.399 -3.7993750E-02 -3.7036258E-02 -3.7387151E-02 -3.6444946E-02
     114.599 -3.8657456E-02 -3.7681269E-02 -3.8224007E-02 -3.7258766E-02
     114.799 -3.9277850E-02 -3.8283967E-02 -3.9000052E-02 -3.8013199E-02
     114.999 -3.9880361E-02 -3.8869144E-02 -3.9717835E-02 -3.8710740E-02
     115.199 -4.0483113E-02 -3.9454466E-02 -4.0380122E-02 -3.9354092E-02
     115.399 -4.1094535E-02 -4.0048142E-02 -4.0989622E-02 -3.9945901E-02
     115.599 -4.1712585E-02 -4.0648184E-02 -4.1548686E-02 -4.0488467E-02
     115.799 -4.2325763E-02 -4.1243382E-02 -4.2059109E-02 -4.0983547E-02
     115.999 -4.2915561E-02 -4.1815702E-02 -4.2521971E-02 -4.1432199E-02
     116.199 -4.3459948E-02 -4.2343682E-02 -4.2937576E-02 -4.1834727E-02
     116.399 -4.3937258E-02 -4.2806220E-02 -4.3305503E-02 -4.2190728E-02
     116.599 -4.4329773E-02 -4.3186066E-02 -4.3624715E-02 -4.2499199E-02
     116.799 -4.4626481E-02 -4.3472507E-02 -4.3893765E-02 -4.2758738E-02
     116.999 -4.4824508E-02 -4.3662759E-02 -4.4111017E-02 -4.2967760E-02
     117.199 -4.4929115E-02 -4.3761964E-02 -4.4274904E-02 -4.3124748E-02
     117.399 -4.4952283E-02 -4.3781810E-02 -4.4384151E-02 -4.3228471E-02
     117.599 -4.4910232E-02 -4.3738105E-02 -4.4437961E-02 -4.3278160E-02
     117.799 -4.4820336E-02 -4.3647783E-02 -4.4436129E-02 -4.3273627E-02
     117.999 -4.4698032E-02 -4.3525883E-02 -4.4379086E-02 -4.3215301E-02
     118.199 -4.4554234E-02 -4.3383042E-02 -4.4267854E-02 -4.3104190E-02
     118.399 -4.4393728E-02 -4.3223921E-02 -4.4103944E-02 -4.2941773E-02
     118.599 -4.4214755E-02 -4.3046813E-02 -4.3889190E-02 -4.2729848E-02
     118.799 -4.4009820E-02 -4.2844425E-02 -4.3625566E-02 -4.2470346E-02
     118.999 -4.3767529E-02 -4.2605672E-02 -4.3315001E-02 -4.2165156E-02
     119.199 -4.3475058E-02 -4.2318077E-02 -4.2959214E-02 -4.1815961E-02
     119.399 -4.3120798E-02 -4.1970353E-02 -4.2559620E-02 -4.1424148E-02
     119.599 -4.2696655E-02 -4.1554635E-02 -4.2117270E-02 -4.0990748E-02
     119.799 -4.2199614E-02 -4.1068005E-02 -4.1632883E-02 -4.0516472E-02
     119.999 -4.1632306E-02 -4.0513040E-02 -4.1106949E-02 -4.0001806E-02
     120.199 -4.1002474E-02 -3.9897286E-02 -4.0539853E-02 -3.9447135E-02
     120.399 -4.0321535E-02 -3.9231870E-02 -3.9932078E-02 -3.8852938E-02
     120.599 -3.9602480E-02 -3.8529441E-02 -3.9284359E-02 -3.8219940E-02
     120.799 -3.8857610E-02 -3.7801976E-02 -3.8597878E-02 -3.7549301E-02
     120.999 -3.8096461E-02 -3.7058758E-02 -3.7874360E-02 -3.6842707E-02
     121.199 -3.7324403E-02 -3.6305017E-02 -3.7116135E-02 -3.6102436E-02
     121.399 -3.6542143E-02 -3.5541441E-02 -3.6326142E-02 -3.5331356E-02
     121.599 -3.5746162E-02 -3.4764615E-02 -3.5507812E-02 -3.4532809E-02
     121.799 -3.4930104E-02 -3.3968360E-02 -3.4664942E-02 -3.3710499E-02
     121.999 -3.4086682E-02 -3.3145597E-02 -3.3801469E-02 -3.2868259E-02
     122.199 -3.3209866E-02 -3.2290472E-02 -3.2921273E-02 -3.2009869E-02
     122.399 -3.2296763E-02 -3.1400181E-02 -3.2027927E-02 -3.1138808E-02
     122.599 -3.1348913E-02 -3.0476230E-02 -3.1124514E-02 -3.0258078E-02
     122.799 -3.0372681E-02 -2.9524817E-02 -3.0213505E-02 -2.9370084E-02
     122.999 -2.9378586E-02 -2.8556175E-02 -2.9296653E-02 -2.8476536E-02
     123.199 -2.8379801E-02 -2.7583112E-02 -2.8375043E-02 -2.7578489E-02
     123.399 -2.7389915E-02 -2.6618841E-02 -2.7449145E-02 -2.6676403E-02
     123.599 -2.6420561E-02 -2.5674662E-02 -2.6519010E-02 -2.5770332E-02
     123.799 -2.5479184E-02 -2.4757808E-02 -2.5584454E-02 -2.4860098E-02
     123.999 -2.4567540E-02 -2.3869980E-02 -2.4645314E-02 -2.3945546E-02
     124.199 -2.3681188E-02 -2.3006858E-02 -2.3701709E-02 -2.3026795E-02
     124.399 -2.2810092E-02 -2.2158688E-02 -2.2754234E-02 -2.2104425E-02
     124.599 -2.1940379E-02 -2.1311992E-02 -2.1804168E-02 -2.1179682E-02
     124.799 -2.1056874E-02 -2.0452033E-02 -2.0853552E-02 -2.0254551E-02
     124.999 -2.0146117E-02 -1.9565741E-02 -1.9905255E-02 -1.9331818E-02
     125.199 -1.9199214E-02 -1.8644490E-02 -1.8962893E-02 -1.8414997E-02
     125.399 -1.8214119E-02 -1.7686304E-02 -1.8030721E-02 -1.7508221E-02
     125.599 -1.7196881E-02 -1.6697068E-02 -1.7113463E-02 -1.6616074E-02
     125.799 -1.6161533E-02 -1.5690415E-02 -1.6216052E-02 -1.5743344E-02
     125.999 -1.5128719E-02 -1.4686391E-02 -1.5343418E-02 -1.4894813E-02
     126.199 -1.4123085E-02 -1.3708922E-02 -1.4500218E-02 -1.4074996E-02
     126.399 -1.3169961E-02 -1.2782588E-02 -1.3690635E-02 -1.3287947E-02
     126.599 -1.2291813E-02 -1.1929178E-02 -1.2918221E-02 -1.2537106E-02
     126.799 -1.1504989E-02 -1.1164539E-02 -1.2185768E-02 -1.1825173E-02
     126.999 -1.0817432E-02 -1.0496356E-02 -1.1495299E-02 -1.1154103E-02
     127.199 -1.0227606E-02 -9.9231119E-03 -1.0848075E-02 -1.0525108E-02
     127.399 -9.7249543E-03 -9.4345403E-03 -1.0244715E-02 -9.9387796E-03
     127.599 -9.2917381E-03 -9.0134104E-03 -9.6853204E-03 -9.3952032E-03
     127.799 -8.9060337E-03 -8.6384390E-03 -9.1696615E-03 -8.8941457E-03
