 # k       S(k)       S(k)_form^2       S(k)_Lorch          S(k)_Lorch_form^2
      63.400  1.5181822E-07  8.3991393E-05  1.4117024E-07  7.8100538E-05
      63.600  1.3939684E-07  7.7119431E-05  1.3454149E-07  7.4433272E-05
      63.800  1.2650370E-07  6.9986476E-05  1.2786204E-07  7.0737956E-05
      64.000  1.1412716E-07  6.3139317E-05  1.2115237E-07  6.7025923E-05
      64.200  1.0315120E-07  5.7067020E-05  1.1443178E-07  6.3307844E-05
      64.400  9.4220184E-08  5.2126052E-05  1.0771814E-07  5.9593618E-05
      64.600  8.7642808E-08  4.8487208E-05  1.0102734E-07  5.5892021E-05
      64.800  8.3351761E-08  4.6113243E-05  9.4373281E-08  5.2210751E-05
      65.000  8.0922937E-08  4.4769529E-05  8.7767636E-08  4.8556267E-05
      65.200  7.9651221E-08  4.4065969E-05  8.1220010E-08  4.4933880E-05
      65.400  7.8669236E-08  4.3522699E-05  7.4738213E-08  4.1347913E-05
      65.600  7.7089591E-08  4.2648782E-05  6.8328277E-08  3.7801702E-05
      65.800  7.4147710E-08  4.1021226E-05  6.1994993E-08  3.4297898E-05
      66.000  6.9322300E-08  3.8351632E-05  5.5741948E-08  3.0838485E-05
      66.200  6.2415007E-08  3.4530265E-05  4.9572047E-08  2.7425070E-05
      66.400  5.3576837E-08  2.9640666E-05  4.3487535E-08  2.4058895E-05
      66.600  4.3278489E-08  2.3943243E-05  3.7490294E-08  2.0741002E-05
      66.800  3.2230285E-08  1.7830973E-05  3.1582088E-08  1.7472366E-05
      67.000  2.1264639E-08  1.1764376E-05  2.5764481E-08  1.4253854E-05
      67.200  1.1201724E-08  6.1972034E-06  2.0039171E-08  1.1086402E-05
      67.400  2.7185088E-09  1.5039785E-06  1.4407833E-08  7.9709400E-06
      67.600 -3.7564248E-09 -2.0781916E-06  8.8724207E-09  4.9085477E-06
      67.800 -8.1073434E-09 -4.4852789E-06  3.4350384E-09  1.9003889E-06
      68.000 -1.0544339E-08 -5.8335141E-06 -1.9019081E-09 -1.0522051E-06
      68.200 -1.1564205E-08 -6.3977414E-06 -7.1355664E-09 -3.9476564E-06
      68.400 -1.1866158E-08 -6.5647925E-06 -1.2262763E-08 -6.7842091E-06
      68.600 -1.2236384E-08 -6.7696151E-06 -1.7279749E-08 -9.5597890E-06
      68.800 -1.3420531E-08 -7.4247287E-06 -2.2182378E-08 -1.2272103E-05
      69.000 -1.6004527E-08 -8.8542896E-06 -2.6965913E-08 -1.4918530E-05
      69.200 -2.0322741E-08 -1.1243284E-05 -3.1625240E-08 -1.7496240E-05
      69.400 -2.6407650E-08 -1.4609678E-05 -3.6154867E-08 -2.0002195E-05
      69.600 -3.3988275E-08 -1.8803557E-05 -4.0548975E-08 -2.2433176E-05
      69.800 -4.2537381E-08 -2.3533235E-05 -4.4801728E-08 -2.4785955E-05
      70.000 -5.1358346E-08 -2.8413316E-05 -4.8907271E-08 -2.7057291E-05
      70.200 -5.9698294E-08 -3.3027280E-05 -5.2860074E-08 -2.9244127E-05
      70.400 -6.6868111E-08 -3.6993885E-05 -5.6655060E-08 -3.1343652E-05
      70.600 -7.2350556E-08 -4.0026974E-05 -6.0287741E-08 -3.3353384E-05
      70.800 -7.5879698E-08 -4.1979425E-05 -6.3754516E-08 -3.5271330E-05
      71.000 -7.7478722E-08 -4.2864063E-05 -6.7052664E-08 -3.7095987E-05
      71.200 -7.7451490E-08 -4.2848997E-05 -7.0180583E-08 -3.8826465E-05
      71.400 -7.6329382E-08 -4.2228206E-05 -7.3137707E-08 -4.0462455E-05
      71.600 -7.4782871E-08 -4.1372620E-05 -7.5924628E-08 -4.2004282E-05
      71.800 -7.3512368E-08 -4.0669731E-05 -7.8543005E-08 -4.3452863E-05
      72.000 -7.3136150E-08 -4.0461593E-05 -8.0995436E-08 -4.4809638E-05
      72.200 -7.4093187E-08 -4.0991062E-05 -8.3285430E-08 -4.6076546E-05
      72.400 -7.6576262E-08 -4.2364789E-05 -8.5417148E-08 -4.7255891E-05
      72.600 -8.0505571E-08 -4.4538627E-05 -8.7395316E-08 -4.8350286E-05
      72.800 -8.5546245E-08 -4.7327312E-05 -8.9224943E-08 -4.9362502E-05
      73.000 -9.1166651E-08 -5.0436726E-05 -9.0911201E-08 -5.0295402E-05
      73.200 -9.6727153E-08 -5.3512999E-05 -9.2459202E-08 -5.1151812E-05
      73.400 -1.0158481E-07 -5.6200430E-05 -9.3873805E-08 -5.1934423E-05
      73.600 -1.0519727E-07 -5.8198979E-05 -9.5159535E-08 -5.2645736E-05
      73.800 -1.0720876E-07 -5.9311806E-05 -9.6320412E-08 -5.3287975E-05
      74.000 -1.0750509E-07 -5.9475750E-05 -9.7359944E-08 -5.3863083E-05
      74.200 -1.0622908E-07 -5.8769814E-05 -9.8281059E-08 -5.4372677E-05
      74.400 -1.0375453E-07 -5.7400801E-05 -9.9086168E-08 -5.4818093E-05
      74.600 -1.0062353E-07 -5.5668618E-05 -9.9777219E-08 -5.5200407E-05
      74.800 -9.7457716E-08 -5.3917173E-05 -1.0035579E-07 -5.5520495E-05
      75.000 -9.4857762E-08 -5.2478784E-05 -1.0082326E-07 -5.5779113E-05
      75.200 -9.3307814E-08 -5.1621296E-05 -1.0118090E-07 -5.5976975E-05
      75.400 -9.3099639E-08 -5.1506126E-05 -1.0143010E-07 -5.6114840E-05
      75.600 -9.4288747E-08 -5.2163984E-05 -1.0157245E-07 -5.6193593E-05
      75.800 -9.6688878E-08 -5.3491824E-05 -1.0160989E-07 -5.6214310E-05
      76.000 -9.9905351E-08 -5.5271295E-05 -1.0154482E-07 -5.6178309E-05
      76.200 -1.0340129E-07 -5.7205379E-05 -1.0138009E-07 -5.6087172E-05
      76.400 -1.0658602E-07 -5.8967286E-05 -1.0111903E-07 -5.5942745E-05
      76.600 -1.0891070E-07 -6.0253381E-05 -1.0076541E-07 -5.5747112E-05
      76.800 -1.0995636E-07 -6.0831881E-05 -1.0032333E-07 -5.5502538E-05
      77.000 -1.0949991E-07 -6.0579355E-05 -9.9797101E-08 -5.5211407E-05
      77.200 -1.0754803E-07 -5.9499505E-05 -9.9191064E-08 -5.4876125E-05
      77.400 -1.0433388E-07 -5.7721318E-05 -9.8509457E-08 -5.4499035E-05
      77.600 -1.0027765E-07 -5.5477267E-05 -9.7756250E-08 -5.4082333E-05
      77.800 -9.5917551E-08 -5.3065098E-05 -9.6934981E-08 -5.3627978E-05
      78.000 -9.1822888E-08 -5.0799781E-05 -9.6048675E-08 -5.3137641E-05
      78.200 -8.8503001E-08 -4.8963098E-05 -9.5099737E-08 -5.2612653E-05
      78.400 -8.6327070E-08 -4.7759293E-05 -9.4089960E-08 -5.2054007E-05
      78.600 -8.5467022E-08 -4.7283483E-05 -9.3020509E-08 -5.1462348E-05
      78.800 -8.5872780E-08 -4.7507963E-05 -9.1891997E-08 -5.0838014E-05
      79.000 -8.7283131E-08 -4.8288221E-05 -9.0704589E-08 -5.0181097E-05
      79.200 -8.9270191E-08 -4.9387535E-05 -8.9458080E-08 -4.9491482E-05
      79.400 -9.1309844E-08 -5.0515946E-05 -8.8152070E-08 -4.8768950E-05
      79.600 -9.2866739E-08 -5.1377277E-05 -8.6786041E-08 -4.8013213E-05
      79.800 -9.3479909E-08 -5.1716505E-05 -8.5359489E-08 -4.7223992E-05
      80.000 -9.2835463E-08 -5.1359974E-05 -8.3872030E-08 -4.6401075E-05
      80.200 -9.0814871E-08 -5.0242108E-05 -8.2323412E-08 -4.5544323E-05
      80.400 -8.7511454E-08 -4.8414538E-05 -8.0713602E-08 -4.4653717E-05
      80.600 -8.3212723E-08 -4.6036322E-05 -7.9042727E-08 -4.3729328E-05
      80.800 -7.8352101E-08 -4.3347248E-05 -7.7311118E-08 -4.2771339E-05
      81.000 -7.3437692E-08 -4.0628418E-05 -7.5519217E-08 -4.1779993E-05
      81.200 -6.8970197E-08 -3.8156836E-05 -7.3667565E-08 -4.0755592E-05
      81.400 -6.5363039E-08 -3.6161224E-05 -7.1756801E-08 -3.9698487E-05
      81.600 -6.2877246E-08 -3.4785993E-05 -6.9787584E-08 -3.8609044E-05
      81.800 -6.1581772E-08 -3.4069289E-05 -6.7760676E-08 -3.7487685E-05
      82.000 -6.1344813E-08 -3.3938194E-05 -6.5676903E-08 -3.6334865E-05
      82.200 -6.1857493E-08 -3.4221828E-05 -6.3537294E-08 -3.5151155E-05
      82.400 -6.2685544E-08 -3.4679936E-05 -6.1343091E-08 -3.3937242E-05
      82.600 -6.3340477E-08 -3.5042269E-05 -5.9095872E-08 -3.2693998E-05
      82.800 -6.3358598E-08 -3.5052294E-05 -5.6797688E-08 -3.1422559E-05
      83.000 -6.2375211E-08 -3.4508249E-05 -5.4451061E-08 -3.0124319E-05
      83.200 -6.0182171E-08 -3.3294978E-05 -5.2059144E-08 -2.8801023E-05
      83.400 -5.6759760E-08 -3.1401576E-05 -4.9625652E-08 -2.7454726E-05
      83.600 -5.2278282E-08 -2.8922258E-05 -4.7154947E-08 -2.6087842E-05
      83.800 -4.7069161E-08 -2.6040382E-05 -4.4651897E-08 -2.4703063E-05
      84.000 -4.1570850E-08 -2.2998515E-05 -4.2121806E-08 -2.3303324E-05
      84.200 -3.6258411E-08 -2.0059479E-05 -3.9570316E-08 -2.1891747E-05
      84.400 -3.1567860E-08 -1.7464495E-05 -3.7003155E-08 -2.0471499E-05
      84.600 -2.7828064E-08 -1.5395503E-05 -3.4426056E-08 -1.9045753E-05
      84.800 -2.5210219E-08 -1.3947216E-05 -3.1844481E-08 -1.7617532E-05
      85.000 -2.3703424E-08 -1.3113601E-05 -2.9263570E-08 -1.6189677E-05
      85.200 -2.3119365E-08 -1.2790478E-05 -2.6687932E-08 -1.4764740E-05
      85.400 -2.3125401E-08 -1.2793818E-05 -2.4121613E-08 -1.3344958E-05
      85.600 -2.3300153E-08 -1.2890497E-05 -2.1568115E-08 -1.1932270E-05
      85.800 -2.3202546E-08 -1.2836497E-05 -1.9030355E-08 -1.0528289E-05
      86.000 -2.2443081E-08 -1.2416333E-05 -1.6510855E-08 -9.1344090E-06
      86.200 -2.0745904E-08 -1.1477393E-05 -1.4011784E-08 -7.7518313E-06
      86.400 -1.7991937E-08 -9.9537978E-06 -1.1535221E-08 -6.3817063E-06
      86.600 -1.4236302E-08 -7.8760430E-06 -9.0832506E-09 -5.0251865E-06
      86.800 -9.6977020E-09 -5.3651235E-06 -6.6581636E-09 -3.6835396E-06
      87.000 -4.7218712E-09 -2.6123119E-06 -4.2626361E-09 -2.3582462E-06
      87.200  2.7505961E-10  1.5217304E-07 -1.8997401E-09 -1.0510057E-06
      87.400  4.8733783E-09  2.6961311E-06  4.2692051E-10  2.3618804E-07
      87.600  8.7166452E-09  4.8223670E-06  2.7133148E-09  1.5011050E-06
      87.800  1.1567287E-08  6.3994463E-06  4.9550296E-09  2.7413036E-06
      88.000  1.3342485E-08  7.3815507E-06  7.1473701E-09  3.9541866E-06
      88.200  1.4124909E-08  7.8144165E-06  9.2856090E-09  5.1371386E-06
      88.400  1.4146644E-08  7.8264412E-06  1.1365090E-08  6.2875835E-06
      88.600  1.3749480E-08  7.6067154E-06  1.3381501E-08  7.4031360E-06
      88.800  1.3328092E-08  7.3735881E-06  1.5330959E-08  8.4816474E-06
      89.000  1.3265487E-08  7.3389529E-06  1.7210203E-08  9.5213140E-06
      89.200  1.3871191E-08  7.6740503E-06  1.9016633E-08  1.0520697E-05
      89.400  1.5332014E-08  8.4822309E-06  2.0748289E-08  1.1478712E-05
      89.600  1.7683225E-08  9.7830069E-06  2.2403850E-08  1.2394630E-05
      89.800  2.0804377E-08  1.1509742E-05  2.3982458E-08  1.3267973E-05
      90.000  2.4440386E-08  1.3521316E-05  2.5483616E-08  1.4098469E-05
      90.200  2.8243828E-08  1.5625519E-05  2.6906953E-08  1.4885911E-05
      90.400  3.1831825E-08  1.7610530E-05  2.8252092E-08  1.5630091E-05
      90.600  3.4847807E-08  1.9279082E-05  2.9518475E-08  1.6330700E-05
      90.800  3.7018349E-08  2.0479905E-05  3.0705233E-08  1.6987258E-05
      91.000  3.8196103E-08  2.1131481E-05  3.1811186E-08  1.7599112E-05
      91.200  3.8381783E-08  2.1234206E-05  3.2834819E-08  1.8165423E-05
      91.400  3.7722206E-08  2.0869304E-05  3.3774428E-08  1.8685249E-05
      91.600  3.6484795E-08  2.0184723E-05  3.4628242E-08  1.9157610E-05
      91.800  3.5012966E-08  1.9370453E-05  3.5394673E-08  1.9581628E-05
      92.000  3.3669830E-08  1.8627382E-05  3.6072548E-08  1.9956653E-05
      92.200  3.2779418E-08  1.8134773E-05  3.6661336E-08  2.0282392E-05
      92.400  3.2574834E-08  1.8021590E-05  3.7161396E-08  2.0559044E-05
      92.600  3.3161791E-08  1.8346316E-05  3.7574110E-08  2.0787372E-05
      92.800  3.4503117E-08  1.9088387E-05  3.7901991E-08  2.0968768E-05
      93.000  3.6426579E-08  2.0152516E-05  3.8148667E-08  2.1105238E-05
      93.200  3.8654565E-08  2.1385119E-05  3.8318787E-08  2.1199355E-05
      93.400  4.0850555E-08  2.2600021E-05  3.8417838E-08  2.1254153E-05
      93.600  4.2674709E-08  2.3609210E-05  3.8451877E-08  2.1272985E-05
      93.800  4.3839670E-08  2.4253709E-05  3.8427223E-08  2.1259345E-05
      93.999  4.4157294E-08  2.4429430E-05  3.8350128E-08  2.1216693E-05
      94.199  4.3569100E-08  2.4104020E-05  3.8226449E-08  2.1148270E-05
      94.399  4.2155472E-08  2.3321949E-05  3.8061384E-08  2.1056950E-05
      94.599  4.0122346E-08  2.2197149E-05  3.7859252E-08  2.0945123E-05
      94.799  3.7767705E-08  2.0894476E-05  3.7623393E-08  2.0814637E-05
      94.999  3.5433471E-08  1.9603092E-05  3.7356153E-08  2.0666790E-05
      95.199  3.3450469E-08  1.8506023E-05  3.7058976E-08  2.0502381E-05
      95.399  3.2085674E-08  1.7750969E-05  3.6732597E-08  2.0321816E-05
      95.599  3.1499894E-08  1.7426893E-05  3.6377293E-08  2.0125249E-05
      95.799  3.1722903E-08  1.7550270E-05  3.5993185E-08  1.9912747E-05
      95.999  3.2649730E-08  1.8063025E-05  3.5580559E-08  1.9684467E-05
      96.199  3.4058662E-08  1.8842497E-05  3.5140138E-08  1.9440810E-05
      96.399  3.5647842E-08  1.9721690E-05  3.4673331E-08  1.9182555E-05
      96.599  3.7084615E-08  2.0516566E-05  3.4182370E-08  1.8910938E-05
      96.799  3.8059415E-08  2.1055861E-05  3.3670378E-08  1.8627685E-05
      96.999  3.8335752E-08  2.1208740E-05  3.3141301E-08  1.8334980E-05
      97.199  3.7788116E-08  2.0905768E-05  3.2599769E-08  1.8035385E-05
      97.399  3.6421953E-08  2.0149957E-05  3.2050867E-08  1.7731712E-05
      97.599  3.4372519E-08  1.9016135E-05  3.1499822E-08  1.7426854E-05
      97.799  3.1883065E-08  1.7638878E-05  3.0951705E-08  1.7123615E-05
      97.999  2.9265771E-08  1.6190895E-05  3.0411083E-08  1.6824524E-05
      98.199  2.6852070E-08  1.4855548E-05  2.9881766E-08  1.6531686E-05
      98.399  2.4940026E-08  1.3797735E-05  2.9366563E-08  1.6246657E-05
      98.599  2.3747475E-08  1.3137972E-05  2.8867159E-08  1.5970368E-05
      98.799  2.3378199E-08  1.2933675E-05  2.8384090E-08  1.5703117E-05
      98.999  2.3806398E-08  1.3170570E-05  2.7916785E-08  1.5444587E-05
      99.199  2.4881895E-08  1.3765575E-05  2.7463742E-08  1.5193947E-05
      99.399  2.6355018E-08  1.4580560E-05  2.7022732E-08  1.4949964E-05
      99.599  2.7916985E-08  1.5444697E-05  2.6591094E-08  1.4711166E-05
      99.799  2.9249372E-08  1.6181822E-05  2.6166008E-08  1.4475993E-05
      99.999  3.0074563E-08  1.6638349E-05  2.5744785E-08  1.4242957E-05
     100.199  3.0199235E-08  1.6707321E-05  2.5325106E-08  1.4010775E-05
     100.399  2.9544052E-08  1.6344850E-05  2.4905235E-08  1.3778487E-05
     100.599  2.8154954E-08  1.5576351E-05  2.4484078E-08  1.3545487E-05
     100.799  2.6194341E-08  1.4491668E-05  2.4061236E-08  1.3311556E-05
     100.999  2.3913909E-08  1.3230049E-05  2.3636962E-08  1.3076832E-05
     101.199  2.1613625E-08  1.1957448E-05  2.3212040E-08  1.2841750E-05
     101.399  1.9593346E-08  1.0839756E-05  2.2787614E-08  1.2606942E-05
     101.599  1.8105166E-08  1.0016440E-05  2.2365011E-08  1.2373142E-05
     101.799  1.7313742E-08  9.5785953E-06  2.1945527E-08  1.2141068E-05
     101.999  1.7271131E-08  9.5550215E-06  2.1530271E-08  1.1911334E-05
     102.199  1.7909764E-08  9.9083364E-06  2.1120009E-08  1.1684362E-05
     102.399  1.9054632E-08  1.0541720E-05  2.0715083E-08  1.1460341E-05
     102.599  2.0452420E-08  1.1315027E-05  2.0315381E-08  1.1239212E-05
     102.799  2.1812861E-08  1.2067673E-05  1.9920353E-08  1.1020668E-05
     102.999  2.2855443E-08  1.2644467E-05  1.9529089E-08  1.0804206E-05
     103.199  2.3354104E-08  1.2920344E-05  1.9140417E-08  1.0589179E-05
     103.399  2.3172645E-08  1.2819955E-05  1.8753039E-08  1.0374867E-05
     103.599  2.2285434E-08  1.2329117E-05  1.8365648E-08  1.0160548E-05
     103.799  2.0780155E-08  1.1496342E-05  1.7977044E-08  9.9455581E-06
     103.999  1.8842455E-08  1.0424335E-05  1.7586222E-08  9.7293415E-06
     104.199  1.6725000E-08  9.2528818E-06  1.7192411E-08  9.5114707E-06
     104.399  1.4706273E-08  8.1360480E-06  1.6795088E-08  9.2916570E-06
     104.599  1.3045536E-08  7.2172674E-06  1.6393934E-08  9.0697239E-06
     104.799  1.1941508E-08  6.6064791E-06  1.5988784E-08  8.8455800E-06
     104.999  1.1501049E-08  6.3628009E-06  1.5579528E-08  8.6191646E-06
     105.199  1.1722970E-08  6.4855756E-06  1.5166025E-08  8.3903996E-06
     105.399  1.2499267E-08  6.9150515E-06  1.4748025E-08  8.1591468E-06
     105.599  1.3633463E-08  7.5425305E-06  1.4325089E-08  7.9251631E-06
     105.799  1.4872881E-08  8.2282218E-06  1.3896570E-08  7.6880910E-06
     105.999  1.5949626E-08  8.8239165E-06  1.3461597E-08  7.4474481E-06
     106.199  1.6623491E-08  9.1967234E-06  1.3019127E-08  7.2026573E-06
     106.399  1.6720045E-08  9.2501406E-06  1.2567997E-08  6.9530754E-06
     106.599  1.6157718E-08  8.9390408E-06  1.2107023E-08  6.6980479E-06
     106.799  1.4959777E-08  8.2762958E-06  1.1635114E-08  6.4369707E-06
     106.999  1.3249340E-08  7.3300193E-06  1.1151359E-08  6.1693398E-06
     107.199  1.1228533E-08  6.2120353E-06  1.0655140E-08  5.8948130E-06
     107.399  9.1451254E-09  5.0594179E-06  1.0146180E-08  5.6132379E-06
     107.599  7.2523568E-09  4.0122691E-06  9.6246052E-09  5.3246836E-06
     107.799  5.7682147E-09  3.1911874E-06  9.0909247E-09  5.0294321E-06
     107.999  4.8409309E-09  2.6781800E-06  8.5460060E-09  4.7279631E-06
     108.199  4.5260326E-09  2.5039668E-06  7.9910160E-09  4.4209224E-06
     108.399  4.7785113E-09  2.6436472E-06  7.4273118E-09  4.1090606E-06
     108.599  5.4612699E-09  3.0213743E-06  6.8563577E-09  3.7931879E-06
     108.799  6.3682724E-09  3.5231612E-06  6.2795997E-09  3.4741043E-06
     108.999  7.2585321E-09  4.0156855E-06  5.6983757E-09  3.1525499E-06
     109.199  7.8953489E-09  4.3679958E-06  5.1138477E-09  2.8291676E-06
     109.399  8.0844955E-09  4.4726386E-06  4.5269309E-09  2.5044638E-06
     109.599  7.7051370E-09  4.2627636E-06  3.9383001E-09  2.1788117E-06
     109.799  6.7286559E-09  3.7225386E-06  3.3483812E-09  1.8524469E-06
     109.999  5.2224624E-09  2.8892573E-06  2.7574206E-09  1.5255060E-06
     110.199  3.3382744E-09  1.8468555E-06  2.1655361E-09  1.1980538E-06
     110.399  1.2869758E-09  7.1200209E-07  1.5728118E-09  8.7013702E-07
     110.599 -6.9576983E-10 -3.8492532E-07  9.7940235E-10  5.4184121E-07
     110.799 -2.3876670E-09 -1.3209447E-06  3.8560293E-10  2.1332964E-07
     110.999 -3.6152780E-09 -2.0001040E-06 -2.0804760E-10 -1.1509954E-07
     111.199 -4.2814369E-09 -2.3686475E-06 -8.0073128E-10 -4.4299383E-07
     111.399 -4.3800113E-09 -2.4231825E-06 -1.3912938E-09 -7.6971465E-07
     111.599 -3.9959265E-09 -2.2106927E-06 -1.9782608E-09 -1.0944462E-06
     111.799 -3.2904581E-09 -1.8204018E-06 -2.5598532E-09 -1.4162044E-06
     111.999 -2.4743758E-09 -1.3689152E-06 -3.1340310E-09 -1.7338606E-06
     112.199 -1.7732828E-09 -9.8104493E-07 -3.6985896E-09 -2.0461951E-06
     112.399 -1.3908904E-09 -7.6949145E-07 -4.2512295E-09 -2.3519357E-06
     112.599 -1.4760601E-09 -8.1661043E-07 -4.7896839E-09 -2.6498283E-06
     112.799 -2.0989708E-09 -1.1612274E-06 -5.3118043E-09 -2.9386844E-06
     112.999 -3.2401302E-09 -1.7925585E-06 -5.8156837E-09 -3.2174489E-06
     113.199 -4.7939258E-09 -2.6521751E-06 -6.2997409E-09 -3.4852471E-06
     113.399 -6.5859842E-09 -3.6436074E-06 -6.7627897E-09 -3.7414226E-06
     113.599 -8.4015764E-09 -4.6480594E-06 -7.2041074E-09 -3.9855757E-06
     113.799 -1.0020222E-08 -5.5435533E-06 -7.6234431E-09 -4.2175676E-06
     113.999 -1.1251138E-08 -6.2245414E-06 -8.0210310E-09 -4.4375278E-06
     114.199 -1.1963592E-08 -6.6186966E-06 -8.3975397E-09 -4.6458261E-06
     114.399 -1.2107539E-08 -6.6983337E-06 -8.7540227E-09 -4.8430456E-06
     114.599 -1.1721155E-08 -6.4845716E-06 -9.0918219E-09 -5.0299284E-06
     114.799 -1.0924241E-08 -6.0436896E-06 -9.4124513E-09 -5.2073123E-06
     114.999 -9.8986109E-09 -5.4762736E-06 -9.7174818E-09 -5.3760664E-06
     115.199 -8.8587508E-09 -4.9009850E-06 -1.0008395E-08 -5.5370104E-06
     115.399 -8.0174191E-09 -4.4355295E-06 -1.0286467E-08 -5.6908497E-06
     115.599 -7.5518532E-09 -4.1779615E-06 -1.0552636E-08 -5.8381044E-06
     115.799 -7.5758370E-09 -4.1912301E-06 -1.0807426E-08 -5.9790632E-06
     115.999 -8.1221528E-09 -4.4934721E-06 -1.1050873E-08 -6.1137470E-06
     116.199 -9.1380389E-09 -5.0554974E-06 -1.1282507E-08 -6.2418956E-06
     116.399 -1.0494338E-08 -5.8058516E-06 -1.1501379E-08 -6.3629837E-06
     116.599 -1.2006655E-08 -6.6425205E-06 -1.1706118E-08 -6.4762526E-06
     116.799 -1.3465178E-08 -7.4494291E-06 -1.1895044E-08 -6.5807732E-06
     116.999 -1.4668144E-08 -8.1149538E-06 -1.2066301E-08 -6.6755189E-06
     117.199 -1.5453771E-08 -8.5495913E-06 -1.2218024E-08 -6.7594580E-06
     117.399 -1.5725416E-08 -8.6998752E-06 -1.2348508E-08 -6.8316461E-06
     117.599 -1.5466121E-08 -8.5564236E-06 -1.2456362E-08 -6.8913149E-06
     117.799 -1.4740312E-08 -8.1548800E-06 -1.2540661E-08 -6.9379522E-06
     117.999 -1.3682534E-08 -7.5696782E-06 -1.2601042E-08 -6.9713571E-06
     118.199 -1.2475120E-08 -6.9016927E-06 -1.2637763E-08 -6.9916727E-06
     118.399 -1.1318565E-08 -6.2618440E-06 -1.2651705E-08 -6.9993862E-06
     118.599 -1.0399386E-08 -5.7533207E-06 -1.2644317E-08 -6.9952989E-06
     118.799 -9.8605882E-09 -5.4552381E-06 -1.2617509E-08 -6.9804678E-06
     118.999 -9.7795391E-09 -5.4103988E-06 -1.2573505E-08 -6.9561229E-06
     119.199 -1.0156592E-08 -5.6189983E-06 -1.2514661E-08 -6.9235683E-06
     119.399 -1.0916223E-08 -6.0392538E-06 -1.2443280E-08 -6.8840777E-06
     119.599 -1.1920322E-08 -6.5947583E-06 -1.2361425E-08 -6.8387927E-06
     119.799 -1.2991357E-08 -7.1872939E-06 -1.2270764E-08 -6.7886354E-06
     119.999 -1.3941541E-08 -7.7129707E-06 -1.2172450E-08 -6.7342448E-06
     120.199 -1.4603338E-08 -8.0791005E-06 -1.2067063E-08 -6.6759404E-06
     120.399 -1.4856237E-08 -8.2190139E-06 -1.1954600E-08 -6.6137219E-06
     120.599 -1.4645683E-08 -8.1025275E-06 -1.1834536E-08 -6.5472980E-06
     120.799 -1.3991083E-08 -7.7403789E-06 -1.1705932E-08 -6.4761497E-06
     120.999 -1.2981795E-08 -7.1820037E-06 -1.1567588E-08 -6.3996129E-06
     121.199 -1.1761847E-08 -6.5070843E-06 -1.1418223E-08 -6.3169785E-06
     121.399 -1.0506030E-08 -5.8123202E-06 -1.1256662E-08 -6.2275974E-06
     121.599 -9.3912058E-09 -5.1955586E-06 -1.1082015E-08 -6.1309760E-06
     121.799 -8.5676879E-09 -4.7399584E-06 -1.0893824E-08 -6.0268618E-06
     121.999 -8.1351423E-09 -4.5006583E-06 -1.0692167E-08 -5.9152977E-06
     122.199 -8.1270175E-09 -4.4961634E-06 -1.0477717E-08 -5.7966561E-06
     122.399 -8.5058284E-09 -4.7057354E-06 -1.0251732E-08 -5.6716329E-06
     122.599 -9.1700337E-09 -5.0731981E-06 -1.0015999E-08 -5.5412168E-06
     122.799 -9.9712291E-09 -5.5164487E-06 -9.7727324E-09 -5.4066331E-06
     122.999 -1.0738852E-08 -5.9411256E-06 -9.5244263E-09 -5.2692610E-06
     123.199 -1.1308245E-08 -6.2561348E-06 -9.2737009E-09 -5.1305505E-06
     123.399 -1.1547613E-08 -6.3885620E-06 -9.0231293E-09 -4.9919252E-06
     123.599 -1.1379412E-08 -6.2955072E-06 -8.7750951E-09 -4.8547036E-06
     123.799 -1.0792832E-08 -5.9709896E-06 -8.5316568E-09 -4.7200246E-06
     123.999 -9.8453571E-09 -5.4468117E-06 -8.2944615E-09 -4.5887995E-06
     124.199 -8.6532855E-09 -4.7873141E-06 -8.0647009E-09 -4.4616876E-06
     124.399 -7.3727267E-09 -4.0788621E-06 -7.8430985E-09 -4.3390890E-06
     124.599 -6.1743353E-09 -3.4158682E-06 -7.6299550E-09 -4.2211702E-06
     124.799 -5.2157429E-09 -2.8855398E-06 -7.4252086E-09 -4.1078970E-06
     124.999 -4.6163223E-09 -2.5539183E-06 -7.2285360E-09 -3.9990905E-06
     125.199 -4.4381770E-09 -2.4553619E-06 -7.0394501E-09 -3.8944813E-06
     125.399 -4.6765142E-09 -2.5872187E-06 -6.8574085E-09 -3.7937692E-06
     125.599 -5.2607993E-09 -2.9104666E-06 -6.6819115E-09 -3.6966779E-06
     125.799 -6.0665002E-09 -3.3562098E-06 -6.5125750E-09 -3.6029947E-06
     125.999 -6.9354062E-09 -3.8369204E-06 -6.3491916E-09 -3.5126051E-06
     126.199 -7.7012753E-09 -4.2606272E-06 -6.1917549E-09 -3.4255053E-06
     126.399 -8.2165720E-09 -4.5457082E-06 -6.0404664E-09 -3.3418070E-06
     126.599 -8.3760372E-09 -4.6339302E-06 -5.8957204E-09 -3.2617282E-06
     126.799 -8.1333385E-09 -4.4996603E-06 -5.7580639E-09 -3.1855716E-06
     126.999 -7.5081375E-09 -4.1537763E-06 -5.6281556E-09 -3.1137016E-06
     127.199 -6.5825236E-09 -3.6416928E-06 -5.5067086E-09 -3.0465126E-06
     127.399 -5.4874950E-09 -3.0358830E-06 -5.3944422E-09 -2.9844028E-06
     127.599 -4.3816497E-09 -2.4240889E-06 -5.2920300E-09 -2.9277446E-06
